country,daytype,hour,nuclear,biomass,solar,wind,hydro_ror,flex,gas,unserved,peaker,demand
MT,coldsnap,21,0.0,0.01,0.0,0.1,0.0,0.0,0.48,0.0,0.0,0.59
MT,coldsnap,22,0.0,0.01,0.0,0.074,0.0,0.0,0.44,0.0,0.0,0.524
MT,coldsnap,23,0.0,0.01,0.0,0.1,0.0,0.0,0.353,0.0,0.0,0.462
NL,average,0,2.7,1.44,0.0,28.823,0.0,0.029,2.825,0.0,0.0,15.039
NL,average,1,2.7,1.44,0.0,28.573,0.0,0.0,2.458,0.0,0.0,14.145
NL,average,2,2.7,1.44,0.0,28.639,0.0,0.0,2.304,0.0,0.0,13.712
NL,average,3,2.7,1.44,0.0,28.647,0.0,0.0,2.092,0.0,0.0,13.712
NL,average,4,2.7,1.44,0.0,29.119,0.0,0.011,2.367,0.0,0.0,14.578
NL,average,5,2.7,1.44,0.0,29.238,0.0,0.225,3.245,0.0,0.0,16.973
NL,average,6,2.7,1.44,0.0,29.327,0.0,0.801,3.804,0.0,0.0,20.037
NL,average,7,2.7,1.44,8.178,28.951,0.0,0.532,2.351,0.0,0.0,22.239
NL,average,8,2.7,1.44,15.798,28.783,0.0,0.281,1.639,0.0,0.0,23.373
NL,average,9,2.7,1.44,22.342,29.962,0.0,0.058,1.086,0.0,0.0,23.398
NL,average,10,2.7,1.44,27.363,28.666,0.0,0.0,0.659,0.0,0.0,23.215
NL,average,11,2.7,1.44,30.52,29.51,0.0,0.0,0.459,0.0,0.0,23.056
NL,average,12,2.7,1.44,31.597,29.109,0.0,0.0,0.409,0.0,0.0,22.39
NL,average,13,2.7,1.44,30.52,28.556,0.0,0.0,0.386,0.0,0.0,21.947
NL,average,14,2.7,1.44,27.363,28.684,0.0,0.0,0.461,0.0,0.0,21.756
NL,average,15,2.7,1.44,22.342,27.854,0.0,0.001,0.884,0.0,0.0,22.102
NL,average,16,2.7,1.44,15.798,28.283,0.0,0.173,1.416,0.0,0.0,23.187
NL,average,17,2.7,1.44,8.178,28.772,0.0,0.8,2.984,0.0,0.0,24.654
NL,average,18,2.7,1.44,0.0,28.426,0.0,2.555,4.935,0.0,0.0,25.516
NL,average,19,2.7,1.44,0.0,29.03,0.0,2.331,4.761,0.0,0.0,24.916
NL,average,20,2.7,1.44,0.0,29.986,0.0,1.594,4.196,0.0,0.0,23.187
NL,average,21,2.7,1.44,0.0,29.122,0.0,0.962,3.782,0.0,0.0,20.842
NL,average,22,2.7,1.44,0.0,28.117,0.0,0.49,3.57,0.0,0.0,18.499
NL,average,23,2.7,1.44,0.0,28.516,0.0,0.111,2.889,0.0,0.0,16.316
NL,winter,0,2.7,1.44,0.0,28.494,0.0,0.116,3.182,0.0,0.0,17.57
NL,winter,1,2.7,1.44,0.0,28.683,0.0,0.001,2.74,0.0,0.0,16.481
NL,winter,2,2.7,1.44,0.0,29.311,0.0,0.0,2.669,0.0,0.0,15.963
NL,winter,3,2.7,1.44,0.0,30.144,0.0,0.0,2.668,0.0,0.0,15.963
NL,winter,4,2.7,1.44,0.0,29.597,0.0,0.046,3.253,0.0,0.0,17.001
NL,winter,5,2.7,1.44,0.0,28.291,0.0,0.736,4.299,0.0,0.0,20.035
NL,winter,6,2.7,1.44,0.0,28.22,0.0,1.926,4.706,0.0,0.0,24.147
NL,winter,7,2.7,1.44,4.26,28.136,0.0,1.809,4.732,0.0,0.0,27.23
NL,winter,8,2.7,1.44,8.23,28.312,0.0,1.106,4.399,0.0,0.0,28.665
NL,winter,9,2.7,1.44,11.639,28.375,0.0,0.234,3.599,0.0,0.0,28.339
NL,winter,10,2.7,1.44,14.255,29.072,0.0,0.0,2.359,0.0,0.0,27.708
NL,winter,11,2.7,1.44,15.9,29.83,0.0,0.0,1.709,0.0,0.0,27.391
NL,winter,12,2.7,1.44,16.46,28.471,0.0,0.0,1.575,0.0,0.0,26.573
NL,winter,13,2.7,1.44,15.9,29.03,0.0,0.0,1.435,0.0,0.0,26.029
NL,winter,14,2.7,1.44,14.255,28.915,0.0,0.0,1.66,0.0,0.0,25.818
NL,winter,15,2.7,1.44,11.639,28.16,0.0,0.002,2.997,0.0,0.0,26.336
NL,winter,16,2.7,1.44,8.23,28.465,0.0,0.683,4.186,0.0,0.0,27.824
NL,winter,17,2.7,1.44,4.26,27.717,0.0,2.663,5.229,0.0,0.0,29.923
NL,winter,18,2.7,1.44,0.0,27.21,0.0,4.374,5.623,0.0,0.0,31.156
NL,winter,19,2.7,1.44,0.0,29.554,0.0,4.068,5.244,0.0,0.0,30.281
NL,winter,20,2.7,1.44,0.0,31.268,0.0,2.922,4.428,0.0,0.0,27.824
NL,winter,21,2.7,1.44,0.0,31.88,0.0,1.646,3.768,0.0,0.0,24.676
NL,winter,22,2.7,1.44,0.0,28.674,0.0,1.143,4.307,0.0,0.0,21.722
NL,winter,23,2.7,1.44,0.0,28.642,0.0,0.35,3.289,0.0,0.0,19.088
NL,coldsnap,0,2.7,1.44,0.0,12.466,0.0,0.0,2.834,0.0,0.0,19.44
NL,coldsnap,1,2.7,1.44,0.0,14.577,0.0,0.0,0.0,0.0,0.0,18.174
NL,coldsnap,2,2.7,1.44,0.0,11.074,0.0,0.0,2.369,0.0,0.0,17.584
NL,coldsnap,3,2.7,1.44,0.0,11.668,0.0,0.0,1.776,0.0,0.0,17.584
NL,coldsnap,4,2.7,1.44,0.0,8.72,0.0,0.0,5.907,0.0,0.0,18.767
NL,coldsnap,5,2.7,1.44,0.0,17.069,0.0,0.0,1.24,0.0,0.0,22.448
NL,coldsnap,6,2.7,1.44,0.0,19.067,0.0,0.0,6.32,0.0,0.0,29.526
NL,coldsnap,7,2.7,1.44,3.723,19.067,0.0,0.0,7.771,0.0,0.0,34.7
NL,coldsnap,8,2.7,1.44,7.191,19.067,0.0,0.0,6.403,0.0,0.0,36.801
NL,coldsnap,9,2.7,1.44,10.17,19.067,0.0,0.0,1.936,0.0,0.0,35.313
NL,coldsnap,10,2.7,1.44,12.456,19.067,0.0,0.0,0.0,0.0,0.0,31.639
NL,coldsnap,11,2.7,1.44,13.893,19.067,0.0,0.0,0.0,0.0,0.0,31.08
NL,coldsnap,12,2.7,1.44,14.383,19.067,0.0,0.0,0.0,0.0,0.0,30.095
NL,coldsnap,13,2.7,1.44,13.893,14.19,0.0,0.0,0.0,0.0,0.0,29.443
NL,coldsnap,14,2.7,1.44,12.456,11.076,0.0,0.0,1.55,0.0,0.0,29.222
NL,coldsnap,15,2.7,1.44,10.17,13.207,0.0,0.0,2.459,0.0,0.0,29.976
NL,coldsnap,16,2.7,1.44,7.191,13.149,0.0,0.0,7.522,0.0,0.0,32.002
NL,coldsnap,17,2.7,1.44,3.723,10.102,0.0,5.078,12.0,0.0,0.0,35.042
NL,coldsnap,18,2.7,1.44,0.0,10.56,0.0,10.165,12.0,0.0,0.0,36.865
NL,coldsnap,19,2.7,1.44,0.0,3.756,0.0,15.649,12.0,0.0,0.0,35.544
NL,coldsnap,20,2.7,1.44,0.0,4.909,0.0,10.953,12.0,0.0,0.0,32.002
NL,coldsnap,21,2.7,1.44,0.0,1.907,0.0,9.782,12.0,0.0,0.0,27.829
NL,coldsnap,22,2.7,1.44,0.0,3.691,0.0,4.385,12.0,0.0,0.0,24.216
NL,coldsnap,23,2.7,1.44,0.0,1.907,0.0,3.116,12.0,0.0,0.0,21.163
PL,average,0,8.1,1.44,0.0,17.65,0.48,0.034,4.246,0.0,0.0,21.615
PL,average,1,8.1,1.44,0.0,17.41,0.48,0.0,3.432,0.0,0.0,20.344
PL,average,2,8.1,1.44,0.0,18.186,0.48,0.0,3.035,0.0,0.0,19.726
PL,average,3,8.1,1.44,0.0,18.487,0.48,0.0,3.058,0.0,0.0,19.726
PL,average,4,8.1,1.44,0.0,18.624,0.48,0.02,3.644,0.0,0.0,20.964
PL,average,5,8.1,1.44,0.0,18.998,0.48,0.366,4.766,0.0,0.003,24.332
PL,average,6,8.1,1.44,0.0,19.057,0.48,1.177,6.06,0.0,0.117,28.602
PL,average,7,8.1,1.44,6.133,18.988,0.48,0.904,4.502,0.0,0.226,31.639
PL,average,8,8.1,1.44,11.849,19.293,0.48,0.724,3.24,0.0,0.243,33.248
PL,average,9,8.1,1.44,16.757,19.541,0.48,0.377,2.451,0.0,0.162,33.378
PL,average,10,8.1,1.44,20.523,19.365,0.48,0.234,2.104,0.0,0.111,33.209
PL,average,11,8.1,1.44,22.89,19.196,0.48,0.152,1.939,0.0,0.07,33.018
PL,average,12,8.1,1.44,23.697,18.712,0.48,0.085,1.706,0.0,0.043,32.071
PL,average,13,8.1,1.44,22.89,18.166,0.48,0.075,1.745,0.0,0.037,31.44
PL,average,14,8.1,1.44,20.523,17.939,0.48,0.111,1.907,0.0,0.048,31.161
PL,average,15,8.1,1.44,16.757,18.733,0.48,0.24,2.231,0.0,0.087,31.626
PL,average,16,8.1,1.44,11.849,18.559,0.48,0.743,3.58,0.0,0.181,33.125
PL,average,17,8.1,1.44,6.133,18.788,0.48,1.721,5.716,0.0,0.36,35.132
PL,average,18,8.1,1.44,0.0,18.129,0.48,4.137,8.041,0.014,0.473,36.314
PL,average,19,8.1,1.44,0.0,17.5,0.48,3.853,7.965,0.0,0.405,35.495
PL,average,20,8.1,1.44,0.0,16.706,0.48,2.785,7.782,0.0,0.348,33.125
PL,average,21,8.1,1.44,0.0,17.156,0.48,1.539,6.814,0.0,0.289,29.866
PL,average,22,8.1,1.44,0.0,16.853,0.48,0.63,6.303,0.0,0.156,26.559
PL,average,23,8.1,1.44,0.0,17.043,0.48,0.148,5.066,0.0,0.028,23.445
PL,winter,0,8.1,1.44,0.0,21.955,0.496,0.125,4.295,0.0,0.0,25.028
PL,winter,1,8.1,1.44,0.0,21.36,0.496,0.0,3.73,0.0,0.0,23.502
PL,winter,2,8.1,1.44,0.0,21.949,0.496,0.0,3.248,0.0,0.0,22.771
PL,winter,3,8.1,1.44,0.0,22.642,0.496,0.0,2.983,0.0,0.0,22.771
PL,winter,4,8.1,1.44,0.0,22.726,0.496,0.08,3.903,0.0,0.0,24.235
PL,winter,5,8.1,1.44,0.0,21.903,0.496,1.025,5.317,0.0,0.011,28.422
PL,winter,6,8.1,1.44,0.0,22.275,0.496,2.52,6.417,0.0,0.43,34.011
PL,winter,7,8.1,1.44,3.195,22.219,0.496,2.477,6.491,0.0,0.832,38.145
PL,winter,8,8.1,1.44,6.173,21.843,0.496,2.425,6.25,0.0,0.912,40.14
PL,winter,9,8.1,1.44,8.729,22.173,0.496,1.417,5.597,0.0,0.614,39.861
PL,winter,10,8.1,1.44,10.691,21.716,0.496,0.918,5.636,0.0,0.437,39.161
PL,winter,11,8.1,1.44,11.925,20.992,0.496,0.591,5.614,0.0,0.279,38.781
PL,winter,12,8.1,1.44,12.345,20.879,0.496,0.339,5.141,0.0,0.173,37.635
PL,winter,13,8.1,1.44,11.925,20.315,0.496,0.301,5.302,0.0,0.15,36.874
PL,winter,14,8.1,1.44,10.691,21.074,0.496,0.439,5.006,0.0,0.192,36.566
PL,winter,15,8.1,1.44,8.729,22.296,0.496,0.817,4.996,0.0,0.348,37.242
PL,winter,16,8.1,1.44,6.173,22.123,0.496,2.067,6.215,0.0,0.667,39.244
PL,winter,17,8.1,1.44,3.195,22.33,0.496,3.767,6.923,0.0,1.323,42.034
PL,winter,18,8.1,1.44,0.0,21.921,0.496,5.306,8.037,0.055,1.726,43.677
PL,winter,19,8.1,1.44,0.0,19.574,0.496,5.69,8.372,0.0,1.463,42.518
PL,winter,20,8.1,1.44,0.0,20.021,0.496,3.553,7.611,0.0,1.265,39.244
PL,winter,21,8.1,1.44,0.0,19.677,0.496,2.238,7.114,0.0,1.004,34.977
PL,winter,22,8.1,1.44,0.0,18.919,0.496,1.253,6.661,0.0,0.495,30.886
PL,winter,23,8.1,1.44,0.0,20.427,0.496,0.342,4.81,0.0,0.096,27.177
PL,coldsnap,0,8.1,1.44,0.0,5.657,0.484,0.0,11.763,0.0,0.0,27.443
PL,coldsnap,1,8.1,1.44,0.0,5.649,0.484,0.0,10.023,0.0,0.0,25.696
PL,coldsnap,2,8.1,1.44,0.0,1.71,0.484,0.0,13.139,0.0,0.0,24.873
PL,coldsnap,3,8.1,1.44,0.0,2.574,0.484,0.0,12.275,0.0,0.0,24.873
PL,coldsnap,4,8.1,1.44,0.0,7.26,0.484,0.0,9.238,0.0,0.0,26.522
PL,coldsnap,5,8.1,1.44,0.0,5.594,0.484,1.89,14.0,0.0,0.0,31.508
PL,coldsnap,6,8.1,1.44,0.0,4.822,0.484,11.831,14.0,0.0,0.0,40.676
PL,coldsnap,7,8.1,1.44,2.81,3.866,0.484,7.272,14.0,0.0,9.362,47.334
PL,coldsnap,8,8.1,1.44,5.428,1.24,0.484,1.8,14.0,0.0,17.647,50.139
PL,coldsnap,9,8.1,1.44,7.677,1.24,0.484,1.8,14.0,0.0,13.733,48.473
PL,coldsnap,10,8.1,1.44,9.402,1.24,0.484,1.8,14.0,0.0,7.666,44.132
PL,coldsnap,11,8.1,1.44,10.487,1.24,0.484,1.8,14.0,0.0,5.914,43.464
PL,coldsnap,12,8.1,1.44,10.856,1.24,0.484,1.8,14.0,0.0,4.19,42.11
PL,coldsnap,13,8.1,1.44,10.487,1.24,0.484,1.8,14.0,0.0,3.663,41.214
PL,coldsnap,14,8.1,1.44,9.402,1.24,0.484,1.8,14.0,0.0,4.426,40.891
PL,coldsnap,15,8.1,1.44,7.677,1.24,0.484,1.8,14.0,0.0,7.112,41.852
PL,coldsnap,16,8.1,1.44,5.428,1.24,0.484,1.8,14.0,0.0,12.018,44.51
PL,coldsnap,17,8.1,1.44,2.81,1.24,0.484,1.8,14.0,0.0,18.565,48.439
PL,coldsnap,18,8.1,1.44,0.0,1.24,0.484,1.8,14.0,1.683,22.048,50.795
PL,coldsnap,19,8.1,1.44,0.0,1.24,0.484,1.8,14.0,0.0,22.034,49.097
PL,coldsnap,20,8.1,1.44,0.0,2.754,0.484,1.8,14.0,0.0,15.932,44.51
PL,coldsnap,21,8.1,1.44,0.0,5.092,0.484,1.8,14.0,0.0,8.076,38.991
PL,coldsnap,22,8.1,1.44,0.0,5.99,0.484,1.8,14.0,0.0,2.273,34.087
PL,coldsnap,23,8.1,1.44,0.0,8.018,0.484,0.0,11.812,0.0,0.0,29.853
PT,average,0,0.0,0.48,0.0,5.913,1.28,0.42,1.276,0.0,0.0,6.195
PT,average,1,0.0,0.48,0.0,6.009,1.28,0.313,1.235,0.0,0.0,5.845
PT,average,2,0.0,0.48,0.0,6.242,1.28,0.236,1.098,0.0,0.0,5.672
PT,average,3,0.0,0.48,0.0,6.256,1.28,0.22,1.103,0.0,0.0,5.672
PT,average,4,0.0,0.48,0.0,6.225,1.28,0.311,1.164,0.0,0.0,6.019
PT,average,5,0.0,0.48,0.0,6.1,1.28,0.65,1.33,0.0,0.0,6.907
PT,average,6,0.0,0.48,0.0,6.125,1.28,1.07,1.457,0.0,0.0,7.99
PT,average,7,0.0,0.48,4.472,6.136,1.28,0.148,0.668,0.0,0.0,8.725
PT,average,8,0.0,0.48,8.64,5.952,1.28,0.003,0.207,0.0,0.0,9.163
PT,average,9,0.0,0.48,12.218,6.199,1.28,0.0,0.022,0.0,0.0,9.3
PT,average,10,0.0,0.48,14.964,6.071,1.28,0.0,0.0,0.0,0.0,9.35
PT,average,11,0.0,0.48,16.691,6.15,1.28,0.0,0.0,0.0,0.0,9.336
PT,average,12,0.0,0.48,17.279,6.206,1.28,0.0,0.0,0.0,0.0,9.074
PT,average,13,0.0,0.48,16.691,6.236,1.28,0.0,0.0,0.0,0.0,8.9
PT,average,14,0.0,0.48,14.964,6.296,1.28,0.0,0.0,0.0,0.0,8.816
PT,average,15,0.0,0.48,12.218,6.347,1.28,0.0,0.0,0.0,0.0,8.914
PT,average,16,0.0,0.48,8.64,6.202,1.28,0.0,0.204,0.0,0.0,9.28
PT,average,17,0.0,0.48,4.472,6.051,1.28,0.315,0.951,0.0,0.0,9.748
PT,average,18,0.0,0.48,0.0,6.14,1.28,2.059,1.676,0.0,0.0,10.027
PT,average,19,0.0,0.48,0.0,6.198,1.28,1.916,1.662,0.0,0.0,9.839
PT,average,20,0.0,0.48,0.0,6.162,1.28,1.685,1.662,0.0,0.0,9.28
PT,average,21,0.0,0.48,0.0,6.196,1.28,1.251,1.519,0.0,0.0,8.465
PT,average,22,0.0,0.48,0.0,5.969,1.28,0.934,1.481,0.0,0.0,7.582
PT,average,23,0.0,0.48,0.0,5.801,1.28,0.611,1.403,0.0,0.0,6.713
PT,winter,0,0.0,0.48,0.0,6.853,1.323,0.456,1.1,0.0,0.0,6.643
PT,winter,1,0.0,0.48,0.0,6.644,1.323,0.36,1.16,0.0,0.0,6.263
PT,winter,2,0.0,0.48,0.0,6.75,1.323,0.271,1.089,0.0,0.0,6.075
PT,winter,3,0.0,0.48,0.0,6.911,1.323,0.252,1.01,0.0,0.0,6.075
PT,winter,4,0.0,0.48,0.0,6.189,1.323,0.46,1.301,0.0,0.0,6.45
PT,winter,5,0.0,0.48,0.0,6.214,1.323,0.793,1.449,0.0,0.0,7.432
PT,winter,6,0.0,0.48,0.0,6.614,1.323,1.223,1.451,0.0,0.0,8.658
PT,winter,7,0.0,0.48,3.109,6.707,1.323,0.387,1.097,0.0,0.0,9.508
PT,winter,8,0.0,0.48,6.006,6.416,1.323,0.013,0.618,0.0,0.0,9.99
PT,winter,9,0.0,0.48,8.494,6.693,1.323,0.0,0.088,0.0,0.0,10.094
PT,winter,10,0.0,0.48,10.403,6.69,1.323,0.0,0.0,0.0,0.0,10.097
PT,winter,11,0.0,0.48,11.603,6.649,1.323,0.0,0.0,0.0,0.0,10.066
PT,winter,12,0.0,0.48,12.012,6.841,1.323,0.0,0.0,0.0,0.0,9.781
PT,winter,13,0.0,0.48,11.603,7.132,1.323,0.0,0.0,0.0,0.0,9.591
PT,winter,14,0.0,0.48,10.403,7.154,1.323,0.0,0.0,0.0,0.0,9.502
PT,winter,15,0.0,0.48,8.494,7.035,1.323,0.0,0.002,0.0,0.0,9.621
PT,winter,16,0.0,0.48,6.006,6.747,1.323,0.0,0.537,0.0,0.0,10.04
PT,winter,17,0.0,0.48,3.109,6.44,1.323,0.752,1.299,0.0,0.0,10.588
PT,winter,18,0.0,0.48,0.0,6.542,1.323,2.269,1.729,0.0,0.0,10.913
PT,winter,19,0.0,0.48,0.0,6.732,1.323,2.084,1.58,0.0,0.0,10.691
PT,winter,20,0.0,0.48,0.0,6.487,1.323,1.854,1.66,0.0,0.0,10.04
PT,winter,21,0.0,0.48,0.0,6.945,1.323,1.306,1.399,0.0,0.0,9.117
PT,winter,22,0.0,0.48,0.0,6.646,1.323,1.002,1.426,0.0,0.0,8.143
PT,winter,23,0.0,0.48,0.0,6.735,1.323,0.644,1.27,0.0,0.0,7.202
PT,coldsnap,0,0.0,0.48,0.0,0.669,1.274,1.64,3.0,0.0,0.0,7.063
PT,coldsnap,1,0.0,0.48,0.0,1.644,1.274,0.251,3.0,0.0,0.0,6.649
PT,coldsnap,2,0.0,0.48,0.0,2.41,1.274,0.0,2.284,0.0,0.0,6.448
PT,coldsnap,3,0.0,0.48,0.0,1.618,1.274,0.076,3.0,0.0,0.0,6.448
PT,coldsnap,4,0.0,0.48,0.0,0.977,1.274,1.121,3.0,0.0,0.0,6.852
PT,coldsnap,5,0.0,0.48,0.0,1.811,1.274,1.378,3.0,0.0,0.0,7.943
PT,coldsnap,6,0.0,0.48,0.0,0.771,1.274,4.029,3.0,0.0,0.0,9.554
PT,coldsnap,7,0.0,0.48,2.922,0.373,1.274,2.629,3.0,0.0,0.0,10.679
PT,coldsnap,8,0.0,0.48,5.644,0.499,1.274,0.356,3.0,0.0,0.0,11.254
PT,coldsnap,9,0.0,0.48,7.982,0.373,1.274,0.0,1.111,0.0,0.0,11.221
PT,coldsnap,10,0.0,0.48,9.776,0.373,1.274,0.0,0.0,0.0,0.0,10.874
PT,coldsnap,11,0.0,0.48,10.904,0.373,1.274,0.0,0.0,0.0,0.0,10.811
PT,coldsnap,12,0.0,0.48,11.289,0.569,1.274,0.0,0.0,0.0,0.0,10.497
PT,coldsnap,13,0.0,0.48,10.904,1.547,1.274,0.0,0.0,0.0,0.0,10.288
PT,coldsnap,14,0.0,0.48,9.776,2.436,1.274,0.0,0.0,0.0,0.0,10.196
PT,coldsnap,15,0.0,0.48,7.982,2.766,1.274,0.0,0.0,0.0,0.0,10.348
PT,coldsnap,16,0.0,0.48,5.644,2.098,1.274,0.0,1.351,0.0,0.0,10.848
PT,coldsnap,17,0.0,0.48,2.922,1.803,1.274,2.049,3.0,0.0,0.0,11.529
PT,coldsnap,18,0.0,0.48,0.0,1.725,1.274,5.458,3.0,0.0,0.0,11.937
PT,coldsnap,19,0.0,0.48,0.0,0.759,1.274,6.14,3.0,0.0,0.0,11.653
PT,coldsnap,20,0.0,0.48,0.0,0.373,1.274,5.72,3.0,0.0,0.0,10.848
PT,coldsnap,21,0.0,0.48,0.0,0.373,1.274,4.64,3.0,0.0,0.0,9.768
PT,coldsnap,22,0.0,0.48,0.0,0.373,1.274,3.556,3.0,0.0,0.0,8.684
PT,coldsnap,23,0.0,0.48,0.0,0.373,1.274,2.535,3.0,0.0,0.0,7.663
RO,average,0,3.6,0.24,0.0,4.43,1.12,0.0,0.667,0.0,0.0,7.019
RO,average,1,3.6,0.24,0.0,4.539,1.12,0.0,0.466,0.0,0.0,6.598
RO,average,2,3.6,0.24,0.0,4.464,1.12,0.0,0.392,0.0,0.0,6.395
RO,average,3,3.6,0.24,0.0,4.51,1.12,0.0,0.381,0.0,0.0,6.395
RO,average,4,3.6,0.24,0.0,4.313,1.12,0.0,0.573,0.0,0.0,6.802
RO,average,5,3.6,0.24,0.0,4.228,1.12,0.029,1.072,0.0,0.0,7.941
RO,average,6,3.6,0.24,0.0,4.392,1.12,0.277,1.543,0.0,0.0,9.409
RO,average,7,3.6,0.24,1.84,4.336,1.12,0.344,1.245,0.0,0.0,10.474
RO,average,8,3.6,0.24,3.555,4.481,1.12,0.257,0.887,0.0,0.0,11.009
RO,average,9,3.6,0.24,5.027,4.301,1.12,0.151,0.659,0.0,0.0,10.994
RO,average,10,3.6,0.24,6.157,4.309,1.12,0.062,0.492,0.0,0.0,10.881
RO,average,11,3.6,0.24,6.867,4.268,1.12,0.037,0.4,0.0,0.0,10.796
RO,average,12,3.6,0.24,7.109,4.299,1.12,0.019,0.346,0.0,0.0,10.482
RO,average,13,3.6,0.24,6.867,4.319,1.12,0.018,0.348,0.0,0.0,10.274
RO,average,14,3.6,0.24,6.157,4.472,1.12,0.021,0.386,0.0,0.0,10.186
RO,average,15,3.6,0.24,5.027,4.372,1.12,0.063,0.518,0.0,0.0,10.357
RO,average,16,3.6,0.24,3.555,4.454,1.12,0.169,0.919,0.0,0.0,10.881
RO,average,17,3.6,0.24,1.84,4.582,1.12,0.542,1.559,0.0,0.0,11.594
RO,average,18,3.6,0.24,0.0,4.397,1.12,1.3,2.28,0.0,0.0,12.013
RO,average,19,3.6,0.24,0.0,4.447,1.12,1.097,2.27,0.008,0.0,11.72
RO,average,20,3.6,0.24,0.0,4.523,1.12,0.721,1.996,0.005,0.0,10.881
RO,average,21,3.6,0.24,0.0,4.373,1.12,0.354,1.727,0.0,0.0,9.754
RO,average,22,3.6,0.24,0.0,4.416,1.12,0.093,1.318,0.0,0.0,8.643
RO,average,23,3.6,0.24,0.0,4.414,1.12,0.01,0.91,0.0,0.0,7.617
RO,winter,0,3.6,0.24,0.0,4.326,1.158,0.0,1.189,0.0,0.0,8.266
RO,winter,1,3.6,0.24,0.0,4.614,1.158,0.0,0.896,0.0,0.0,7.746
RO,winter,2,3.6,0.24,0.0,4.823,1.158,0.0,0.626,0.0,0.0,7.501
RO,winter,3,3.6,0.24,0.0,4.831,1.158,0.0,0.606,0.0,0.0,7.501
RO,winter,4,3.6,0.24,0.0,4.691,1.158,0.0,0.93,0.0,0.0,7.993
RO,winter,5,3.6,0.24,0.0,4.694,1.158,0.096,1.499,0.0,0.0,9.459
RO,winter,6,3.6,0.24,0.0,5.06,1.158,0.736,1.893,0.0,0.0,11.471
RO,winter,7,3.6,0.24,0.959,4.952,1.158,1.045,2.048,0.0,0.0,12.995
RO,winter,8,3.6,0.24,1.852,5.216,1.158,0.866,1.856,0.0,0.0,13.684
RO,winter,9,3.6,0.24,2.619,5.095,1.158,0.541,1.643,0.0,0.0,13.477
RO,winter,10,3.6,0.24,3.207,5.298,1.158,0.233,1.275,0.0,0.0,13.123
RO,winter,11,3.6,0.24,3.577,5.433,1.158,0.148,1.126,0.0,0.0,12.954
RO,winter,12,3.6,0.24,3.704,5.247,1.158,0.077,1.048,0.0,0.0,12.563
RO,winter,13,3.6,0.24,3.577,5.032,1.158,0.072,1.089,0.0,0.0,12.304
RO,winter,14,3.6,0.24,3.207,5.283,1.158,0.082,1.195,0.0,0.0,12.207
RO,winter,15,3.6,0.24,2.619,4.985,1.158,0.248,1.386,0.0,0.0,12.468
RO,winter,16,3.6,0.24,1.852,5.079,1.158,0.583,1.904,0.0,0.0,13.201
RO,winter,17,3.6,0.24,0.959,5.119,1.158,1.4,2.275,0.0,0.0,14.246
RO,winter,18,3.6,0.24,0.0,4.545,1.158,2.601,2.89,0.0,0.0,14.859
RO,winter,19,3.6,0.24,0.0,4.551,1.158,2.307,2.817,0.031,0.0,14.422
RO,winter,20,3.6,0.24,0.0,4.201,1.158,1.745,2.702,0.021,0.0,13.201
RO,winter,21,3.6,0.24,0.0,4.091,1.158,0.957,2.401,0.0,0.0,11.659
RO,winter,22,3.6,0.24,0.0,4.258,1.158,0.299,2.009,0.0,0.0,10.235
RO,winter,23,3.6,0.24,0.0,4.295,1.158,0.04,1.487,0.0,0.0,8.983
RO,coldsnap,0,3.6,0.24,0.0,2.8,1.115,0.0,1.458,0.0,0.0,9.213
RO,coldsnap,1,3.6,0.24,0.0,2.8,1.115,0.0,0.847,0.0,0.0,8.602
RO,coldsnap,2,3.6,0.24,0.0,2.8,1.115,0.0,0.564,0.0,0.0,8.319
RO,coldsnap,3,3.6,0.24,0.0,2.672,1.115,0.0,0.691,0.0,0.0,8.319
RO,coldsnap,4,3.6,0.24,0.0,2.386,1.115,0.0,1.545,0.0,0.0,8.886
RO,coldsnap,5,3.6,0.24,0.0,1.961,1.115,0.0,3.775,0.0,0.0,10.691
RO,coldsnap,6,3.6,0.24,0.0,1.812,1.115,3.516,4.0,0.0,0.0,14.283
RO,coldsnap,7,3.6,0.24,0.838,2.377,1.115,4.752,4.0,0.0,0.0,16.922
RO,coldsnap,8,3.6,0.24,1.618,2.769,1.115,4.622,4.0,0.0,0.0,17.964
RO,coldsnap,9,3.6,0.24,2.288,2.477,1.115,3.413,4.0,0.0,0.0,17.133
RO,coldsnap,10,3.6,0.24,2.803,2.8,1.115,0.59,4.0,0.0,0.0,15.148
RO,coldsnap,11,3.6,0.24,3.126,2.8,1.115,0.0,3.968,0.0,0.0,14.849
RO,coldsnap,12,3.6,0.24,3.236,2.8,1.115,0.0,3.38,0.0,0.0,14.371
RO,coldsnap,13,3.6,0.24,3.126,2.8,1.115,0.0,3.174,0.0,0.0,14.055
RO,coldsnap,14,3.6,0.24,2.803,2.8,1.115,0.0,3.396,0.0,0.0,13.953
RO,coldsnap,15,3.6,0.24,2.288,2.8,1.115,0.297,4.0,0.0,0.0,14.34
RO,coldsnap,16,3.6,0.24,1.618,2.8,1.115,1.986,4.0,0.0,0.0,15.359
RO,coldsnap,17,3.6,0.24,0.838,2.797,1.115,4.315,4.0,0.0,0.0,16.905
RO,coldsnap,18,3.6,0.24,0.0,2.623,1.115,6.253,4.0,0.0,0.0,17.831
