year,variable,tech,carrier,q10,q50,q90
2050,co2_by_country,LT,all,1.4039,1.5975000000000001,1.7902
2050,co2_by_country,LU,all,0.8855000000000001,1.016,1.136
2050,co2_by_country,LV,all,1.7617,2.0355,2.289
2050,co2_by_country,MT,all,0.156,0.179,0.201
2050,co2_by_country,NL,all,11.857899999999999,13.605,15.135399999999999
2050,co2_by_country,PL,all,20.067700000000002,22.6885,25.401699999999998
2050,co2_by_country,PT,all,1.6029000000000002,1.8405,2.0770999999999997
2050,co2_by_country,RO,all,7.7631000000000006,8.910499999999999,10.0108
2050,co2_by_country,SE,all,8.0366,9.303,10.4336
2050,co2_by_country,SI,all,1.5722,1.8065,2.0141999999999998
2050,co2_by_country,SK,all,2.4185,2.7925,3.1097
2050,co2_by_country,UK,all,29.0013,33.619,37.5377
2050,co2_intensity_gCO2_kWh,all,all,83972.34000000001,96859.5,108160.61
