country,scenario,year,energy_gwh,clearing_eur_mwh,carbon_eur_t,dh_avail,gas_var_eur_mwh,h2_var_eur_mwh,revenue_meur,gas_profit_meur,h2_profit_meur,gas_profit_chp_lo_meur,gas_profit_chp_hi_meur,h2_profit_chp_lo_meur,h2_profit_chp_hi_meur,gas_syscost_meur,h2_syscost_meur,cum_gas_profit_meur,cum_h2_profit_meur,cum_gas_profit_chp_lo_meur,cum_gas_profit_chp_hi_meur,cum_h2_profit_chp_lo_meur,cum_h2_profit_chp_hi_meur,cum_gas_syscost_meur,cum_h2_syscost_meur
AT,CURRENT_POLICIES,2025,0.0,175.1,30.0,0.157,115.1,674.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CURRENT_POLICIES,2030,0.0,181.6,70.0,0.157,121.6,613.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CURRENT_POLICIES,2040,0.0,201.5,130.0,0.157,141.5,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,CURRENT_POLICIES,2050,13.3,203.8,150.0,0.157,143.8,427.4,2.71,-61.91,-86.6,-61.81,-61.7,-86.5,-86.4,64.63,89.31,-309.54999999999995,-433.0,-309.05,-308.5,-432.5,-432.0,323.15,446.55
AT,STATED_POLICIES,2025,0.0,187.7,55.0,0.157,127.7,674.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,STATED_POLICIES,2030,0.0,207.6,122.0,0.157,147.6,437.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,STATED_POLICIES,2040,0.0,226.0,180.0,0.157,166.0,337.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,STATED_POLICIES,2050,13.3,227.8,200.0,0.157,167.8,300.3,3.03,-61.91,-84.58,-61.81,-61.7,-84.49,-84.39,64.95,87.62,-309.54999999999995,-422.9,-309.05,-308.5,-422.45,-421.95,324.75,438.1
AT,NET_ZERO,2025,0.0,195.3,70.0,0.157,135.3,674.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,NET_ZERO,2030,0.0,246.6,200.0,0.157,186.6,437.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,NET_ZERO,2040,0.0,284.9,300.0,0.157,224.9,337.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,NET_ZERO,2050,13.3,299.9,350.0,0.157,239.9,300.3,3.99,-61.91,-83.62,-61.81,-61.7,-83.52,-83.43,65.91,87.62,-309.54999999999995,-418.1,-309.05,-308.5,-417.59999999999997,-417.15000000000003,329.54999999999995,438.1
AT,H2_PUSH,2025,0.0,195.3,70.0,0.157,135.3,674.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,H2_PUSH,2030,0.0,246.6,200.0,0.157,186.6,413.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,H2_PUSH,2040,0.0,284.9,300.0,0.157,224.9,289.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT,H2_PUSH,2050,13.3,299.9,350.0,0.157,239.9,240.7,3.99,-61.91,-82.83,-61.81,-61.7,-82.75,-82.67,65.91,86.82,-309.54999999999995,-414.15,-309.05,-308.5,-413.75,-413.35,329.54999999999995,434.09999999999997
BE,CURRENT_POLICIES,2025,78.9,176.0,30.0,0.221,116.0,709.4,13.88,-61.27,-130.06,-60.29,-59.3,-129.08,-128.1,75.15,143.94,-153.175,-325.15,-150.725,-148.25,-322.70000000000005,-320.25,187.875,359.85
BE,CURRENT_POLICIES,2030,639.5,182.5,70.0,0.221,122.5,644.2,116.72,-152.33,-549.49,-144.51,-136.69,-541.82,-534.15,269.05,666.22,-1295.65,-4446.325,-1234.5499999999997,-1173.425,-4386.35,-4326.375,2205.75,5356.500000000001
BE,CURRENT_POLICIES,2040,3488.6,202.4,130.0,0.221,142.4,521.4,706.11,-202.12,-1661.33,-161.05,-119.99,-1622.52,-1583.71,908.22,2367.43,-3316.8500000000004,-21059.625,-2845.0499999999997,-2373.325,-20611.550000000003,-20163.475,11287.95,29030.8
BE,CURRENT_POLICIES,2050,9079.5,204.7,150.0,0.221,144.7,446.9,1858.21,-16.45,-2947.27,86.47,189.4,-2853.59,-2759.91,1874.66,4805.48,-3399.1000000000004,-35795.975,-2412.7,-1426.3249999999998,-34879.5,-33963.024999999994,20661.25,53058.2
BE,STATED_POLICIES,2025,78.9,188.6,55.0,0.221,128.6,709.4,14.88,-61.27,-129.07,-60.29,-59.3,-128.08,-127.1,76.14,143.94,-153.175,-322.67499999999995,-150.725,-148.25,-320.20000000000005,-317.75,190.35,359.85
BE,STATED_POLICIES,2030,639.5,208.5,122.0,0.221,148.5,453.0,133.35,-152.33,-410.57,-144.51,-136.69,-402.9,-395.23,285.67,543.92,-1295.65,-3401.95,-1234.5499999999997,-1173.425,-3341.95,-3281.9750000000004,2332.875,4439.25
BE,STATED_POLICIES,2040,3488.6,226.9,180.0,0.221,166.9,347.6,791.63,-202.12,-969.45,-161.05,-119.99,-930.64,-891.83,993.75,1761.08,-3316.8500000000004,-13096.45,-2845.0499999999997,-2373.325,-12648.349999999999,-12200.275000000001,12270.375,22050.05
BE,STATED_POLICIES,2050,9079.5,228.7,200.0,0.221,168.7,308.9,2076.55,-16.45,-1476.58,86.47,189.4,-1382.9,-1289.22,2093.0,3553.12,-3399.1000000000004,-20479.35,-2412.7,-1426.3249999999998,-19562.85,-18646.375,22735.375,39815.649999999994
BE,NET_ZERO,2025,78.9,196.2,70.0,0.221,136.2,709.4,15.47,-61.27,-128.47,-60.29,-59.3,-127.49,-126.5,76.74,143.94,-153.175,-321.175,-150.725,-148.25,-318.72499999999997,-316.25,191.85,359.85
BE,NET_ZERO,2030,639.5,247.5,200.0,0.221,187.5,453.0,158.29,-152.33,-385.63,-144.51,-136.69,-377.96,-370.29,310.61,543.92,-1295.65,-3213.4,-1234.5499999999997,-1173.425,-3153.4249999999997,-3093.425,2521.425,4439.25
BE,NET_ZERO,2040,3488.6,285.8,300.0,0.221,225.8,347.6,996.88,-202.12,-764.2,-161.05,-119.99,-725.39,-686.58,1199.0,1761.08,-3316.8500000000004,-10855.4,-2845.0499999999997,-2373.325,-10407.324999999999,-9959.225,14511.425,22050.05
BE,NET_ZERO,2050,9079.5,300.9,350.0,0.221,240.8,308.9,2731.57,-16.45,-821.55,86.47,189.4,-727.87,-634.2,2748.02,3553.12,-3399.1000000000004,-14963.15,-2412.7,-1426.3249999999998,-14046.675,-13130.225,28251.525,39815.649999999994
BE,H2_PUSH,2025,78.9,196.2,70.0,0.221,136.2,709.4,15.47,-61.27,-128.47,-60.29,-59.3,-127.49,-126.5,76.74,143.94,-153.175,-321.175,-150.725,-148.25,-318.72499999999997,-316.25,191.85,359.85
BE,H2_PUSH,2030,639.5,247.5,200.0,0.221,187.5,427.7,158.29,-152.33,-369.47,-144.51,-136.69,-362.09,-354.7,310.61,527.76,-1295.65,-3092.2000000000003,-1234.5499999999997,-1173.425,-3034.3999999999996,-2976.5,2521.425,4318.05
BE,H2_PUSH,2040,3488.6,285.8,300.0,0.221,225.8,296.4,996.88,-202.12,-585.56,-161.05,-119.99,-550.9,-516.24,1199.0,1582.44,-3316.8500000000004,-8947.8,-2845.0499999999997,-2373.325,-8543.4,-8138.9,14511.425,20142.45
BE,H2_PUSH,2050,9079.5,300.9,350.0,0.221,240.8,245.7,2731.57,-16.45,-247.85,86.47,189.4,-170.35,-92.86,2748.02,2979.42,-3399.1000000000004,-10187.05,-2412.7,-1426.3249999999998,-9395.15,-8603.199999999999,28251.525,35039.55
BG,CURRENT_POLICIES,2025,4.1,173.2,30.0,0.191,113.2,668.3,0.7,-19.39,-28.19,-19.35,-19.3,-28.14,-28.1,20.09,28.89,-48.475,-70.47500000000001,-48.375,-48.25,-70.35,-70.25,50.225,72.225
BG,CURRENT_POLICIES,2030,307.5,179.7,70.0,0.191,119.7,607.7,55.26,-51.56,-224.93,-48.31,-45.06,-221.75,-218.56,106.82,280.2,-435.17500000000007,-1757.45,-410.70000000000005,-386.20000000000005,-1733.475,-1709.45,851.375,2173.725
BG,CURRENT_POLICIES,2040,17.5,199.6,130.0,0.191,139.6,493.3,3.5,-86.28,-121.58,-86.1,-85.92,-121.42,-121.25,89.77,125.08,-1297.975,-2973.25,-1271.7,-1245.4,-2947.675,-2921.95,1749.0749999999998,3424.5249999999996
BG,CURRENT_POLICIES,2050,0.0,201.8,150.0,0.191,141.8,423.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1297.975,-2973.25,-1271.7,-1245.4,-2947.675,-2921.95,1749.0749999999998,3424.5249999999996
BG,STATED_POLICIES,2025,4.1,185.8,55.0,0.191,125.8,668.3,0.75,-19.39,-28.13,-19.35,-19.3,-28.09,-28.05,20.14,28.89,-48.475,-70.325,-48.375,-48.25,-70.225,-70.125,50.35,72.225
BG,STATED_POLICIES,2030,307.5,205.7,122.0,0.191,145.7,433.3,63.26,-51.56,-163.32,-48.31,-45.06,-160.13,-156.95,114.81,226.58,-435.17500000000007,-1295.225,-410.70000000000005,-386.20000000000005,-1271.1999999999998,-1247.25,911.4250000000001,1771.575
BG,STATED_POLICIES,2040,17.5,224.1,180.0,0.191,164.1,334.8,3.93,-86.28,-118.38,-86.1,-85.92,-118.21,-118.04,90.2,122.3,-1297.975,-2479.0249999999996,-1271.7,-1245.4,-2453.2999999999997,-2427.65,1813.4250000000002,2994.575
BG,STATED_POLICIES,2050,0.0,225.9,200.0,0.191,165.9,297.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1297.975,-2479.0249999999996,-1271.7,-1245.4,-2453.2999999999997,-2427.65,1813.4250000000002,2994.575
BG,NET_ZERO,2025,4.1,193.4,70.0,0.191,133.4,668.3,0.78,-19.39,-28.1,-19.35,-19.3,-28.06,-28.02,20.17,28.89,-48.475,-70.25,-48.375,-48.25,-70.14999999999999,-70.05,50.425000000000004,72.225
BG,NET_ZERO,2030,307.5,244.7,200.0,0.191,184.7,433.3,75.25,-51.56,-151.33,-48.31,-45.06,-148.14,-144.95,126.81,226.58,-435.17500000000007,-1205.2250000000001,-410.70000000000005,-386.20000000000005,-1181.2,-1157.175,1001.5,1771.575
BG,NET_ZERO,2040,17.5,282.9,300.0,0.191,222.9,334.8,4.96,-86.28,-117.35,-86.1,-85.92,-117.18,-117.01,91.23,122.3,-1297.975,-2378.7250000000004,-1271.7,-1245.4,-2353.0,-2327.275,1913.8000000000002,2994.575
BG,NET_ZERO,2050,0.0,298.0,350.0,0.191,238.0,297.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1297.975,-2378.7250000000004,-1271.7,-1245.4,-2353.0,-2327.275,1913.8000000000002,2994.575
BG,H2_PUSH,2025,4.1,193.4,70.0,0.191,133.4,668.3,0.78,-19.39,-28.1,-19.35,-19.3,-28.06,-28.02,20.17,28.89,-48.475,-70.25,-48.375,-48.25,-70.14999999999999,-70.05,50.425000000000004,72.225
BG,H2_PUSH,2030,307.5,244.7,200.0,0.191,184.7,409.8,75.25,-51.56,-144.11,-48.31,-45.06,-141.04,-137.97,126.81,219.36,-435.17500000000007,-1151.075,-410.70000000000005,-386.20000000000005,-1127.95,-1104.825,1001.5,1717.425
BG,H2_PUSH,2040,17.5,282.9,300.0,0.191,222.9,287.1,4.96,-86.28,-116.51,-86.1,-85.92,-116.36,-116.21,91.23,121.47,-1297.975,-2316.175,-1271.7,-1245.4,-2291.55,-2266.925,1913.8000000000002,2932.125
BG,H2_PUSH,2050,0.0,298.0,350.0,0.191,238.0,238.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1297.975,-2316.175,-1271.7,-1245.4,-2291.55,-2266.925,1913.8000000000002,2932.125
CH,CURRENT_POLICIES,2025,0.0,176.2,30.0,0.178,116.2,701.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH,CURRENT_POLICIES,2030,2.1,182.8,70.0,0.178,122.8,637.0,0.39,-17.87,-24.95,-17.85,-17.83,-24.93,-24.91,18.26,25.34,-134.025,-187.125,-133.875,-133.725,-186.975,-186.825,136.95000000000002,190.05
CH,CURRENT_POLICIES,2040,18.6,202.6,130.0,0.178,142.6,516.0,3.76,-62.79,-91.02,-62.62,-62.44,-90.85,-90.69,66.55,94.78,-761.925,-1097.3249999999998,-760.0749999999999,-758.125,-1095.475,-1093.725,802.45,1137.85
CH,CURRENT_POLICIES,2050,129.6,204.9,150.0,0.178,144.9,442.4,26.56,-119.68,-200.73,-118.49,-117.31,-199.66,-198.58,146.24,227.29,-1360.325,-2100.975,-1352.5249999999999,-1344.675,-2093.7749999999996,-2086.625,1533.65,2274.3
CH,STATED_POLICIES,2025,0.0,188.8,55.0,0.178,128.8,701.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH,STATED_POLICIES,2030,2.1,208.8,122.0,0.178,148.8,449.5,0.44,-17.87,-24.5,-17.85,-17.83,-24.48,-24.46,18.31,24.94,-134.025,-183.75,-133.875,-133.725,-183.6,-183.45000000000002,137.325,187.05
CH,STATED_POLICIES,2040,18.6,227.1,180.0,0.178,167.1,345.6,4.21,-62.79,-87.4,-62.62,-62.44,-87.24,-87.07,67.01,91.62,-761.925,-1057.75,-760.0749999999999,-758.125,-1056.0,-1054.1499999999999,807.425,1103.25
CH,STATED_POLICIES,2050,129.6,228.9,200.0,0.178,168.9,307.2,29.68,-119.68,-180.09,-118.49,-117.31,-179.01,-177.94,149.35,209.76,-1360.325,-1958.2,-1352.5249999999999,-1344.675,-1951.05,-1943.85,1554.175,2152.05
CH,NET_ZERO,2025,0.0,196.4,70.0,0.178,136.4,701.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH,NET_ZERO,2030,2.1,247.8,200.0,0.178,187.8,449.5,0.52,-17.87,-24.42,-17.85,-17.83,-24.4,-24.38,18.39,24.94,-134.025,-183.15,-133.875,-133.725,-183.0,-182.85,137.925,187.05
CH,NET_ZERO,2040,18.6,286.0,300.0,0.178,226.0,345.6,5.31,-62.79,-86.31,-62.62,-62.44,-86.15,-85.98,68.1,91.62,-761.925,-1046.25,-760.0749999999999,-758.125,-1044.5,-1042.65,818.925,1103.25
CH,NET_ZERO,2050,129.6,301.1,350.0,0.178,241.1,307.2,39.03,-119.68,-170.73,-118.49,-117.31,-169.66,-168.58,158.71,209.76,-1360.325,-1899.9,-1352.5249999999999,-1344.675,-1892.8,-1885.5500000000002,1612.475,2152.05
CH,H2_PUSH,2025,0.0,196.4,70.0,0.178,136.4,701.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH,H2_PUSH,2030,2.1,247.8,200.0,0.178,187.8,424.6,0.52,-17.87,-24.37,-17.85,-17.83,-24.35,-24.33,18.39,24.89,-134.025,-182.775,-133.875,-133.725,-182.625,-182.475,137.925,186.675
CH,H2_PUSH,2040,18.6,286.0,300.0,0.178,226.0,295.1,5.31,-62.79,-85.38,-62.62,-62.44,-85.23,-85.08,68.1,90.68,-761.925,-1036.575,-760.0749999999999,-758.125,-1034.9250000000002,-1033.2749999999999,818.925,1093.4750000000001
CH,H2_PUSH,2050,129.6,301.1,350.0,0.178,241.1,244.9,39.03,-119.68,-162.66,-118.49,-117.31,-161.77,-160.88,158.71,201.69,-1360.325,-1849.875,-1352.5249999999999,-1344.675,-1843.775,-1837.6749999999997,1612.475,2101.925
CY,CURRENT_POLICIES,2025,0.0,174.0,30.0,0.323,114.0,839.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,CURRENT_POLICIES,2030,0.0,180.5,70.0,0.323,120.5,758.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,CURRENT_POLICIES,2040,0.0,200.4,130.0,0.323,140.4,606.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,CURRENT_POLICIES,2050,0.0,202.6,150.0,0.323,142.6,516.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,STATED_POLICIES,2025,0.0,186.6,55.0,0.323,126.6,839.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,STATED_POLICIES,2030,0.0,206.5,122.0,0.323,146.5,509.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,STATED_POLICIES,2040,0.0,224.9,180.0,0.323,164.9,379.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,STATED_POLICIES,2050,0.0,226.7,200.0,0.323,166.7,336.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,NET_ZERO,2025,0.0,194.2,70.0,0.323,134.2,839.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,NET_ZERO,2030,0.0,245.5,200.0,0.323,185.5,509.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,NET_ZERO,2040,0.0,283.7,300.0,0.323,223.7,379.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,NET_ZERO,2050,0.0,298.8,350.0,0.323,238.8,336.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,H2_PUSH,2025,0.0,194.2,70.0,0.323,134.2,839.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,H2_PUSH,2030,0.0,245.5,200.0,0.323,185.5,477.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,H2_PUSH,2040,0.0,283.7,300.0,0.323,223.7,316.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CY,H2_PUSH,2050,0.0,298.8,350.0,0.323,238.8,259.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZ,CURRENT_POLICIES,2025,2394.5,173.8,30.0,0.16,113.8,758.1,416.05,-5.27,-1597.84,16.22,37.71,-1576.35,-1554.86,421.32,2013.89,-13.174999999999999,-3994.6,40.55,94.275,-3940.875,-3887.1499999999996,1053.3,5034.725
CZ,CURRENT_POLICIES,2030,6277.4,180.3,70.0,0.16,120.3,687.0,1131.71,141.12,-3494.79,196.4,251.68,-3440.54,-3386.29,990.59,4626.5,1045.2250000000001,-30205.524999999998,1513.55,1981.8750000000002,-29744.925,-29284.324999999997,8482.725,39733.475
CZ,CURRENT_POLICIES,2040,2717.1,200.2,130.0,0.16,140.2,552.8,543.84,-154.36,-1381.37,-131.31,-108.27,-1359.59,-1337.81,698.2,1925.21,-498.375,-44019.225,200.45000000000005,899.1750000000002,-43340.825,-42662.424999999996,15464.725,58985.575
CZ,CURRENT_POLICIES,2050,678.9,202.4,150.0,0.16,142.4,472.4,137.41,-293.89,-629.47,-288.35,-282.8,-624.42,-619.38,431.3,766.88,-1967.8249999999998,-47166.575,-1241.3,-514.8249999999998,-46462.924999999996,-45759.325,17621.225,62819.975
CZ,STATED_POLICIES,2025,2394.5,186.4,55.0,0.16,126.4,758.1,446.28,-5.27,-1567.61,16.22,37.71,-1546.12,-1524.63,451.56,2013.89,-13.174999999999999,-3919.0249999999996,40.55,94.275,-3865.2999999999997,-3811.5750000000003,1128.9,5034.725
CZ,STATED_POLICIES,2030,6277.4,206.3,122.0,0.16,146.3,473.2,1294.92,141.12,-1989.78,196.4,251.68,-1935.53,-1881.28,1153.81,3284.71,1045.2250000000001,-18842.375,1513.55,1981.8750000000002,-18381.775,-17921.175,9782.474999999999,29670.050000000003
CZ,STATED_POLICIES,2040,2717.1,224.7,180.0,0.16,164.7,358.5,610.45,-154.36,-786.93,-131.31,-108.27,-765.15,-743.38,764.81,1397.39,-498.375,-26711.675,200.45000000000005,899.1750000000002,-26033.275,-25354.975,17430.574999999997,43643.950000000004
CZ,STATED_POLICIES,2050,678.9,226.5,200.0,0.16,166.5,318.3,153.74,-293.89,-508.49,-288.35,-282.8,-503.44,-498.4,447.63,662.22,-1967.8249999999998,-29254.125,-1241.3,-514.8249999999998,-28550.475000000002,-27846.975,19668.725,46955.05
CZ,NET_ZERO,2025,2394.5,193.9,70.0,0.16,133.9,758.1,464.42,-5.27,-1549.47,16.22,37.71,-1527.98,-1506.49,469.69,2013.89,-13.174999999999999,-3873.675,40.55,94.275,-3819.95,-3766.225,1174.225,5034.725
CZ,NET_ZERO,2030,6277.4,245.3,200.0,0.16,185.3,473.2,1539.74,141.12,-1744.97,196.4,251.68,-1690.71,-1636.46,1398.62,3284.71,1045.2250000000001,-16960.95,1513.55,1981.8750000000002,-16500.275,-16039.675000000001,11663.875,29670.050000000003
CZ,NET_ZERO,2040,2717.1,283.5,300.0,0.16,223.5,358.5,770.32,-154.36,-627.07,-131.31,-108.27,-605.29,-583.51,924.67,1397.39,-498.375,-23231.65,200.45000000000005,899.1750000000002,-22553.175000000003,-21874.775,20910.574999999997,43643.950000000004
CZ,NET_ZERO,2050,678.9,298.6,350.0,0.16,238.6,318.3,202.71,-293.89,-459.51,-288.35,-282.8,-454.47,-449.42,496.6,662.22,-1967.8249999999998,-25529.2,-1241.3,-514.8249999999998,-24825.525,-24121.875,23393.574999999997,46955.05
CZ,H2_PUSH,2025,2394.5,193.9,70.0,0.16,133.9,758.1,464.42,-5.27,-1549.47,16.22,37.71,-1527.98,-1506.49,469.69,2013.89,-13.174999999999999,-3873.675,40.55,94.275,-3819.95,-3766.225,1174.225,5034.725
CZ,H2_PUSH,2030,6277.4,245.3,200.0,0.16,185.3,445.6,1539.74,141.12,-1571.29,196.4,251.68,-1519.05,-1466.81,1398.62,3111.03,1045.2250000000001,-15658.349999999999,1513.55,1981.8750000000002,-15212.825,-14767.3,11663.875,28367.450000000004
CZ,H2_PUSH,2040,2717.1,283.5,300.0,0.16,223.5,302.8,770.32,-154.36,-475.49,-131.31,-108.27,-456.04,-436.59,924.67,1245.81,-498.375,-20413.25,200.45000000000005,899.1750000000002,-19773.225000000002,-19133.199999999997,20910.574999999997,40825.55
CZ,H2_PUSH,2050,678.9,298.6,350.0,0.16,238.6,249.6,202.71,-293.89,-412.93,-288.35,-282.8,-408.76,-404.58,496.6,615.64,-1967.8249999999998,-22477.9,-1241.3,-514.8249999999998,-21817.025,-21156.1,23393.574999999997,43903.75
DE,CURRENT_POLICIES,2025,19042.6,175.3,30.0,0.196,115.3,603.4,3338.65,-437.16,-10258.45,-227.38,-17.59,-10048.66,-9838.88,3775.81,13597.1,-1092.9,-25646.125,-568.45,-43.975,-25121.65,-24597.199999999997,9439.525,33992.75
DE,CURRENT_POLICIES,2030,3452.4,181.9,70.0,0.196,121.9,541.9,627.84,-1317.97,-3276.38,-1280.65,-1243.33,-3239.75,-3203.13,1945.82,3904.22,-10977.675,-50218.975000000006,-10173.325,-9368.949999999999,-49419.775,-48620.675,24033.175,63274.399999999994
DE,CURRENT_POLICIES,2040,2438.2,201.7,130.0,0.196,141.7,425.7,491.86,-2108.56,-3552.61,-2083.18,-2057.8,-3528.62,-3504.63,2600.42,4044.47,-32063.274999999998,-85745.07500000001,-31005.125,-29946.949999999997,-84705.975,-83666.975,50037.375,103719.09999999999
DE,CURRENT_POLICIES,2050,4202.7,204.0,150.0,0.196,144.0,360.1,857.28,-3260.47,-5339.73,-3218.33,-3176.2,-5301.39,-5263.04,4117.75,6197.02,-48365.625,-112443.725,-47096.775,-45827.95,-111212.925,-109982.175,70626.125,134704.19999999998
DE,STATED_POLICIES,2025,19042.6,187.9,55.0,0.196,128.0,603.4,3579.06,-437.16,-10018.03,-227.38,-17.59,-9808.25,-9598.46,4016.23,13597.1,-1092.9,-25045.075,-568.45,-43.975,-24520.625,-23996.149999999998,10040.575,33992.75
DE,STATED_POLICIES,2030,3452.4,207.9,122.0,0.196,147.9,337.5,717.61,-1317.97,-2481.03,-1280.65,-1243.33,-2444.41,-2407.78,2035.58,3198.64,-10977.675,-43652.8,-10173.325,-9368.949999999999,-42853.7,-42054.5,25307.425,57982.55
DE,STATED_POLICIES,2040,2438.2,226.2,180.0,0.196,166.2,240.0,551.63,-2108.56,-3039.97,-2083.18,-2057.8,-3015.98,-2991.99,2660.19,3591.6,-32063.274999999998,-74052.5,-31005.125,-29946.949999999997,-73013.5,-71974.4,51909.325,93898.55
DE,STATED_POLICIES,2050,4202.7,228.0,200.0,0.196,168.0,212.7,958.35,-3260.47,-4619.2,-3218.33,-3176.2,-4580.85,-4542.5,4218.82,5577.55,-48365.625,-97148.5,-47096.775,-45827.95,-95917.75,-94686.9,73003.42499999999,121786.3
DE,NET_ZERO,2025,19042.6,195.5,70.0,0.196,135.5,603.4,3723.31,-437.16,-9873.79,-227.38,-17.59,-9664.0,-9454.22,4160.47,13597.1,-1092.9,-24684.475000000002,-568.45,-43.975,-24160.0,-23635.55,10401.175000000001,33992.75
DE,NET_ZERO,2030,3452.4,246.9,200.0,0.196,186.9,337.5,852.25,-1317.97,-2346.39,-1280.65,-1243.33,-2309.77,-2273.14,2170.22,3198.64,-10977.675,-42282.4,-10173.325,-9368.949999999999,-41483.275,-40684.1,26677.824999999997,57982.55
DE,NET_ZERO,2040,2438.2,285.1,300.0,0.196,225.1,240.0,695.08,-2108.56,-2896.52,-2083.18,-2057.8,-2872.53,-2848.54,2803.64,3591.6,-32063.274999999998,-71247.6,-31005.125,-29946.949999999997,-70208.57500000001,-69169.5,54714.22499999999,93898.55
