country,year,tech,carrier,share,useful_heat_MWh,final_energy_MWh,co2_tCO2,variant,mode
BG,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2025,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2025,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2025,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2025,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2025,hp_air,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2025,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2025,district_heat,district_heat,1.0,86769825.0255399,91336657.92162095,5480199.475297257,COST_OPT_90_SNAP,snapshot
CH,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2030,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2030,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2030,hp_air,electricity,0.32023728,27473030.84183319,8479853.95451361,254395.61863540823,COST_OPT_90_SNAP,snapshot
CH,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2030,district_heat,district_heat,0.67976272,58316577.54427723,61128487.991904855,2139497.0797166703,COST_OPT_90_SNAP,snapshot
CH,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2040,hp_air,electricity,0.32023728,26263466.239282597,7916882.570471634,95002.59084565961,COST_OPT_90_SNAP,snapshot
CH,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2040,district_heat,district_heat,0.67976272,55749053.4751073,57951199.03857308,869267.985578596,COST_OPT_90_SNAP,snapshot
CH,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2050,hp_air,electricity,0.32023728,24612712.275107954,7249694.337292476,36248.47168646238,COST_OPT_90_SNAP,snapshot
CH,2050,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CH,2050,district_heat,district_heat,0.67976272,52245023.57347268,53860849.044817194,269304.245224086,COST_OPT_90_SNAP,snapshot
CH,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2025,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2025,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2025,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2025,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2025,hp_air,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2025,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2025,district_heat,district_heat,1.0,3254351.6343463436,3425633.2993119406,274050.6639449553,COST_OPT_90_SNAP,snapshot
CY,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2030,gas_boiler,gas,0.3,1017458.7245383576,1101145.805777443,222431.45276704355,COST_OPT_90_SNAP,snapshot
CY,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2030,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2030,hp_air,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2030,district_heat,district_heat,0.7,2374070.3572561676,2488543.351421559,124427.16757107798,COST_OPT_90_SNAP,snapshot
CY,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2040,gas_boiler,gas,0.3,1088610.7697164475,1168037.306562712,235943.53592566782,COST_OPT_90_SNAP,snapshot
CY,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2040,hp_air,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2040,district_heat,district_heat,0.7,2540091.796005044,2640428.0623753057,52808.56124750612,COST_OPT_90_SNAP,snapshot
CY,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2050,gas_boiler,gas,0.062458098,240968.16105217487,256349.1075023137,51782.51971546737,COST_OPT_90_SNAP,snapshot
CY,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2050,hp_air,electricity,0.2375419,916454.9777971084,193958.72545970546,3879.174509194109,COST_OPT_90_SNAP,snapshot
CY,2050,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CY,2050,district_heat,district_heat,0.7,2700654.0086526875,2784179.3903635954,22273.435122908762,COST_OPT_90_SNAP,snapshot
CY,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2025,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2025,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2025,biomass_boiler,biomass,1.0,77895026.65250817,88517075.74148655,0.0,COST_OPT_90_SNAP,snapshot
CZ,2025,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2025,hp_air,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2025,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2025,district_heat,district_heat,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2030,gas_boiler,gas,0.24233229,18869774.359926224,20421833.72286388,4125210.4120185035,COST_OPT_90_SNAP,snapshot
CZ,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2030,biomass_boiler,biomass,0.18,14016123.83057462,15855343.699745046,0.0,COST_OPT_90_SNAP,snapshot
CZ,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2030,hp_air,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2030,district_heat,district_heat,0.57766771,44981456.42380261,47150373.60985599,7544059.777576958,COST_OPT_90_SNAP,snapshot
CZ,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2040,hp_air,electricity,0.34010643,26383103.660726592,8295008.382294722,829500.8382294723,COST_OPT_90_SNAP,snapshot
CZ,2040,hp_ground,electricity,0.082225861,6378513.379930793,1672833.3018439007,167283.3301843901,COST_OPT_90_SNAP,snapshot
CZ,2040,district_heat,district_heat,0.57766771,44811464.08900456,46581563.50208375,3493617.262656281,COST_OPT_90_SNAP,snapshot
CZ,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
CZ,2050,hp_air,electricity,0.34010643,26568858.419518925,8162475.7049213275,163249.51409842656,COST_OPT_90_SNAP,snapshot
CZ,2050,hp_ground,electricity,0.082225861,6423422.395548483,1606257.1631779154,32125.143263558304,COST_OPT_90_SNAP,snapshot
CZ,2050,district_heat,district_heat,0.57766771,45126966.87480362,46522646.262684144,1163066.1565671037,COST_OPT_90_SNAP,snapshot
CZ,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2025,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2025,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2025,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2025,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2025,hp_air,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2025,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2025,district_heat,district_heat,1.0,765821874.566804,806128289.0176885,112857960.4624764,COST_OPT_90_SNAP,snapshot
DE,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2030,gas_boiler,gas,0.35803367,266640867.30647987,288572367.21480507,58291618.17739062,COST_OPT_90_SNAP,snapshot
DE,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2030,biomass_boiler,biomass,0.12,89368421.90506156,101095499.89260358,0.0,COST_OPT_90_SNAP,snapshot
DE,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2030,hp_air,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2030,district_heat,district_heat,0.52196633,388727559.997305,407471236.89444965,36672411.32050047,COST_OPT_90_SNAP,snapshot
DE,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2040,biomass_boiler,biomass,0.12,84294081.13120435,94500090.95426497,0.0,COST_OPT_90_SNAP,snapshot
DE,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2040,hp_air,electricity,0.35803367,251500993.5556904,76602398.1346523,6128191.850772184,COST_OPT_90_SNAP,snapshot
DE,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2040,district_heat,district_heat,0.52196633,366655601.4064749,381138878.80090946,15245555.152036378,COST_OPT_90_SNAP,snapshot
DE,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2050,hp_air,electricity,0.47803367,315833349.54567796,93998020.69811845,1409970.3104717766,COST_OPT_90_SNAP,snapshot
DE,2050,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DE,2050,district_heat,district_heat,0.52196633,344859336.69476604,355525089.3760475,5332876.3406407125,COST_OPT_90_SNAP,snapshot
DE,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2025,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2025,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2025,biomass_boiler,biomass,1.0,51667962.42126611,58713593.660529666,0.0,COST_OPT_90_SNAP,snapshot
DK,2025,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2025,hp_air,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2025,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2025,district_heat,district_heat,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2030,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2030,biomass_boiler,biomass,0.1,5148013.676264716,5823544.882652394,0.0,COST_OPT_90_SNAP,snapshot
DK,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2030,hp_air,electricity,0.40978976,21096032.888732355,6865410.338691862,480578.7237084305,COST_OPT_90_SNAP,snapshot
DK,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2030,district_heat,district_heat,0.49021024,25236090.19765009,26452924.735482275,740681.8925935037,COST_OPT_90_SNAP,snapshot
DK,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2040,hp_air,electricity,0.50978976,25756268.73035777,8185948.61758129,204648.71543953227,COST_OPT_90_SNAP,snapshot
DK,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2040,district_heat,district_heat,0.49021024,24767046.469927486,25745370.550860174,308944.4466103221,COST_OPT_90_SNAP,snapshot
DK,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2050,hp_air,electricity,0.50978976,25069317.108600445,7785502.207639889,38927.511038199445,COST_OPT_90_SNAP,snapshot
DK,2050,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
DK,2050,district_heat,district_heat,0.49021024,24106478.632374123,24852039.827189818,124260.19913594908,COST_OPT_90_SNAP,snapshot
DK,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2025,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2025,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2025,biomass_boiler,biomass,1.0,10785223.90586981,12255936.256670238,0.0,COST_OPT_90_SNAP,snapshot
EE,2025,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2025,hp_air,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2025,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2025,district_heat,district_heat,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2030,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2030,biomass_boiler,biomass,0.4,4359303.518234525,4931338.821532268,0.0,COST_OPT_90_SNAP,snapshot
EE,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2030,hp_air,electricity,0.022834601,248857.391191954,84668.41017690324,12700.261526535485,COST_OPT_90_SNAP,snapshot
EE,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2030,district_heat,district_heat,0.5771654,6290097.897058093,6593394.022073473,527471.5217658778,COST_OPT_90_SNAP,snapshot
EE,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2040,hp_air,electricity,0.3466362,3881017.804668001,1289546.054182616,77372.76325095697,COST_OPT_90_SNAP,snapshot
EE,2040,hp_ground,electricity,0.0761984,853134.6324683175,236456.38372181752,14187.383023309052,COST_OPT_90_SNAP,snapshot
EE,2040,district_heat,district_heat,0.5771654,6462075.206335428,6717333.8943195725,214954.6846182263,COST_OPT_90_SNAP,snapshot
EE,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EE,2050,hp_air,electricity,0.3466362,4025013.598954241,1306822.5970630653,19602.338955945976,COST_OPT_90_SNAP,snapshot
EE,2050,hp_ground,electricity,0.0761984,884788.1329721328,233823.50237107105,3507.3525355660654,COST_OPT_90_SNAP,snapshot
EE,2050,district_heat,district_heat,0.5771654,6701834.903122825,6909108.147549304,69091.08147549303,COST_OPT_90_SNAP,snapshot
EE,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2025,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2025,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2025,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2025,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2025,hp_air,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2025,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2025,district_heat,district_heat,1.0,63044228.059066445,66362345.3253331,5308987.626026649,COST_OPT_90_SNAP,snapshot
EL,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2030,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2030,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2030,hp_air,electricity,0.41029464,25420559.81595315,6342455.043900487,1014792.8070240779,COST_OPT_90_SNAP,snapshot
EL,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2030,district_heat,district_heat,0.58970536,36536281.28719445,38297988.77064408,1914899.4385322041,COST_OPT_90_SNAP,snapshot
EL,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2040,hp_air,electricity,0.41029464,24631204.52446356,6001755.488417047,360105.3293050228,COST_OPT_90_SNAP,snapshot
EL,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2040,district_heat,district_heat,0.58970536,35401762.33189985,36800168.74417864,736003.3748835728,COST_OPT_90_SNAP,snapshot
EL,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2050,hp_air,electricity,0.41029464,23871098.419765305,5683594.8618488815,56835.948618488816,COST_OPT_90_SNAP,snapshot
EL,2050,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
EL,2050,district_heat,district_heat,0.58970536,34309282.43962224,35370394.2676518,282963.1541412143,COST_OPT_90_SNAP,snapshot
EL,2050,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2025,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2025,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2025,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2025,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2025,hp_air,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2025,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2025,district_heat,district_heat,1.0,167305005.34659025,176110531.94377923,14088842.555502338,COST_OPT_90_SNAP,snapshot
ES,2025,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2030,gas_boiler,gas,0.3,48945602.645749696,52971431.43479404,10700229.149828397,COST_OPT_90_SNAP,snapshot
ES,2030,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2030,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2030,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2030,hp_air,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2030,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2030,district_heat,district_heat,0.7,114206406.17341594,119713214.01825571,5985660.700912786,COST_OPT_90_SNAP,snapshot
ES,2030,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2040,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2040,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2040,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2040,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2040,hp_air,electricity,0.3,46308826.601739936,11774428.324876668,412104.9913706835,COST_OPT_90_SNAP,snapshot
ES,2040,hp_ground,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2040,district_heat,district_heat,0.7,108053928.73739317,112322171.24469145,2246443.424893829,COST_OPT_90_SNAP,snapshot
ES,2040,h2_boiler,hydrogen,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2050,gas_boiler,gas,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2050,oil_boiler,oil,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2050,biomass_boiler,biomass,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
ES,2050,resistance_heater,electricity,0.0,0.0,0.0,0.0,COST_OPT_90_SNAP,snapshot
