country,year,tech,variable,q10,q50,q90
ES,2025,biomass_boiler,tech_share,0.2411758824117588,0.2411758824117588,0.2411758824117588
ES,2025,district_heat,tech_share,0.004999500049995,0.004999500049995,0.004999500049995
ES,2025,gas_boiler,tech_share,0.3115688431156884,0.3115688431156884,0.3115688431156884
ES,2025,h2_boiler,tech_share,0.0,0.0,0.0
ES,2025,hp_air,tech_share,0.11058894110588939,0.11058894110588939,0.11058894110588939
ES,2025,hp_ground,tech_share,0.0,0.0,0.0
ES,2025,oil_boiler,tech_share,0.21607839216078392,0.21607839216078392,0.21607839216078392
ES,2025,resistance_heater,tech_share,0.11558844115588442,0.11558844115588442,0.11558844115588442
ES,2030,biomass_boiler,tech_share,0.0,0.0,0.0
ES,2030,district_heat,tech_share,0.2899995,0.2899995,0.2899995
ES,2030,gas_boiler,tech_share,0.50784675,0.50784675,0.50784675
ES,2030,h2_boiler,tech_share,0.0,0.0,0.0
ES,2030,hp_air,tech_share,0.20215375,0.20215375,0.20215375
ES,2030,hp_ground,tech_share,0.0,0.0,0.0
ES,2030,oil_boiler,tech_share,0.0,0.0,0.0
ES,2030,resistance_heater,tech_share,0.0,0.0,0.0
ES,2040,biomass_boiler,tech_share,0.0,0.0,0.0
ES,2040,district_heat,tech_share,0.7,0.7,0.7
ES,2040,gas_boiler,tech_share,0.0,0.0,0.0
ES,2040,h2_boiler,tech_share,0.0,0.0,0.0
ES,2040,hp_air,tech_share,0.3,0.3,0.3
ES,2040,hp_ground,tech_share,0.0,0.0,0.0
ES,2040,oil_boiler,tech_share,0.0,0.0,0.0
ES,2040,resistance_heater,tech_share,0.0,0.0,0.0
ES,2050,biomass_boiler,tech_share,0.0,0.0,0.0
ES,2050,district_heat,tech_share,0.7,0.7,0.7
ES,2050,gas_boiler,tech_share,0.0,0.0,0.0
ES,2050,h2_boiler,tech_share,0.0,0.0,0.0
ES,2050,hp_air,tech_share,0.3,0.3,0.3
ES,2050,hp_ground,tech_share,0.0,0.0,0.0
ES,2050,oil_boiler,tech_share,0.0,0.0,0.0
ES,2050,resistance_heater,tech_share,0.0,0.0,0.0
ES,2025,all,co2_MtCO2,26.097550664526914,26.097550664526914,26.097550664526914
ES,2030,all,co2_MtCO2,21.366167563565735,21.366167563565735,21.366167563565735
ES,2040,all,co2_MtCO2,2.6585484162645128,2.6585484162645128,2.6585484162645128
ES,2050,all,co2_MtCO2,0.9178285531357726,0.9178285531357726,0.9178285531357726
ES,2025,all,useful_heat_TWh,167.3050036735402,167.3050036735402,167.3050036735402
ES,2030,all,useful_heat_TWh,163.15200881916564,163.15200881916564,163.15200881916564
ES,2040,all,useful_heat_TWh,154.36275533913312,154.36275533913312,154.36275533913312
ES,2050,all,useful_heat_TWh,144.09812323388854,144.09812323388854,144.09812323388854
FI,2025,biomass_boiler,tech_share,0.175,0.175,0.175
FI,2025,district_heat,tech_share,0.28,0.28,0.28
FI,2025,gas_boiler,tech_share,0.01,0.01,0.01
FI,2025,h2_boiler,tech_share,0.0,0.0,0.0
FI,2025,hp_air,tech_share,0.1,0.1,0.1
FI,2025,hp_ground,tech_share,0.09,0.09,0.09
FI,2025,oil_boiler,tech_share,0.1,0.1,0.1
FI,2025,resistance_heater,tech_share,0.245,0.245,0.245
FI,2030,biomass_boiler,tech_share,0.0,0.0,0.0
FI,2030,district_heat,tech_share,0.5036820779852718,0.5036820779852718,0.5036820779852718
FI,2030,gas_boiler,tech_share,0.0,0.0,0.0
FI,2030,h2_boiler,tech_share,0.0,0.0,0.0
FI,2030,hp_air,tech_share,0.41499999833999995,0.41499999833999995,0.41499999833999995
FI,2030,hp_ground,tech_share,0.0813179236747283,0.0813179236747283,0.0813179236747283
FI,2030,oil_boiler,tech_share,0.0,0.0,0.0
FI,2030,resistance_heater,tech_share,0.0,0.0,0.0
FI,2040,biomass_boiler,tech_share,0.0,0.0,0.0
FI,2040,district_heat,tech_share,0.34254271,0.34254271,0.34254271
FI,2040,gas_boiler,tech_share,0.0,0.0,0.0
FI,2040,h2_boiler,tech_share,0.0,0.0,0.0
FI,2040,hp_air,tech_share,0.65745729,0.65745729,0.65745729
FI,2040,hp_ground,tech_share,0.0,0.0,0.0
FI,2040,oil_boiler,tech_share,0.0,0.0,0.0
FI,2040,resistance_heater,tech_share,0.0,0.0,0.0
FI,2050,biomass_boiler,tech_share,0.0,0.0,0.0
FI,2050,district_heat,tech_share,0.3425427106850854,0.3425427106850854,0.3425427106850854
FI,2050,gas_boiler,tech_share,0.0,0.0,0.0
FI,2050,h2_boiler,tech_share,0.0,0.0,0.0
FI,2050,hp_air,tech_share,0.5587727111175455,0.5587727111175455,0.5587727111175455
FI,2050,hp_ground,tech_share,0.09868457819736916,0.09868457819736916,0.09868457819736916
FI,2050,oil_boiler,tech_share,0.0,0.0,0.0
FI,2050,resistance_heater,tech_share,0.0,0.0,0.0
FI,2025,all,co2_MtCO2,4.722193294431216,4.722193294431216,4.722193294431216
FI,2030,all,co2_MtCO2,1.5352247247661772,1.5352247247661772,1.5352247247661772
FI,2040,all,co2_MtCO2,0.5966217808636278,0.5966217808636278,0.5966217808636278
FI,2050,all,co2_MtCO2,0.218990368313419,0.218990368313419,0.218990368313419
FI,2025,all,useful_heat_TWh,68.92633926987645,68.92633926987645,68.92633926987645
FI,2030,all,useful_heat_TWh,70.63492078273998,70.63492078273998,70.63492078273998
FI,2040,all,useful_heat_TWh,73.80274762905287,73.80274762905287,73.80274762905287
FI,2050,all,useful_heat_TWh,77.1147885802859,77.1147885802859,77.1147885802859
FR,2025,biomass_boiler,tech_share,0.18408159182240777,0.18408159182240777,0.18408159182240777
FR,2025,district_heat,tech_share,0.04479552044347565,0.04479552044347565,0.04479552044347565
FR,2025,gas_boiler,tech_share,0.3332666732993401,0.3332666732993401,0.3332666732993401
FR,2025,h2_boiler,tech_share,0.0,0.0,0.0
FR,2025,hp_air,tech_share,0.16418358162541746,0.16418358162541746,0.16418358162541746
FR,2025,hp_ground,tech_share,0.009999000198990103,0.009999000198990103,0.009999000198990103
FR,2025,oil_boiler,tech_share,0.11438856113244676,0.11438856113244676,0.11438856113244676
FR,2025,resistance_heater,tech_share,0.1492850714779222,0.1492850714779222,0.1492850714779222
FR,2030,biomass_boiler,tech_share,0.04550802913652409,0.04550802913652409,0.04550802913652409
FR,2030,district_heat,tech_share,0.35979552107938656,0.35979552107938656,0.35979552107938656
FR,2030,gas_boiler,tech_share,0.018266673054800023,0.018266673054800023,0.018266673054800023
FR,2030,h2_boiler,tech_share,0.0,0.0,0.0
FR,2030,hp_air,tech_share,0.47918358143755074,0.47918358143755074,0.47918358143755074
FR,2030,hp_ground,tech_share,0.09724619529173859,0.09724619529173859,0.09724619529173859
FR,2030,oil_boiler,tech_share,0.0,0.0,0.0
FR,2030,resistance_heater,tech_share,0.0,0.0,0.0
FR,2040,biomass_boiler,tech_share,0.0,0.0,0.0
FR,2040,district_heat,tech_share,0.49971477,0.49971477,0.49971477
FR,2040,gas_boiler,tech_share,0.0,0.0,0.0
FR,2040,h2_boiler,tech_share,0.0,0.0,0.0
FR,2040,hp_air,tech_share,0.50028523,0.50028523,0.50028523
FR,2040,hp_ground,tech_share,0.0,0.0,0.0
FR,2040,oil_boiler,tech_share,0.0,0.0,0.0
FR,2040,resistance_heater,tech_share,0.0,0.0,0.0
FR,2050,biomass_boiler,tech_share,0.0,0.0,0.0
FR,2050,district_heat,tech_share,0.49971477,0.49971477,0.49971477
FR,2050,gas_boiler,tech_share,0.0,0.0,0.0
FR,2050,h2_boiler,tech_share,0.0,0.0,0.0
FR,2050,hp_air,tech_share,0.50028523,0.50028523,0.50028523
FR,2050,hp_ground,tech_share,0.0,0.0,0.0
FR,2050,oil_boiler,tech_share,0.0,0.0,0.0
FR,2050,resistance_heater,tech_share,0.0,0.0,0.0
FR,2025,all,co2_MtCO2,72.87632495649996,72.87632495649996,72.87632495649996
FR,2030,all,co2_MtCO2,18.022273084350093,18.022273084350093,18.022273084350093
FR,2040,all,co2_MtCO2,7.498412029669766,7.498412029669766,7.498412029669766
FR,2050,all,co2_MtCO2,2.641033415784338,2.641033415784338,2.641033415784338
FR,2025,all,useful_heat_TWh,573.8096761975673,573.8096761975673,573.8096761975673
FR,2030,all,useful_heat_TWh,561.218798762314,561.218798762314,561.218798762314
FR,2040,all,useful_heat_TWh,533.8416135009269,533.8416135009269,533.8416135009269
FR,2050,all,useful_heat_TWh,501.63335590836954,501.63335590836954,501.63335590836954
HR,2025,biomass_boiler,tech_share,0.5858,0.5858,0.5858
HR,2025,district_heat,tech_share,0.0832,0.0832,0.0832
HR,2025,gas_boiler,tech_share,0.2543,0.2543,0.2543
HR,2025,h2_boiler,tech_share,0.0,0.0,0.0
HR,2025,hp_air,tech_share,0.0145,0.0145,0.0145
HR,2025,hp_ground,tech_share,0.0025,0.0025,0.0025
HR,2025,oil_boiler,tech_share,0.0351,0.0351,0.0351
HR,2025,resistance_heater,tech_share,0.0246,0.0246,0.0246
HR,2030,biomass_boiler,tech_share,0.3082999987668001,0.3082999987668001,0.3082999987668001
HR,2030,district_heat,tech_share,0.3606999985572001,0.3606999985572001,0.3606999985572001
HR,2030,gas_boiler,tech_share,0.2567957689728169,0.2567957689728169,0.2567957689728169
HR,2030,h2_boiler,tech_share,0.0,0.0,0.0
HR,2030,hp_air,tech_share,0.07420423370318308,0.07420423370318308,0.07420423370318308
HR,2030,hp_ground,tech_share,0.0,0.0,0.0
HR,2030,oil_boiler,tech_share,0.0,0.0,0.0
HR,2030,resistance_heater,tech_share,0.0,0.0,0.0
HR,2040,biomass_boiler,tech_share,0.0,0.0,0.0
HR,2040,district_heat,tech_share,0.5023613650236136,0.5023613650236136,0.5023613650236136
HR,2040,gas_boiler,tech_share,0.1553675415536754,0.1553675415536754,0.1553675415536754
HR,2040,h2_boiler,tech_share,0.0,0.0,0.0
HR,2040,hp_air,tech_share,0.34227109342271095,0.34227109342271095,0.34227109342271095
HR,2040,hp_ground,tech_share,0.0,0.0,0.0
HR,2040,oil_boiler,tech_share,0.0,0.0,0.0
HR,2040,resistance_heater,tech_share,0.0,0.0,0.0
HR,2050,biomass_boiler,tech_share,0.0,0.0,0.0
HR,2050,district_heat,tech_share,0.5023613620094455,0.5023613620094455,0.5023613620094455
HR,2050,gas_boiler,tech_share,0.03642443614569774,0.03642443614569774,0.03642443614569774
HR,2050,h2_boiler,tech_share,0.0,0.0,0.0
HR,2050,hp_air,tech_share,0.46121420184485684,0.46121420184485684,0.46121420184485684
HR,2050,hp_ground,tech_share,0.0,0.0,0.0
HR,2050,oil_boiler,tech_share,0.0,0.0,0.0
HR,2050,resistance_heater,tech_share,0.0,0.0,0.0
HR,2025,all,co2_MtCO2,1.3967830857858723,1.3967830857858723,1.3967830857858723
HR,2030,all,co2_MtCO2,1.327489322344416,1.327489322344416,1.327489322344416
HR,2040,all,co2_MtCO2,0.7740694340786043,0.7740694340786043,0.7740694340786043
HR,2050,all,co2_MtCO2,0.19593578771071585,0.19593578771071585,0.19593578771071585
HR,2025,all,useful_heat_TWh,17.765577278654753,17.765577278654753,17.765577278654753
HR,2030,all,useful_heat_TWh,17.170775446522324,17.170775446522324,17.170775446522324
HR,2040,all,useful_heat_TWh,16.0585149562748,16.0585149562748,16.0585149562748
HR,2050,all,useful_heat_TWh,15.018513628971473,15.018513628971473,15.018513628971473
HU,2025,biomass_boiler,tech_share,0.297,0.297,0.297
HU,2025,district_heat,tech_share,0.0915,0.0915,0.0915
HU,2025,gas_boiler,tech_share,0.558,0.558,0.558
HU,2025,h2_boiler,tech_share,0.0,0.0,0.0
HU,2025,hp_air,tech_share,0.011,0.011,0.011
HU,2025,hp_ground,tech_share,0.0025,0.0025,0.0025
HU,2025,oil_boiler,tech_share,0.011,0.011,0.011
HU,2025,resistance_heater,tech_share,0.029,0.029,0.029
HU,2030,biomass_boiler,tech_share,0.0345,0.0345,0.0345
HU,2030,district_heat,tech_share,0.354,0.354,0.354
HU,2030,gas_boiler,tech_share,0.48738142000000007,0.48738142000000007,0.48738142000000007
HU,2030,h2_boiler,tech_share,0.0,0.0,0.0
HU,2030,hp_air,tech_share,0.12411858000000002,0.12411858000000002,0.12411858000000002
HU,2030,hp_ground,tech_share,0.0,0.0,0.0
HU,2030,oil_boiler,tech_share,0.0,0.0,0.0
HU,2030,resistance_heater,tech_share,0.0,0.0,0.0
HU,2040,biomass_boiler,tech_share,0.0,0.0,0.0
HU,2040,district_heat,tech_share,0.46979951,0.46979951,0.46979951
HU,2040,gas_boiler,tech_share,0.0,0.0,0.0
HU,2040,h2_boiler,tech_share,0.0,0.0,0.0
HU,2040,hp_air,tech_share,0.53020049,0.53020049,0.53020049
HU,2040,hp_ground,tech_share,0.0,0.0,0.0
HU,2040,oil_boiler,tech_share,0.0,0.0,0.0
HU,2040,resistance_heater,tech_share,0.0,0.0,0.0
HU,2050,biomass_boiler,tech_share,0.0,0.0,0.0
HU,2050,district_heat,tech_share,0.46979951000000003,0.46979951000000003,0.46979951000000003
HU,2050,gas_boiler,tech_share,0.0,0.0,0.0
HU,2050,h2_boiler,tech_share,0.0,0.0,0.0
HU,2050,hp_air,tech_share,0.53020049,0.53020049,0.53020049
HU,2050,hp_ground,tech_share,0.0,0.0,0.0
HU,2050,oil_boiler,tech_share,0.0,0.0,0.0
HU,2050,resistance_heater,tech_share,0.0,0.0,0.0
HU,2025,all,co2_MtCO2,10.311249291555338,10.311249291555338,10.311249291555338
HU,2030,all,co2_MtCO2,10.033913756311595,10.033913756311595,10.033913756311595
HU,2040,all,co2_MtCO2,1.9945128820142732,1.9945128820142732,1.9945128820142732
HU,2050,all,co2_MtCO2,0.5914002052308812,0.5914002052308812,0.5914002052308812
HU,2025,all,useful_heat_TWh,68.05218060955328,68.05218060955328,68.05218060955328
HU,2030,all,useful_heat_TWh,65.8623481013562,65.8623481013562,65.8623481013562
HU,2040,all,useful_heat_TWh,61.54183205138885,61.54183205138885,61.54183205138885
HU,2050,all,useful_heat_TWh,57.531223770171486,57.531223770171486,57.531223770171486
IE,2025,biomass_boiler,tech_share,0.02700269994329433,0.02700269994329433,0.02700269994329433
IE,2025,district_heat,tech_share,0.0,0.0,0.0
IE,2025,gas_boiler,tech_share,0.27912790941383137,0.27912790941383137,0.27912790941383137
IE,2025,h2_boiler,tech_share,0.0,0.0,0.0
IE,2025,hp_air,tech_share,0.07200720084878488,0.07200720084878488,0.07200720084878488
IE,2025,hp_ground,tech_share,0.005000500089498949,0.005000500089498949,0.005000500089498949
IE,2025,oil_boiler,tech_share,0.5608560888222022,0.5608560888222022,0.5608560888222022
IE,2025,resistance_heater,tech_share,0.056005600882388235,0.056005600882388235,0.056005600882388235
IE,2030,biomass_boiler,tech_share,0.0,0.0,0.0
IE,2030,district_heat,tech_share,0.26249999895,0.26249999895,0.26249999895
IE,2030,gas_boiler,tech_share,0.016627912933488347,0.016627912933488347,0.016627912933488347
IE,2030,h2_boiler,tech_share,0.0,0.0,0.0
IE,2030,hp_air,tech_share,0.33450719866197115,0.33450719866197115,0.33450719866197115
IE,2030,hp_ground,tech_share,0.08800880064796478,0.08800880064796478,0.08800880064796478
IE,2030,oil_boiler,tech_share,0.2983560888065756,0.2983560888065756,0.2983560888065756
IE,2030,resistance_heater,tech_share,0.0,0.0,0.0
IE,2040,biomass_boiler,tech_share,0.0,0.0,0.0
IE,2040,district_heat,tech_share,0.40430852,0.40430852,0.40430852
IE,2040,gas_boiler,tech_share,0.0,0.0,0.0
IE,2040,h2_boiler,tech_share,0.0,0.0,0.0
IE,2040,hp_air,tech_share,0.59569148,0.59569148,0.59569148
IE,2040,hp_ground,tech_share,0.0,0.0,0.0
IE,2040,oil_boiler,tech_share,0.0,0.0,0.0
IE,2040,resistance_heater,tech_share,0.0,0.0,0.0
IE,2050,biomass_boiler,tech_share,0.0,0.0,0.0
IE,2050,district_heat,tech_share,0.40430852,0.40430852,0.40430852
IE,2050,gas_boiler,tech_share,0.0,0.0,0.0
IE,2050,h2_boiler,tech_share,0.0,0.0,0.0
IE,2050,hp_air,tech_share,0.59569148,0.59569148,0.59569148
IE,2050,hp_ground,tech_share,0.0,0.0,0.0
IE,2050,oil_boiler,tech_share,0.0,0.0,0.0
IE,2050,resistance_heater,tech_share,0.0,0.0,0.0
IE,2025,all,co2_MtCO2,8.560306378868717,8.560306378868717,8.560306378868717
IE,2030,all,co2_MtCO2,4.2683021331999305,4.2683021331999305,4.2683021331999305
IE,2040,all,co2_MtCO2,0.5873683093669668,0.5873683093669668,0.5873683093669668
IE,2050,all,co2_MtCO2,0.16742014226732344,0.16742014226732344,0.16742014226732344
IE,2025,all,useful_heat_TWh,35.055310016075055,35.055310016075055,35.055310016075055
IE,2030,all,useful_heat_TWh,35.489634100220975,35.489634100220975,35.489634100220975
IE,2040,all,useful_heat_TWh,35.80730590576951,35.80730590576951,35.80730590576951
IE,2050,all,useful_heat_TWh,35.44130169220619,35.44130169220619,35.44130169220619
IT,2025,biomass_boiler,tech_share,0.21999999999999997,0.21999999999999997,0.21999999999999997
IT,2025,district_heat,tech_share,0.024999999999999998,0.024999999999999998,0.024999999999999998
IT,2025,gas_boiler,tech_share,0.625,0.625,0.625
IT,2025,h2_boiler,tech_share,0.0,0.0,0.0
IT,2025,hp_air,tech_share,0.05499999999999999,0.05499999999999999,0.05499999999999999
IT,2025,hp_ground,tech_share,0.0,0.0,0.0
IT,2025,oil_boiler,tech_share,0.049999999999999996,0.049999999999999996,0.049999999999999996
IT,2025,resistance_heater,tech_share,0.024999999999999998,0.024999999999999998,0.024999999999999998
IT,2030,biomass_boiler,tech_share,0.0,0.0,0.0
IT,2030,district_heat,tech_share,0.325,0.325,0.325
IT,2030,gas_boiler,tech_share,0.325,0.325,0.325
IT,2030,h2_boiler,tech_share,0.0,0.0,0.0
IT,2030,hp_air,tech_share,0.3499999999999999,0.3499999999999999,0.3499999999999999
IT,2030,hp_ground,tech_share,0.0,0.0,0.0
IT,2030,oil_boiler,tech_share,0.0,0.0,0.0
IT,2030,resistance_heater,tech_share,0.0,0.0,0.0
IT,2040,biomass_boiler,tech_share,0.0,0.0,0.0
IT,2040,district_heat,tech_share,0.6755436,0.6755436,0.6755436
IT,2040,gas_boiler,tech_share,0.0,0.0,0.0
IT,2040,h2_boiler,tech_share,0.0,0.0,0.0
IT,2040,hp_air,tech_share,0.3244564,0.3244564,0.3244564
IT,2040,hp_ground,tech_share,0.0,0.0,0.0
IT,2040,oil_boiler,tech_share,0.0,0.0,0.0
IT,2040,resistance_heater,tech_share,0.0,0.0,0.0
IT,2050,biomass_boiler,tech_share,0.0,0.0,0.0
IT,2050,district_heat,tech_share,0.6755436,0.6755436,0.6755436
IT,2050,gas_boiler,tech_share,0.0,0.0,0.0
IT,2050,h2_boiler,tech_share,0.0,0.0,0.0
IT,2050,hp_air,tech_share,0.3244564,0.3244564,0.3244564
IT,2050,hp_ground,tech_share,0.0,0.0,0.0
IT,2050,oil_boiler,tech_share,0.0,0.0,0.0
IT,2050,resistance_heater,tech_share,0.0,0.0,0.0
IT,2025,all,co2_MtCO2,83.96623850253246,83.96623850253246,83.96623850253246
IT,2030,all,co2_MtCO2,54.95770736129722,54.95770736129722,54.95770736129722
IT,2040,all,co2_MtCO2,12.356174149068266,12.356174149068266,12.356174149068266
IT,2050,all,co2_MtCO2,3.9313259482229888,3.9313259482229888,3.9313259482229888
IT,2025,all,useful_heat_TWh,508.8534505725857,508.8534505725857,508.8534505725857
IT,2030,all,useful_heat_TWh,507.76887637899637,507.76887637899637,507.76887637899637
IT,2040,all,useful_heat_TWh,506.2780293926876,506.2780293926876,506.2780293926876
IT,2050,all,useful_heat_TWh,503.55707704800113,503.55707704800113,503.55707704800113
LT,2025,biomass_boiler,tech_share,0.3498349834633664,0.3498349834633664,0.3498349834633664
LT,2025,district_heat,tech_share,0.36133613357722777,0.36133613357722777,0.36133613357722777
LT,2025,gas_boiler,tech_share,0.11641164115247524,0.11641164115247524,0.11641164115247524
LT,2025,h2_boiler,tech_share,0.0,0.0,0.0
LT,2025,hp_air,tech_share,0.1029102910188119,0.1029102910188119,0.1029102910188119
LT,2025,hp_ground,tech_share,0.0050005001495049516,0.0050005001495049516,0.0050005001495049516
LT,2025,oil_boiler,tech_share,0.037003700366336635,0.037003700366336635,0.037003700366336635
LT,2025,resistance_heater,tech_share,0.027502750272277228,0.027502750272277228,0.027502750272277228
LT,2030,biomass_boiler,tech_share,0.39999999880000003,0.39999999880000003,0.39999999880000003
LT,2030,district_heat,tech_share,0.5279854184160437,0.5279854184160437,0.5279854184160437
LT,2030,gas_boiler,tech_share,0.0,0.0,0.0
LT,2030,h2_boiler,tech_share,0.0,0.0,0.0
LT,2030,hp_air,tech_share,0.07201458278395624,0.07201458278395624,0.07201458278395624
LT,2030,hp_ground,tech_share,0.0,0.0,0.0
LT,2030,oil_boiler,tech_share,0.0,0.0,0.0
LT,2030,resistance_heater,tech_share,0.0,0.0,0.0
LT,2040,biomass_boiler,tech_share,0.0,0.0,0.0
LT,2040,district_heat,tech_share,0.5279854199999999,0.5279854199999999,0.5279854199999999
LT,2040,gas_boiler,tech_share,0.0,0.0,0.0
LT,2040,h2_boiler,tech_share,0.0,0.0,0.0
LT,2040,hp_air,tech_share,0.4720145799999999,0.4720145799999999,0.4720145799999999
LT,2040,hp_ground,tech_share,0.0,0.0,0.0
LT,2040,oil_boiler,tech_share,0.0,0.0,0.0
LT,2040,resistance_heater,tech_share,0.0,0.0,0.0
LT,2050,biomass_boiler,tech_share,0.0,0.0,0.0
LT,2050,district_heat,tech_share,0.52798542,0.52798542,0.52798542
LT,2050,gas_boiler,tech_share,0.0,0.0,0.0
LT,2050,h2_boiler,tech_share,0.0,0.0,0.0
LT,2050,hp_air,tech_share,0.38836889999999996,0.38836889999999996,0.38836889999999996
LT,2050,hp_ground,tech_share,0.08364568,0.08364568,0.08364568
LT,2050,oil_boiler,tech_share,0.0,0.0,0.0
LT,2050,resistance_heater,tech_share,0.0,0.0,0.0
LT,2025,all,co2_MtCO2,1.7196447737186038,1.7196447737186038,1.7196447737186038
LT,2030,all,co2_MtCO2,0.7754119019781676,0.7754119019781676,0.7754119019781676
LT,2040,all,co2_MtCO2,0.38681676530826303,0.38681676530826303,0.38681676530826303
LT,2050,all,co2_MtCO2,0.10791022244472794,0.10791022244472794,0.10791022244472794
LT,2025,all,useful_heat_TWh,18.114268888261957,18.114268888261957,18.114268888261957
LT,2030,all,useful_heat_TWh,18.849609030428347,18.849609030428347,18.849609030428347
LT,2040,all,useful_heat_TWh,18.655395836064177,18.655395836064177,18.655395836064177
LT,2050,all,useful_heat_TWh,16.344106883634307,16.344106883634307,16.344106883634307
LU,2025,biomass_boiler,tech_share,0.065,0.065,0.065
LU,2025,district_heat,tech_share,0.05499999999999999,0.05499999999999999,0.05499999999999999
LU,2025,gas_boiler,tech_share,0.565,0.565,0.565
LU,2025,h2_boiler,tech_share,0.0,0.0,0.0
LU,2025,hp_air,tech_share,0.05499999999999999,0.05499999999999999,0.05499999999999999
LU,2025,hp_ground,tech_share,0.009999999999999998,0.009999999999999998,0.009999999999999998
LU,2025,oil_boiler,tech_share,0.23,0.23,0.23
LU,2025,resistance_heater,tech_share,0.019999999999999997,0.019999999999999997,0.019999999999999997
LU,2030,biomass_boiler,tech_share,0.0,0.0,0.0
LU,2030,district_heat,tech_share,0.355,0.355,0.355
LU,2030,gas_boiler,tech_share,0.29,0.29,0.29
LU,2030,h2_boiler,tech_share,0.0,0.0,0.0
LU,2030,hp_air,tech_share,0.355,0.355,0.355
LU,2030,hp_ground,tech_share,0.0,0.0,0.0
LU,2030,oil_boiler,tech_share,0.0,0.0,0.0
LU,2030,resistance_heater,tech_share,0.0,0.0,0.0
LU,2040,biomass_boiler,tech_share,0.0,0.0,0.0
LU,2040,district_heat,tech_share,0.68751161,0.68751161,0.68751161
LU,2040,gas_boiler,tech_share,0.0,0.0,0.0
LU,2040,h2_boiler,tech_share,0.0,0.0,0.0
LU,2040,hp_air,tech_share,0.31248839,0.31248839,0.31248839
LU,2040,hp_ground,tech_share,0.0,0.0,0.0
LU,2040,oil_boiler,tech_share,0.0,0.0,0.0
LU,2040,resistance_heater,tech_share,0.0,0.0,0.0
LU,2050,biomass_boiler,tech_share,0.0,0.0,0.0
LU,2050,district_heat,tech_share,0.68751161,0.68751161,0.68751161
LU,2050,gas_boiler,tech_share,0.0,0.0,0.0
LU,2050,h2_boiler,tech_share,0.0,0.0,0.0
LU,2050,hp_air,tech_share,0.31248839,0.31248839,0.31248839
LU,2050,hp_ground,tech_share,0.0,0.0,0.0
LU,2050,oil_boiler,tech_share,0.0,0.0,0.0
LU,2050,resistance_heater,tech_share,0.0,0.0,0.0
LU,2025,all,co2_MtCO2,1.3355544410212261,1.3355544410212261,1.3355544410212261
LU,2030,all,co2_MtCO2,0.659502059549995,0.659502059549995,0.659502059549995
LU,2040,all,co2_MtCO2,0.1499213770062506,0.1499213770062506,0.1499213770062506
LU,2050,all,co2_MtCO2,0.06594570652804894,0.06594570652804894,0.06594570652804894
LU,2025,all,useful_heat_TWh,6.599759408223548,6.599759408223548,6.599759408223548
LU,2030,all,useful_heat_TWh,7.286741296894569,7.286741296894569,7.286741296894569
LU,2040,all,useful_heat_TWh,8.801040026862774,8.801040026862774,8.801040026862774
LU,2050,all,useful_heat_TWh,10.329100182913907,10.329100182913907,10.329100182913907
LV,2025,biomass_boiler,tech_share,0.48625137437626237,0.48625137437626237,0.48625137437626237
LV,2025,district_heat,tech_share,0.3782621734043596,0.3782621734043596,0.3782621734043596
LV,2025,gas_boiler,tech_share,0.06699330160293972,0.06699330160293972,0.06699330160293972
LV,2025,h2_boiler,tech_share,0.0,0.0,0.0
LV,2025,hp_air,tech_share,0.0209979001889811,0.0209979001889811,0.0209979001889811
LV,2025,hp_ground,tech_share,0.0049995000449955,0.0049995000449955,0.0049995000449955
LV,2025,oil_boiler,tech_share,0.027997200251974805,0.027997200251974805,0.027997200251974805
LV,2025,resistance_heater,tech_share,0.014498550130486954,0.014498550130486954,0.014498550130486954
LV,2030,biomass_boiler,tech_share,0.20525137,0.20525137,0.20525137
LV,2030,district_heat,tech_share,0.57252307,0.57252307,0.57252307
LV,2030,gas_boiler,tech_share,0.0,0.0,0.0
LV,2030,h2_boiler,tech_share,0.0,0.0,0.0
LV,2030,hp_air,tech_share,0.22222556000000002,0.22222556000000002,0.22222556000000002
LV,2030,hp_ground,tech_share,0.0,0.0,0.0
LV,2030,oil_boiler,tech_share,0.0,0.0,0.0
LV,2030,resistance_heater,tech_share,0.0,0.0,0.0
LV,2040,biomass_boiler,tech_share,0.0,0.0,0.0
LV,2040,district_heat,tech_share,0.57252307,0.57252307,0.57252307
LV,2040,gas_boiler,tech_share,0.0,0.0,0.0
LV,2040,h2_boiler,tech_share,0.0,0.0,0.0
LV,2040,hp_air,tech_share,0.42747693,0.42747693,0.42747693
LV,2040,hp_ground,tech_share,0.0,0.0,0.0
LV,2040,oil_boiler,tech_share,0.0,0.0,0.0
LV,2040,resistance_heater,tech_share,0.0,0.0,0.0
LV,2050,biomass_boiler,tech_share,0.0,0.0,0.0
LV,2050,district_heat,tech_share,0.5725230659923385,0.5725230659923385,0.5725230659923385
LV,2050,gas_boiler,tech_share,0.0,0.0,0.0
LV,2050,h2_boiler,tech_share,0.0,0.0,0.0
LV,2050,hp_air,tech_share,0.35068595754519827,0.35068595754519827,0.35068595754519827
LV,2050,hp_ground,tech_share,0.07679097646246315,0.07679097646246315,0.07679097646246315
LV,2050,oil_boiler,tech_share,0.0,0.0,0.0
LV,2050,resistance_heater,tech_share,0.0,0.0,0.0
LV,2025,all,co2_MtCO2,1.4331065571890338,1.4331065571890338,1.4331065571890338
