year,variable,tech,carrier,q10,q50,q90
2050,co2_by_country,HU,all,2.9138,3.5765000000000002,4.2322
2050,co2_by_country,IE,all,2.1316,2.637,3.0662
2050,co2_by_country,IT,all,25.6992,31.058,36.751
2050,co2_by_country,LT,all,0.8718,1.0605,1.2450999999999999
2050,co2_by_country,LU,all,0.5544000000000001,0.683,0.8005
2050,co2_by_country,LV,all,1.0775000000000001,1.3435000000000001,1.5923
2050,co2_by_country,MT,all,0.0989,0.1215,0.142
2050,co2_by_country,NL,all,7.3878,9.0335,10.5002
2050,co2_by_country,PL,all,12.4725,14.985,17.5194
2050,co2_by_country,PT,all,0.9714,1.198,1.4173
2050,co2_by_country,RO,all,4.709,5.776,6.843
2050,co2_by_country,SE,all,4.8721000000000005,6.107,7.2059999999999995
2050,co2_by_country,SI,all,0.964,1.1895,1.3972
2050,co2_by_country,SK,all,1.4840000000000002,1.844,2.1513
2050,co2_by_country,UK,all,17.890600000000003,22.2185,26.1265
2050,co2_intensity_gCO2_kWh,all,all,53606.57,66847.8,77863.65000000001
