nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
FRF23,MFH_HIGH,228,266058.15794992476,1574258.201104084,7.182456140350877,22.85,EUBUCCO
FRF23,MFH_LOW,23833,13654483.861349873,23200075.33202446,1.6910460286157847,6.7,EUBUCCO
FRF23,NON_RESIDENTIAL,184263,42261318.135181166,0.0,1.1233736561328103,3.8,EUBUCCO
FRF23,SFH,83646,11115349.036738891,11783445.753243662,1.2353286469167684,4.8,EUBUCCO
FRF24,MFH_HIGH,130,76815.32014015311,549825.2617682067,8.706153846153846,22.05,EUBUCCO
FRF24,MFH_LOW,11232,3435123.474875978,5233269.826538095,1.9399305555555555,6.8,EUBUCCO
FRF24,NON_RESIDENTIAL,121995,18599965.279939357,0.0,1.127638837657281,4.4,EUBUCCO
FRF24,SFH,71319,8297208.056111678,10550233.651759837,1.483132124679258,5.3,EUBUCCO
FRF31,MFH_HIGH,859,432784.39915738086,2938979.0144029157,7.763213038416764,18.1,EUBUCCO
FRF31,MFH_LOW,33976,7387239.602900425,17076726.044256363,2.9091652931481047,8.3,EUBUCCO
FRF31,NON_RESIDENTIAL,273131,32092877.735855244,0.0,1.1778256587498308,4.2,EUBUCCO
FRF31,SFH,186769,20654621.705759015,27446487.403682742,1.589146485765839,5.4,EUBUCCO
FRF32,MFH_HIGH,8,10017.551056966373,46079.26586016203,5.675,25.85,EUBUCCO
FRF32,MFH_LOW,10260,6811518.258982866,11615308.399732929,1.6853606237816763,7.4,EUBUCCO
FRF32,NON_RESIDENTIAL,72147,22629825.341637373,0.0,1.1535947440642023,4.2,EUBUCCO
FRF32,SFH,25557,3764109.893984711,4162495.811080377,1.2945885667331847,5.2,EUBUCCO
FRF33,MFH_HIGH,1095,392401.9701335154,2459766.486976979,7.244657534246575,17.4,EUBUCCO
FRF33,MFH_LOW,41003,8368154.29685243,20420913.58650522,2.989942199351267,8.2,EUBUCCO
FRF33,NON_RESIDENTIAL,609448,51269652.11689509,0.0,1.1426807537312453,4.1,EUBUCCO
FRF33,SFH,318146,33069651.69875414,43360161.255631104,1.5695985490938122,5.3,EUBUCCO
FRF34,MFH_HIGH,105,49043.656093622514,317044.9264780992,7.828571428571428,18.9,EUBUCCO
FRF34,MFH_LOW,20284,5175594.667037794,9885386.094248822,2.4370587655294815,6.8,EUBUCCO
FRF34,NON_RESIDENTIAL,240071,29251603.77706809,0.0,1.1526194334176139,4.4,EUBUCCO
FRF34,SFH,127695,15473694.25757205,20527970.612572465,1.557117349935393,5.2,EUBUCCO
FRG01,MFH_HIGH,2077,1033274.1423611906,6628966.5881827045,7.380211844005778,18.4,EUBUCCO
FRG01,MFH_LOW,37676,10581086.761463195,23220788.859707057,2.6066912623420744,6.7,EUBUCCO
FRG01,NON_RESIDENTIAL,640564,75822083.6363107,0.0,1.0696804690866175,3.3,EUBUCCO
FRG01,SFH,467934,52786665.68510436,63270635.740256295,1.4218601341214785,4.0,EUBUCCO
FRG02,MFH_HIGH,593,356501.82446898037,2401626.6350546908,7.866610455311973,18.1,EUBUCCO
FRG02,MFH_LOW,27699,7419111.116686931,13635303.690972859,2.3424961189934654,6.0,EUBUCCO
FRG02,NON_RESIDENTIAL,502154,65802405.217023924,0.0,1.067487663147162,3.5,EUBUCCO
FRG02,SFH,270163,32091448.8447972,38175131.30569839,1.4212083075772775,4.4,EUBUCCO
FRG03,MFH_HIGH,96,56708.15310084597,351240.1730952668,7.383333333333333,20.049999999999997,EUBUCCO
FRG03,MFH_LOW,11186,2887782.7199933873,4815014.80153948,2.1998122653316643,6.4,EUBUCCO
FRG03,NON_RESIDENTIAL,245191,36735422.55969168,0.0,1.0766643147586985,4.2,EUBUCCO
