nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
ES416,MFH_HIGH,336,228329.65108670876,1269357.6343185862,6.53125,18.1,EUBUCCO
ES416,MFH_LOW,17875,4681191.499323572,9953028.64722377,2.693471328671329,7.9,EUBUCCO
ES416,NON_RESIDENTIAL,55698,15976463.080503153,0.0,1.1340191748357211,5.6,EUBUCCO
ES416,SFH,87307,8520018.090346454,10780637.124681272,1.4140630190019128,5.9,EUBUCCO
ES417,MFH_HIGH,651,403761.31520896836,2405140.7506379425,6.883717357910907,17.0,EUBUCCO
ES417,MFH_LOW,17421,2800329.7224103524,7230244.715565818,3.0674415934791344,9.1,EUBUCCO
ES417,NON_RESIDENTIAL,51879,15353829.133748623,0.0,1.204163534378072,6.9,EUBUCCO
ES417,SFH,38958,3443082.55883735,4679126.964265741,1.5093921659222753,7.4,EUBUCCO
ES418,MFH_HIGH,3463,2323043.5615165182,16540770.588957222,7.985388391568005,20.5,EUBUCCO
ES418,MFH_LOW,21646,7432934.776548098,16687353.119063934,2.7055391296313407,8.4,EUBUCCO
ES418,NON_RESIDENTIAL,70646,24545897.298134368,0.0,1.165846615519633,5.6,EUBUCCO
ES418,SFH,114606,10393617.751176998,12677451.898356015,1.3525557126153953,5.9,EUBUCCO
ES419,MFH_HIGH,1016,666323.3048937897,4274165.46714493,7.457677165354331,19.75,EUBUCCO
ES419,MFH_LOW,20141,6351580.025836379,10608171.645993445,2.1905466461446803,8.0,EUBUCCO
ES419,NON_RESIDENTIAL,88201,20744056.579033133,0.0,1.1306844593598713,6.1,EUBUCCO
ES419,SFH,125367,11629669.86186963,13914003.695902536,1.3420541290770298,6.5,EUBUCCO
ES421,MFH_HIGH,2854,1500015.3439554085,9769627.990049977,7.405886475122635,18.4,EUBUCCO
ES421,MFH_LOW,30298,8066020.185269325,18470249.09858175,2.856660505643937,8.9,EUBUCCO
ES421,NON_RESIDENTIAL,80610,25057816.86047591,0.0,1.2209899516189058,5.6,EUBUCCO
ES421,SFH,129748,12140043.18724356,16845456.581601575,1.5242994111662607,6.7,EUBUCCO
ES422,MFH_HIGH,1123,635615.1254273917,3676798.2132353624,6.779252003561888,17.1,EUBUCCO
ES422,MFH_LOW,37205,11970475.747300776,24063626.143403087,2.4759145276172556,9.0,EUBUCCO
ES422,NON_RESIDENTIAL,134516,31039496.32292722,0.0,1.1677726069761218,6.9,EUBUCCO
ES422,SFH,214026,21721376.988102138,28330372.849593326,1.4445394484782224,7.4,EUBUCCO
ES423,MFH_HIGH,757,480247.72176432813,2868206.577106242,6.849933949801849,16.8,EUBUCCO
ES423,MFH_LOW,28351,5843990.615856366,12238582.659838513,2.7480900144615714,8.8,EUBUCCO
ES423,NON_RESIDENTIAL,92662,20259494.937533908,0.0,1.189444432453433,6.0,EUBUCCO
ES423,SFH,119972,11291209.596594108,15872010.79669909,1.5659870636481845,6.9,EUBUCCO
ES424,MFH_HIGH,610,520802.46532113524,3412159.4943181877,7.822950819672132,18.6,EUBUCCO
ES424,MFH_LOW,37302,5328248.0867149895,13569586.701969037,3.042394509677765,8.4,EUBUCCO
ES424,NON_RESIDENTIAL,70502,17678525.33774624,0.0,1.1664137187597514,5.5,EUBUCCO
ES424,SFH,111744,9258072.142162904,12652450.205526005,1.5182783863115692,6.0,EUBUCCO
ES425,MFH_HIGH,1419,1087689.8925697412,6925834.37147507,7.424242424242424,20.1,EUBUCCO
ES425,MFH_LOW,56809,14092044.070676213,29941262.24462539,2.7073509479131825,7.9,EUBUCCO
ES425,NON_RESIDENTIAL,135927,43946412.21017149,0.0,1.1694483068117445,5.6,EUBUCCO
ES425,SFH,335419,31304729.555894695,41139186.27027187,1.4585142761739796,6.0,EUBUCCO
ES431,MFH_HIGH,1812,1190432.2792784907,7430547.39812624,7.2052980132450335,18.5,EUBUCCO
ES431,MFH_LOW,41977,12403432.990477266,25736595.225615196,2.5987969602401315,10.0,EUBUCCO
ES431,NON_RESIDENTIAL,148857,36027002.888538055,0.0,1.1134518363261385,5.7,EUBUCCO
ES431,SFH,321285,29000644.54142622,37945417.8089517,1.4190161383195605,7.7,EUBUCCO
ES432,MFH_HIGH,1115,714534.4275496143,4714095.754360341,7.50762331838565,18.5,EUBUCCO
ES432,MFH_LOW,50485,8367563.924234247,19357958.31680339,2.9248390611072597,9.5,EUBUCCO
ES432,NON_RESIDENTIAL,114146,22628468.172028,0.0,1.1375203686506754,5.3,EUBUCCO
ES432,SFH,214637,16807739.145918548,22693942.719179165,1.5214883733932174,7.5,EUBUCCO
ES511,MFH_HIGH,65129,25002616.4670787,165231748.78818312,7.424721706152406,17.9,EUBUCCO
ES511,MFH_LOW,261750,50039774.76575095,144991263.9527693,3.410785864374403,10.5,EUBUCCO
ES511,NON_RESIDENTIAL,183590,107817919.19318178,0.0,1.5736788496105454,7.6,EUBUCCO
ES511,SFH,437268,37318823.2314337,52042269.07250608,1.485600821464182,7.4,EUBUCCO
ES512,MFH_HIGH,4562,2024626.5140903718,12623807.293363135,7.0307978956597985,17.3,EUBUCCO
ES512,MFH_LOW,83906,18661996.3647563,47171997.48439276,3.1129597406621694,9.5,EUBUCCO
ES512,NON_RESIDENTIAL,78494,27424219.556931924,0.0,1.305145616225444,6.4,EUBUCCO
ES512,SFH,178916,17493295.198888343,24129297.289083313,1.518265554785486,6.9,EUBUCCO
ES513,MFH_HIGH,3551,1781770.2685765573,11068365.183667189,6.942551393973528,17.2,EUBUCCO
ES513,MFH_LOW,77226,13122459.57554996,35304599.66109304,3.2624349312407737,10.0,EUBUCCO
ES513,NON_RESIDENTIAL,120909,41413036.3286845,0.0,1.2899544285371645,6.3,EUBUCCO
ES513,SFH,49454,4690854.426335885,6583187.709824511,1.5355421199498522,7.3,EUBUCCO
ES514,MFH_HIGH,7541,3620954.0198189877,22498315.62135259,7.014494098925872,17.7,EUBUCCO
ES514,MFH_LOW,98011,15623747.308606751,43854269.63934706,3.418406097274796,10.2,EUBUCCO
ES514,NON_RESIDENTIAL,125824,31320006.124888673,0.0,1.2714267548321465,4.9,EUBUCCO
ES514,SFH,150312,13487028.027827587,17882000.209009524,1.4424929480014903,5.7,EUBUCCO
ES521,MFH_HIGH,22750,9991535.864746671,68670027.55629505,7.591582417582417,17.3,EUBUCCO
ES521,MFH_LOW,111430,30453894.763710078,73218997.27390015,2.9896984654042895,9.5,EUBUCCO
ES521,NON_RESIDENTIAL,117726,43307037.38881972,0.0,1.340680053683978,5.2,EUBUCCO
ES521,SFH,418442,38435308.51607609,47666964.15485135,1.3668864502129325,5.6,EUBUCCO
ES522,MFH_HIGH,8258,6090226.954495768,37690623.398508154,7.532235408089125,20.6,EUBUCCO
ES522,MFH_LOW,85158,11294135.402458204,30710456.979147583,3.247172314990958,10.6,EUBUCCO
ES522,NON_RESIDENTIAL,74122,27347754.44787152,0.0,1.3465691697471736,5.3,EUBUCCO
ES522,SFH,109365,9123019.047467338,12134787.967594955,1.4786933662506285,6.1,EUBUCCO
ES523,MFH_HIGH,33500,17197630.52768417,116328171.19839875,7.527307462686567,22.3,EUBUCCO
ES523,MFH_LOW,158717,29857904.580880728,81494812.64808637,3.2416445623342174,10.9,EUBUCCO
ES523,NON_RESIDENTIAL,189955,70595407.68336141,0.0,1.349317469927088,5.7,EUBUCCO
ES523,SFH,376821,32358040.712370377,44136087.03514733,1.4753347079913275,6.2,EUBUCCO
ES531,MFH_HIGH,778,513002.41428824275,3072215.943037373,6.908740359897172,16.6,EUBUCCO
ES531,MFH_LOW,7279,3151049.235883784,6413383.50775092,2.588308833630993,6.9,EUBUCCO
ES531,NON_RESIDENTIAL,35031,6330409.917174099,0.0,1.2401644257942963,4.2,EUBUCCO
ES531,SFH,26742,2552846.457853995,3034338.561171312,1.2706005534365419,4.4,EUBUCCO
ES532,MFH_HIGH,7031,4377468.662545325,31897144.683618672,7.512757786943536,16.0,EUBUCCO
ES532,MFH_LOW,62738,16974472.74360626,45134555.269963734,3.047218591603175,8.4,EUBUCCO
ES532,NON_RESIDENTIAL,148898,28078554.3155137,0.0,1.313305752931537,4.2,EUBUCCO
ES532,SFH,186700,16795214.969706815,23165366.753065333,1.4463342260310657,5.1,EUBUCCO
ES533,MFH_HIGH,265,113333.10918041754,618157.8837242116,6.316981132075472,18.1,EUBUCCO
