nuts_id,building_class,n_buildings,heat_demand_MWh
ES614,SFH,243811,1503956.8884249693
ES615,MFH_HIGH,2386,256689.71654821638
ES615,MFH_LOW,24607,605430.0324570168
ES615,NON_RESIDENTIAL,81843,0.0
ES615,SFH,171546,957659.3199315174
ES616,MFH_HIGH,1999,223317.73849197704
ES616,MFH_LOW,76478,1250049.0323875237
ES616,NON_RESIDENTIAL,100620,0.0
ES616,SFH,195778,1212010.5907379207
ES617,MFH_HIGH,9011,1621677.027607109
ES617,MFH_LOW,93340,2251415.8063788842
ES617,NON_RESIDENTIAL,136747,0.0
ES617,SFH,262451,1425166.2575809597
ES618,MFH_HIGH,7893,963466.2224650233
ES618,MFH_LOW,123132,2229243.705572264
ES618,NON_RESIDENTIAL,141158,0.0
ES618,SFH,423909,2178317.8681297833
ES620,MFH_HIGH,7963,883966.5127852873
ES620,MFH_LOW,84534,2224240.1773782866
ES620,NON_RESIDENTIAL,195122,0.0
ES620,SFH,330785,2116073.289806287
ES630,MFH_HIGH,512,57614.9686662334
ES630,MFH_LOW,2378,44602.5447795948
ES630,NON_RESIDENTIAL,2424,0.0
ES630,SFH,4308,18829.897137193868
ES640,MFH_HIGH,667,51621.94036763102
ES640,MFH_LOW,4268,73930.40369949398
ES640,NON_RESIDENTIAL,2364,0.0
ES640,SFH,4604,21459.1584187647
ES703,MFH_LOW,688,10593.973293734292
ES703,NON_RESIDENTIAL,2131,0.0
ES703,SFH,6744,31359.557614535264
ES704,MFH_HIGH,23,4292.653626936097
ES704,MFH_LOW,7342,170076.12517909482
ES704,NON_RESIDENTIAL,17679,0.0
ES704,SFH,22496,122589.25575849101
ES705,MFH_HIGH,3428,431290.56739775516
ES705,MFH_LOW,61701,1179471.7589114737
ES705,NON_RESIDENTIAL,39757,0.0
ES705,SFH,95376,627620.4423183636
ES706,MFH_HIGH,32,1683.6518623110137
ES706,MFH_LOW,1755,31842.120594609936
ES706,NON_RESIDENTIAL,3793,0.0
ES706,SFH,8962,42027.05316425695
ES707,MFH_HIGH,309,25568.16658897015
ES707,MFH_LOW,4899,96102.33101691975
ES707,NON_RESIDENTIAL,14161,0.0
ES707,SFH,30696,137051.5644528382
ES708,MFH_HIGH,110,11525.644203370211
ES708,MFH_LOW,9203,212214.65736796634
ES708,NON_RESIDENTIAL,11641,0.0
ES708,SFH,32697,218977.66861968272
ES709,MFH_HIGH,3618,471890.233357774
ES709,MFH_LOW,65911,1433527.137200313
ES709,NON_RESIDENTIAL,54769,0.0
ES709,SFH,133130,790105.5853701731
