country|country_code|sector|subsector|btype|bage|topic|feature|type|detail|estimated|value|unit|source
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||0|8.413127814922543|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|164.37276256710814|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|41.861351766423134|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|10.85293488125008|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|0.8297405788814749|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|0.08687602991540945|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|0.9290411476853175|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|0.0486505767526293|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Area|Constructed area [Mm²]||0|10.999606521015075|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Area|Heated area [Mm²]||0|10.999606521015075|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Area|Cooled area [Mm²]||0|2.702255133230005|Mm²|
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Area|Number of dwellings/units [Mil.]||1|0.02143188726167449|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Area|Number of buildings [Mil.]||0|0.026304557313249273|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||1|0.0072868416689693275|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||1|0.014145045592705165|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Occupancy|Occupied [Mil.]||1|0.017874193976236526|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Occupancy|Vacant [Mil.]||1|0.0035576932854379656|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Construction features (U-values)|Walls ||1|1.2|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Construction features (U-values)|Windows ||1|3.4|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Construction features (U-values)|Roof ||1|0.8|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Construction features (U-values)|Floor||1|1|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Useful energy demand|Space heating [kWh/m² year]||0|121.850399511031|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||1|66.15588627372227|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||0|8.413127814922543|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|135.25394345724442|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|37.04729631328448|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|10.85293488125008|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|1.432847544624984|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|0.17877008327654645|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|1.6071181717372602|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|0.10011124663486601|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Area|Constructed area [Mm²]||0|15.325590860215247|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Area|Heated area [Mm²]||0|15.325590860215247|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Area|Cooled area [Mm²]||0|3.8715687001158114|Mm²|
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Area|Number of dwellings/units [Mil.]||1|0.029860735009671176|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Area|Number of buildings [Mil.]||0|0.03664975491366386|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||1|0.010152649903288201|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||1|0.019708085106382976|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Occupancy|Occupied [Mil.]||1|0.02490385299806576|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Occupancy|Vacant [Mil.]||1|0.0049568820116054155|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Construction features (U-values)|Walls ||1|1|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Construction features (U-values)|Windows ||1|3.3|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Construction features (U-values)|Roof ||1|0.6|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Construction features (U-values)|Floor||1|0.8|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Useful energy demand|Space heating [kWh/m² year]||0|93.15452335201843|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||0|57.55935867883181|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||0|8.413127814922543|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|103.40152092074047|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|32.23324086014582|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|10.85293488125008|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|1.556584266417601|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|0.22284501145970464|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|1.7510170435778531|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|0.12479320641743462|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Area|Constructed area [Mm²]||0|10.366535642107731|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Area|Heated area [Mm²]||0|10.366535642107731|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Area|Cooled area [Mm²]||0|2.53113607466135|Mm²|
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Area|Number of dwellings/units [Mil.]||1|0.020198397347333513|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Area|Number of buildings [Mil.]||0|0.02479062595709104|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||1|0.006867455098093395|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||1|0.013330942249240117|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Occupancy|Occupied [Mil.]||1|0.01684546338767615|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Occupancy|Vacant [Mil.]||1|0.0033529339596573633|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Construction features (U-values)|Walls ||1|0.4|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Construction features (U-values)|Windows ||1|2.7|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Construction features (U-values)|Roof ||1|0.3|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|BUILDING|Construction features (U-values)|Floor||1|0.4|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Useful energy demand|Space heating [kWh/m² year]||0|74.09532202252501|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||0|65.04207530707994|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||0|8.413127814922543|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|82.24580744500277|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|36.42356217196477|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|10.85293488125008|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|0.8553267860149578|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|0.16463034318059025|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|0.9651114305605037|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|2000 - 2010|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|0.09219299218113053|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Area|Constructed area [Mm²]||1|2.2421260294635044|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Area|Heated area [Mm²]||0|2.2421260294635044|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Area|Cooled area [Mm²]||0|0.33510815636361535|Mm²|
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Area|Number of dwellings/units [Mil.]||1|0.004368610113290964|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Area|Number of buildings [Mil.]||0|0.00536184021972707|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||1|0.0014853274385189278|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||1|0.002883282674772036|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Occupancy|Occupied [Mil.]||1|0.0036434208344846637|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Occupancy|Vacant [Mil.]||1|0.0007251892788063|1e6 dimensionless|Own calculations
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Construction features (U-values)|Walls ||1|0.45|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Construction features (U-values)|Windows ||1|2.6|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Construction features (U-values)|Roof ||1|0.37|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|BUILDING|Construction features (U-values)|Floor||1|0.38|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Useful energy demand|Space heating [kWh/m² year]||1|52.76614839985596|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||1|59.970864223323645|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||1|8.413127814922543|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|58.57042472384012|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|33.58368396506125|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|10.85293488125008|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|0.13717164766489234|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|0.020096725745410687|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|0.15565592162337794|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Hotels and Restaurants|Hotels and Restaurants|Post 2010|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|0.011254166417429986|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Other non-residential buildings|Other non-residential buildings||BUILDING|Area|Number of dwellings/units [Mil.]||0|0.16700000000000004|1e6 dimensionless|Own calculations
France|fr|Service sector|Other non-residential buildings|Other non-residential buildings||BUILDING|Area|Number of buildings [Mil.]||0|0.16700000000000004|1e6 dimensionless|Own calculations
France|fr|Service sector|Other non-residential buildings|Other non-residential buildings||BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||0|0.05678000000000002|1e6 dimensionless|Own calculations
France|fr|Service sector|Other non-residential buildings|Other non-residential buildings||BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||0|0.11022|1e6 dimensionless|Own calculations
France|fr|Service sector|Other non-residential buildings|Other non-residential buildings|Before 1945|BUILDING|Area|Constructed area [Mm²]||1|47.62539466113361|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
France|fr|Service sector|Other non-residential buildings|Other non-residential buildings|Before 1945|BUILDING|Area|Heated area [Mm²]||0|47.62539466113361|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
France|fr|Service sector|Other non-residential buildings|Other non-residential buildings|Before 1945|BUILDING|Area|Cooled area [Mm²]||0|12.602205667504046|Mm²|
France|fr|Service sector|Other non-residential buildings|Other non-residential buildings|Before 1945|BUILDING|Area|Number of dwellings/units [Mil.]||1|0.0978956168831169|1e6 dimensionless|Own calculations
France|fr|Service sector|Other non-residential buildings|Other non-residential buildings|Before 1945|BUILDING|Area|Number of buildings [Mil.]||0|0.12015278139423392|1e6 dimensionless|Own calculations
