nuts_id,building_class,n_buildings,heat_demand_MWh
ITF62,MFH_LOW,15998,1173374.7306179306
ITF62,NON_RESIDENTIAL,12922,0.0
ITF62,SFH,39338,735012.646149836
ITF63,MFH_HIGH,85,40720.25132817729
ITF63,MFH_LOW,31095,2439941.5114068286
ITF63,NON_RESIDENTIAL,23865,0.0
ITF63,SFH,96294,1667572.5506895825
ITF64,MFH_HIGH,8,592.3074375083318
ITF64,MFH_LOW,17489,1109421.8772933062
ITF64,NON_RESIDENTIAL,16376,0.0
ITF64,SFH,71110,1165381.8146279266
ITF65,MFH_HIGH,129,48651.63549766321
ITF65,MFH_LOW,46282,3379914.7637289385
ITF65,NON_RESIDENTIAL,34551,0.0
ITF65,SFH,196789,2992419.535315532
ITG11,MFH_HIGH,286,240658.86465046683
ITG11,MFH_LOW,35677,3547579.82487078
ITG11,NON_RESIDENTIAL,110107,0.0
ITG11,SFH,68145,1401380.5090310464
ITG12,MFH_HIGH,2912,1094220.162726353
ITG12,MFH_LOW,108145,6474145.745157568
ITG12,NON_RESIDENTIAL,148801,0.0
ITG12,SFH,116906,2386518.963199273
ITG13,MFH_HIGH,484,192899.87492972412
ITG13,MFH_LOW,73808,4079619.1350344825
ITG13,NON_RESIDENTIAL,50051,0.0
ITG13,SFH,169781,2522397.9309277283
ITG14,MFH_HIGH,104,24400.95965297788
ITG14,MFH_LOW,85639,3140149.4192824517
ITG14,NON_RESIDENTIAL,101552,0.0
ITG14,SFH,88589,1534744.0019126413
ITG15,MFH_HIGH,192,86194.05161193528
ITG15,MFH_LOW,37170,1912690.943734633
ITG15,NON_RESIDENTIAL,35224,0.0
ITG15,SFH,35236,630669.62974135
ITG16,MFH_HIGH,48,33511.35797504716
ITG16,MFH_LOW,37266,1211878.3394981595
ITG16,NON_RESIDENTIAL,29156,0.0
ITG16,SFH,43083,659730.9472202556
ITG17,MFH_HIGH,800,241195.12589221887
ITG17,MFH_LOW,135745,6555257.286834117
ITG17,NON_RESIDENTIAL,44586,0.0
ITG17,SFH,206699,3403522.563997037
ITG18,MFH_HIGH,132,38675.02835145088
ITG18,MFH_LOW,40369,2551023.2648260337
ITG18,NON_RESIDENTIAL,94952,0.0
ITG18,SFH,50754,1139049.019101346
ITG19,MFH_HIGH,201,45267.25664794139
ITG19,MFH_LOW,42980,2602839.35483161
ITG19,NON_RESIDENTIAL,51533,0.0
ITG19,SFH,71678,1288780.8574972735
ITG25,MFH_HIGH,186,129730.002563305
ITG25,MFH_LOW,17229,2231205.1919919066
ITG25,NON_RESIDENTIAL,55947,0.0
ITG25,SFH,55555,990256.8033948852
ITG26,MFH_HIGH,11,9520.269651211733
ITG26,MFH_LOW,12534,1218487.2942337755
ITG26,NON_RESIDENTIAL,31451,0.0
ITG26,SFH,36144,716844.6971106768
ITG27,MFH_HIGH,603,495017.318451824
ITG27,MFH_LOW,27377,3486339.4613952283
ITG27,NON_RESIDENTIAL,56144,0.0
ITG27,SFH,81807,1535928.262574378
ITG28,MFH_HIGH,9,6193.827244726032
ITG28,MFH_LOW,13741,1318993.0796506787
ITG28,NON_RESIDENTIAL,32523,0.0
ITG28,SFH,41298,722995.5339542673
ITG29,MFH_HIGH,8,5762.923730965583
ITG29,MFH_LOW,15507,1423294.6958696838
ITG29,NON_RESIDENTIAL,31490,0.0
ITG29,SFH,54679,1105342.0209526834
ITG2A,MFH_LOW,4835,429606.8770044503
ITG2A,NON_RESIDENTIAL,11259,0.0
ITG2A,SFH,18284,348163.45283726614
ITG2B,MFH_HIGH,1,2829.0168686972074
ITG2B,MFH_LOW,7038,679430.8162486345
ITG2B,NON_RESIDENTIAL,19825,0.0
ITG2B,SFH,18478,366256.782802596
ITG2C,MFH_HIGH,4,1998.7653062044462
ITG2C,MFH_LOW,7797,818945.678267119
ITG2C,NON_RESIDENTIAL,22581,0.0
ITG2C,SFH,24296,512538.99285545124
ITH10,MFH_HIGH,175,58284.835191907245
ITH10,MFH_LOW,33449,2573505.8608733276
ITH10,NON_RESIDENTIAL,92466,0.0
ITH10,SFH,51728,1431805.8837635997
ITH20,MFH_HIGH,5,1999.277675718975
ITH20,MFH_LOW,1492,94974.18024771857
ITH20,NON_RESIDENTIAL,162751,0.0
ITH20,SFH,37658,274825.11957235454
ITH31,MFH_HIGH,805,199911.8873794347
ITH31,MFH_LOW,59222,3710541.4070945
ITH31,NON_RESIDENTIAL,139338,0.0
ITH31,SFH,231500,3344698.8956166035
ITH32,MFH_HIGH,43,17721.830442448245
ITH32,MFH_LOW,58553,3633798.4538522707
ITH32,NON_RESIDENTIAL,149467,0.0
ITH32,SFH,223175,3717648.445365795
ITH33,MFH_HIGH,6,925.1792200076598
ITH33,MFH_LOW,12758,733389.801368847
ITH33,NON_RESIDENTIAL,85779,0.0
ITH33,SFH,100387,1594130.9473467798
ITH34,MFH_HIGH,77,20142.861848488956
ITH34,MFH_LOW,51463,2702896.1327683954
ITH34,NON_RESIDENTIAL,151009,0.0
ITH34,SFH,319275,4575567.776253297
ITH35,MFH_HIGH,575,171655.41055967865
ITH35,MFH_LOW,48788,3303468.959958536
ITH35,NON_RESIDENTIAL,164766,0.0
ITH35,SFH,200147,3244400.1103094043
ITH36,MFH_HIGH,122,64986.76414071211
ITH36,MFH_LOW,60612,3727193.499726197
ITH36,NON_RESIDENTIAL,167537,0.0
ITH36,SFH,227654,3868195.1512305383
ITH37,MFH_HIGH,1,23.528811586770946
ITH37,MFH_LOW,12981,738724.2333978057
ITH37,NON_RESIDENTIAL,63128,0.0
ITH37,SFH,93899,1305096.0699643497
ITH41,MFH_HIGH,98,60059.53832877521
ITH41,MFH_LOW,30987,2147891.5270603728
ITH41,NON_RESIDENTIAL,31482,0.0
ITH41,SFH,126905,1925422.9364209264
ITH42,MFH_HIGH,192,130958.46772647853
ITH42,MFH_LOW,54072,4280092.791227709
ITH42,NON_RESIDENTIAL,68747,0.0
ITH42,SFH,214160,3204460.898513951
ITH43,MFH_HIGH,46,35346.6768887658
ITH43,MFH_LOW,9706,885807.2708374598
ITH43,NON_RESIDENTIAL,11778,0.0
ITH43,SFH,37994,541220.5771140939
ITH44,MFH_HIGH,217,229588.94736885917
ITH44,MFH_LOW,7499,1045062.8022257953
ITH44,NON_RESIDENTIAL,9984,0.0
