nuts_id,country,building_type,heat_2015_MWh,hp_feasibility,dh_feasibility
DE716,DE,SFH,519748.2852349935,0.9,0.3
DE717,DE,MFH_HIGH,403840.1747964156,0.5,0.8
DE717,DE,OTHER,1543767.4904641197,0.6,0.4
DE717,DE,SFH,354392.33473946486,0.9,0.3
DE718,DE,MFH_HIGH,418378.758050603,0.5,0.8
DE718,DE,OTHER,1648295.8203015437,0.6,0.4
DE718,DE,SFH,391325.4216478532,0.9,0.3
DE719,DE,MFH_HIGH,600887.2533975824,0.5,0.8
DE719,DE,OTHER,2704742.713577046,0.6,0.4
DE719,DE,SFH,729370.0330253714,0.9,0.3
DE71A,DE,MFH_HIGH,459429.2987271613,0.5,0.8
DE71A,DE,OTHER,1691044.050839401,0.6,0.4
DE71A,DE,SFH,376526.6504334378,0.9,0.3
DE71B,DE,MFH_HIGH,97442.15081222956,0.5,0.8
DE71B,DE,OTHER,629635.9441556293,0.6,0.4
DE71B,DE,SFH,209921.90503214125,0.9,0.3
DE71C,DE,MFH_HIGH,599630.2813882965,0.5,0.8
DE71C,DE,OTHER,2099146.049205448,0.6,0.4
DE71C,DE,SFH,430223.6694062557,0.9,0.3
DE71D,DE,MFH_HIGH,247615.9891667725,0.5,0.8
DE71D,DE,OTHER,1177580.3918581523,0.6,0.4
DE71D,DE,SFH,330803.61897507514,0.9,0.3
DE71E,DE,MFH_HIGH,371425.07282665535,0.5,0.8
DE71E,DE,OTHER,1881232.0547919471,0.6,0.4
DE71E,DE,SFH,551342.8723813978,0.9,0.3
DE721,DE,MFH_HIGH,413993.067144186,0.5,0.8
DE721,DE,OTHER,1744873.347059691,0.6,0.4
DE721,DE,SFH,444133.58579612296,0.9,0.3
DE722,DE,MFH_HIGH,260761.94611720156,0.5,0.8
DE722,DE,OTHER,1715123.890706319,0.6,0.4
DE722,DE,SFH,582114.1631764797,0.9,0.3
DE723,DE,MFH_HIGH,170420.51726709926,0.5,0.8
DE723,DE,OTHER,1144001.3332587453,0.6,0.4
DE723,DE,SFH,390578.1494741553,0.9,0.3
DE724,DE,MFH_HIGH,330294.9610309437,0.5,0.8
DE724,DE,OTHER,1640579.527741338,0.6,0.4
DE724,DE,SFH,476125.5112277182,0.9,0.3
DE725,DE,MFH_HIGH,89236.8956526935,0.5,0.8
DE725,DE,OTHER,766540.9146232157,0.6,0.4
DE725,DE,SFH,285222.18972409086,0.9,0.3
DE731,DE,MFH_HIGH,521221.8485102288,0.5,0.8
DE731,DE,OTHER,1386910.320367173,0.6,0.4
DE731,DE,SFH,160867.8311225979,0.9,0.3
DE732,DE,MFH_HIGH,298881.5126342497,0.5,0.8
DE732,DE,OTHER,1534218.6866404829,0.6,0.4
DE732,DE,SFH,453899.8007252674,0.9,0.3
DE733,DE,MFH_HIGH,128135.23239738635,0.5,0.8
DE733,DE,OTHER,870533.8600421402,0.6,0.4
DE733,DE,SFH,297330.90756047337,0.9,0.3
DE734,DE,MFH_HIGH,248944.5831762677,0.5,0.8
DE734,DE,OTHER,1590669.631520717,0.6,0.4
DE734,DE,SFH,533385.7853030153,0.9,0.3
DE735,DE,MFH_HIGH,160289.1018489144,0.5,0.8
DE735,DE,OTHER,1238613.7650912693,0.6,0.4
DE735,DE,SFH,448097.13305981614,0.9,0.3
DE736,DE,MFH_HIGH,208158.30783936867,0.5,0.8
DE736,DE,OTHER,1315957.2557420016,0.6,0.4
DE736,DE,SFH,431884.4364186296,0.9,0.3
DE737,DE,MFH_HIGH,109127.5650664398,0.5,0.8
DE737,DE,OTHER,738391.2179533462,0.6,0.4
DE737,DE,SFH,251481.21698021403,0.9,0.3
DE803,DE,MFH_HIGH,541810.7924543116,0.5,0.8
DE803,DE,OTHER,1238731.083760281,0.6,0.4
DE803,DE,SFH,71458.12378540722,0.9,0.3
DE804,DE,MFH_HIGH,238743.3346097353,0.5,0.8
DE804,DE,OTHER,589539.2950831852,0.6,0.4
DE804,DE,SFH,51717.37030707946,0.9,0.3
DE80J,DE,MFH_HIGH,425565.1272755376,0.5,0.8
DE80J,DE,OTHER,1596007.240267268,0.6,0.4
DE80J,DE,SFH,359427.63245719427,0.9,0.3
DE80K,DE,MFH_HIGH,261872.7179068919,0.5,0.8
DE80K,DE,OTHER,1309634.6590543238,0.6,0.4
DE80K,DE,SFH,381492.6230387843,0.9,0.3
DE80L,DE,MFH_HIGH,366823.2561001054,0.5,0.8
DE80L,DE,OTHER,1388925.457273851,0.6,0.4
DE80L,DE,SFH,315251.28662604385,0.9,0.3
DE80M,DE,MFH_HIGH,214232.5601002533,0.5,0.8
DE80M,DE,OTHER,931328.6055361598,0.6,0.4
DE80M,DE,SFH,244438.8343635869,0.9,0.3
DE80N,DE,MFH_HIGH,446784.7323943662,0.5,0.8
DE80N,DE,OTHER,1690702.2996158772,0.6,0.4
DE80N,DE,SFH,384512.9679897567,0.9,0.3
DE80O,DE,MFH_HIGH,241827.0659983341,0.5,0.8
DE80O,DE,OTHER,1325800.9542282436,0.6,0.4
DE80O,DE,SFH,407371.9797734223,0.9,0.3
DE911,DE,MFH_HIGH,621122.8349904838,0.5,0.8
DE911,DE,OTHER,1686897.623472212,0.6,0.4
DE911,DE,SFH,211979.54153730412,0.9,0.3
DE912,DE,MFH_HIGH,188268.4055037017,0.5,0.8
DE912,DE,OTHER,621736.843963701,0.6,0.4
DE912,DE,SFH,117994.75053259732,0.9,0.3
DE913,DE,MFH_HIGH,244159.2122822529,0.5,0.8
DE913,DE,OTHER,823490.2329351921,0.6,0.4
DE913,DE,SFH,163350.5547825551,0.9,0.3
DE914,DE,MFH_HIGH,120145.41816696843,0.5,0.8
DE914,DE,OTHER,1072175.982367453,0.6,0.4
DE914,DE,SFH,406678.5994655787,0.9,0.3
DE915,DE,OTHER,2589000.0,0.6,0.4
DE916,DE,MFH_HIGH,242383.69669711305,0.5,0.8
DE916,DE,OTHER,1039087.8186582548,0.6,0.4
DE916,DE,SFH,266528.48464463226,0.9,0.3
DE917,DE,MFH_HIGH,99693.76411325342,0.5,0.8
DE917,DE,OTHER,604376.7587285044,0.6,0.4
DE917,DE,SFH,196929.4771582421,0.9,0.3
DE918,DE,MFH_HIGH,154840.4374186277,0.5,0.8
DE918,DE,OTHER,957252.7010746,0.6,0.4
DE918,DE,SFH,312906.8615067721,0.9,0.3
DE919,DE,OTHER,830000.0,0.6,0.4
DE91A,DE,MFH_HIGH,120161.31004139192,0.5,0.8
DE91A,DE,OTHER,833698.7890433419,0.6,0.4
DE91A,DE,SFH,289139.9009152662,0.9,0.3
DE91B,DE,MFH_HIGH,144504.0939667858,0.5,0.8
DE91B,DE,OTHER,771057.4889636326,0.6,0.4
DE91B,DE,SFH,235438.4170695817,0.9,0.3
DE922,DE,MFH_HIGH,173455.03488354944,0.5,0.8
DE922,DE,OTHER,1400105.345369264,0.6,0.4
DE922,DE,SFH,507439.6197471864,0.9,0.3
DE923,DE,MFH_HIGH,224989.2098809255,0.5,0.8
DE923,DE,OTHER,1039368.8082868116,0.6,0.4
DE923,DE,SFH,285641.98183226306,0.9,0.3
DE925,DE,MFH_HIGH,404751.7186303369,0.5,0.8
DE925,DE,OTHER,1828708.4800824127,0.6,0.4
DE925,DE,SFH,495539.8012872502,0.9,0.3
DE926,DE,MFH_HIGH,80800.89448401524,0.5,0.8
DE926,DE,OTHER,517354.6003349714,0.6,0.4
DE926,DE,SFH,171844.50518101337,0.9,0.3
DE927,DE,MFH_HIGH,103953.0072616362,0.5,0.8
DE927,DE,OTHER,806952.612928234,0.6,0.4
DE927,DE,SFH,287094.3798101298,0.9,0.3
DE928,DE,MFH_HIGH,178161.6278305485,0.5,0.8
DE928,DE,OTHER,1031776.7588787952,0.6,0.4
DE928,DE,SFH,324061.6132906564,0.9,0.3
DE929,DE,MFH_HIGH,2395658.364771423,0.5,0.8
DE929,DE,OTHER,7683877.803510323,0.6,0.4
DE929,DE,SFH,1399463.8317182546,0.9,0.3
DE931,DE,MFH_HIGH,169272.98512013772,0.5,0.8
DE931,DE,OTHER,1181238.9961731313,0.6,0.4
DE931,DE,SFH,411488.0187067312,0.9,0.3
DE932,DE,MFH_HIGH,183859.3541768611,0.5,0.8
DE932,DE,OTHER,1302074.4649215415,0.6,0.4
DE932,DE,SFH,453066.1809015972,0.9,0.3
DE933,DE,MFH_HIGH,231641.78885809515,0.5,0.8
DE933,DE,OTHER,1543191.8639432527,0.6,0.4
DE933,DE,SFH,527166.3471986521,0.9,0.3
DE934,DE,MFH_HIGH,40786.75716714469,0.5,0.8
DE934,DE,OTHER,342697.10459034686,0.6,0.4
DE934,DE,SFH,124516.1382425084,0.9,0.3
DE935,DE,MFH_HIGH,226851.9291288262,0.5,0.8
DE935,DE,OTHER,1135976.1384951794,0.6,0.4
DE935,DE,SFH,330171.93237599445,0.9,0.3
DE936,DE,MFH_HIGH,76878.79974240476,0.5,0.8
DE936,DE,OTHER,724733.0626881253,0.6,0.4
DE936,DE,SFH,277388.13756946987,0.9,0.3
DE937,DE,MFH_HIGH,109126.28904203042,0.5,0.8
DE937,DE,OTHER,1111671.9431288992,0.6,0.4
DE937,DE,SFH,433201.76782907033,0.9,0.3
DE938,DE,MFH_HIGH,137678.8760807558,0.5,0.8
DE938,DE,OTHER,928818.9162048242,0.6,0.4
DE938,DE,SFH,316502.2077144199,0.9,0.3
DE939,DE,MFH_HIGH,205769.2461458503,0.5,0.8
DE939,DE,OTHER,1266999.052800236,0.6,0.4
DE939,DE,SFH,417231.7010539135,0.9,0.3
DE93A,DE,MFH_HIGH,103066.91912415811,0.5,0.8
DE93A,DE,OTHER,650783.2029677731,0.6,0.4
DE93A,DE,SFH,215149.8779080688,0.9,0.3
DE93B,DE,MFH_HIGH,117538.7856199283,0.5,0.8
DE93B,DE,OTHER,872455.3689375353,0.6,0.4
DE93B,DE,SFH,309005.84544253635,0.9,0.3
DE941,DE,MFH_HIGH,100106.09753284795,0.5,0.8
DE941,DE,OTHER,469832.9348268996,0.6,0.4
DE941,DE,SFH,130060.96764025248,0.9,0.3
DE942,DE,MFH_HIGH,74943.75516956161,0.5,0.8
DE942,DE,OTHER,339450.2343534602,0.6,0.4
DE942,DE,SFH,91606.01047697822,0.9,0.3
DE943,DE,MFH_HIGH,294046.8799509121,0.5,0.8
DE943,DE,OTHER,1124706.867444227,0.6,0.4
DE943,DE,SFH,260246.25260486087,0.9,0.3
DE944,DE,MFH_HIGH,366892.559490403,0.5,0.8
DE944,DE,OTHER,1101565.2009204174,0.6,0.4
DE944,DE,SFH,174542.2395891795,0.9,0.3
DE945,DE,MFH_HIGH,179742.19449894494,0.5,0.8
DE945,DE,OTHER,545222.0930663014,0.6,0.4
DE945,DE,SFH,86035.71243475364,0.9,0.3
DE946,DE,MFH_HIGH,80948.164426388,0.5,0.8
DE946,DE,OTHER,767991.8340002995,0.6,0.4
DE946,DE,SFH,293060.00157331256,0.9,0.3
DE947,DE,MFH_HIGH,107459.19913077242,0.5,0.8
DE947,DE,OTHER,1230622.967538949,0.6,0.4
DE947,DE,SFH,487917.83333027817,0.9,0.3
DE948,DE,MFH_HIGH,90384.12035603328,0.5,0.8
DE948,DE,OTHER,949883.01449507,0.6,0.4
DE948,DE,SFH,372732.86514889664,0.9,0.3
DE949,DE,MFH_HIGH,200173.2086263259,0.5,0.8
DE949,DE,OTHER,1934637.6539960848,0.6,0.4
DE949,DE,SFH,742189.1373775896,0.9,0.3
DE94A,DE,MFH_HIGH,73997.54098611975,0.5,0.8
DE94A,DE,OTHER,670708.2634517564,0.6,0.4
DE94A,DE,SFH,251294.19556212384,0.9,0.3
DE94B,DE,MFH_HIGH,89371.86820716652,0.5,0.8
DE94B,DE,OTHER,818227.6581608914,0.6,0.4
DE94B,DE,SFH,311400.4736319422,0.9,0.3
DE94C,DE,MFH_HIGH,93313.3237884671,0.5,0.8
DE94C,DE,OTHER,1105708.0405726165,0.6,0.4
DE94C,DE,SFH,443978.6356389166,0.9,0.3
DE94D,DE,MFH_HIGH,79376.45026780886,0.5,0.8
DE94D,DE,OTHER,801515.1351257045,0.6,0.4
DE94D,DE,SFH,310108.41460648674,0.9,0.3
DE94E,DE,MFH_HIGH,307397.385437948,0.5,0.8
DE94E,DE,OTHER,2175095.183184341,0.6,0.4
DE94E,DE,SFH,746507.4313777109,0.9,0.3
DE94F,DE,MFH_HIGH,89724.6658503395,0.5,0.8
DE94F,DE,OTHER,830101.1908818919,0.6,0.4
DE94F,DE,SFH,315174.1432677686,0.9,0.3
DE94G,DE,MFH_HIGH,84942.74002005665,0.5,0.8
DE94G,DE,OTHER,590485.663013072,0.6,0.4
DE94G,DE,SFH,201571.59696687132,0.9,0.3
DE94H,DE,MFH_HIGH,34940.133937631064,0.5,0.8
DE94H,DE,OTHER,376341.6593384293,0.6,0.4
DE94H,DE,SFH,143718.2067239397,0.9,0.3
DEA11,DE,MFH_HIGH,1923736.6812793184,0.5,0.8
DEA11,DE,OTHER,4530608.8575101,0.6,0.4
DEA11,DE,SFH,306654.4612105822,0.9,0.3
DEA12,DE,MFH_HIGH,1049124.3366804468,0.5,0.8
DEA12,DE,OTHER,2792984.98598946,0.6,0.4
DEA12,DE,SFH,331890.6773300939,0.9,0.3
DEA13,DE,MFH_HIGH,1449912.1932641063,0.5,0.8
DEA13,DE,OTHER,3668941.54456924,0.6,0.4
DEA13,DE,SFH,366146.26216665446,0.9,0.3
DEA14,DE,MFH_HIGH,443415.4000401042,0.5,0.8
DEA14,DE,OTHER,1345546.9511051313,0.6,0.4
DEA14,DE,SFH,218037.6488547643,0.9,0.3
DEA15,DE,MFH_HIGH,498831.3851862481,0.5,0.8
DEA15,DE,OTHER,1578589.6371757311,0.6,0.4
DEA15,DE,SFH,279578.9776380209,0.9,0.3
DEA16,DE,MFH_HIGH,369706.58360117336,0.5,0.8
DEA16,DE,OTHER,1063004.2246206964,0.6,0.4
DEA16,DE,SFH,154289.19177813022,0.9,0.3
DEA17,DE,MFH_HIGH,426553.3586933593,0.5,0.8
DEA17,DE,OTHER,1213924.9307365497,0.6,0.4
DEA17,DE,SFH,172521.71057009097,0.9,0.3
DEA18,DE,MFH_HIGH,232753.07320553987,0.5,0.8
DEA18,DE,OTHER,689467.3650978993,0.6,0.4
DEA18,DE,SFH,107779.56169656082,0.9,0.3
DEA19,DE,MFH_HIGH,310353.5746201129,0.5,0.8
DEA19,DE,OTHER,973416.2393658776,0.6,0.4
DEA19,DE,SFH,166230.1860140096,0.9,0.3
DEA1A,DE,MFH_HIGH,860556.7735721437,0.5,0.8
DEA1A,DE,OTHER,2212108.868855394,0.6,0.4
DEA1A,DE,SFH,232334.3575724621,0.9,0.3
DEA1B,DE,MFH_HIGH,303334.78542065434,0.5,0.8
DEA1B,DE,OTHER,1853847.7299861896,0.6,0.4
DEA1B,DE,SFH,603817.4845931557,0.9,0.3
DEA1C,DE,MFH_HIGH,898550.9154167639,0.5,0.8
DEA1C,DE,OTHER,2911703.792699378,0.6,0.4
DEA1C,DE,SFH,536745.2918838579,0.9,0.3
DEA1D,DE,MFH_HIGH,674788.7691706191,0.5,0.8
DEA1D,DE,OTHER,2692406.633334669,0.6,0.4
DEA1D,DE,SFH,654804.5974947122,0.9,0.3
DEA1E,DE,MFH_HIGH,343632.4597214328,0.5,0.8
DEA1E,DE,OTHER,1789050.0469833126,0.6,0.4
DEA1E,DE,SFH,534317.4932952545,0.9,0.3
DEA1F,DE,MFH_HIGH,614151.324576491,0.5,0.8
DEA1F,DE,OTHER,2650582.9673972577,0.6,0.4
DEA1F,DE,SFH,690265.7080262513,0.9,0.3
DEA22,DE,MFH_HIGH,863971.9814377024,0.5,0.8
DEA22,DE,OTHER,2409758.886912064,0.6,0.4
DEA22,DE,SFH,322269.13165023376,0.9,0.3
DEA23,DE,MFH_HIGH,2672641.435830523,0.5,0.8
DEA23,DE,OTHER,6665867.59612054,0.6,0.4
DEA23,DE,SFH,594490.9680489372,0.9,0.3
DEA24,DE,MFH_HIGH,338929.118177858,0.5,0.8
DEA24,DE,OTHER,1004561.779531652,0.6,0.4
DEA24,DE,SFH,158509.10229048991,0.9,0.3
DEA26,DE,MFH_HIGH,304243.1383301944,0.5,0.8
DEA26,DE,OTHER,1604477.0816800997,0.6,0.4
DEA26,DE,SFH,485279.77998970594,0.9,0.3
DEA27,DE,MFH_HIGH,629029.646068093,0.5,0.8
DEA27,DE,OTHER,2769677.5277449023,0.6,0.4
DEA27,DE,SFH,736292.8261870049,0.9,0.3
DEA28,DE,MFH_HIGH,171597.29856157175,0.5,0.8
DEA28,DE,OTHER,1210627.8343013811,0.6,0.4
DEA28,DE,SFH,421774.867137047,0.9,0.3
DEA29,DE,MFH_HIGH,202149.63771672687,0.5,0.8
DEA29,DE,OTHER,1494326.882524787,0.6,0.4
DEA29,DE,SFH,532523.479758486,0.9,0.3
DEA2A,DE,MFH_HIGH,310293.3278574588,0.5,0.8
DEA2A,DE,OTHER,1779403.392936122,0.6,0.4
DEA2A,DE,SFH,565303.2792064195,0.9,0.3
DEA2B,DE,MFH_HIGH,394144.2837781265,0.5,0.8
DEA2B,DE,OTHER,1791367.375544969,0.6,0.4
DEA2B,DE,SFH,487488.3406769046,0.9,0.3
DEA2C,DE,MFH_HIGH,706246.0887940357,0.5,0.8
DEA2C,DE,OTHER,3669484.522058475,0.6,0.4
DEA2C,DE,SFH,1103269.389147489,0.9,0.3
DEA2D,DE,MFH_HIGH,1080285.2919472803,0.5,0.8
DEA2D,DE,OTHER,3651135.469889872,0.6,0.4
DEA2D,DE,SFH,713579.2381628478,0.9,0.3
DEA31,DE,MFH_HIGH,199176.04894282864,0.5,0.8
DEA31,DE,OTHER,659714.9634025923,0.6,0.4
DEA31,DE,SFH,127108.987654579,0.9,0.3
DEA32,DE,MFH_HIGH,584830.1463039014,0.5,0.8
DEA32,DE,OTHER,1480357.8028747437,0.6,0.4
DEA32,DE,SFH,146812.05082135522,0.9,0.3
DEA33,DE,MFH_HIGH,718569.8690578124,0.5,0.8
DEA33,DE,OTHER,2119104.383535116,0.6,0.4
DEA33,DE,SFH,322325.7474070713,0.9,0.3
DEA34,DE,MFH_HIGH,307721.08104836487,0.5,0.8
DEA34,DE,OTHER,2181959.6226798,0.6,0.4
DEA34,DE,SFH,760319.2962718358,0.9,0.3
DEA35,DE,MFH_HIGH,193065.1984144658,0.5,0.8
DEA35,DE,OTHER,1318452.6700218234,0.6,0.4
DEA35,DE,SFH,451482.13156371086,0.9,0.3
DEA36,DE,MFH_HIGH,1026105.334878643,0.5,0.8
DEA36,DE,OTHER,3613905.890043037,0.6,0.4
DEA36,DE,SFH,757988.7750783203,0.9,0.3
DEA37,DE,MFH_HIGH,386504.9149601191,0.5,0.8
DEA37,DE,OTHER,2681398.775655224,0.6,0.4
DEA37,DE,SFH,925096.3093846572,0.9,0.3
DEA38,DE,MFH_HIGH,294073.203304156,0.5,0.8
DEA38,DE,OTHER,1684325.682757787,0.6,0.4
DEA38,DE,SFH,529601.113938057,0.9,0.3
DEA41,DE,MFH_HIGH,690769.2148456438,0.5,0.8
DEA41,DE,OTHER,2101902.843980556,0.6,0.4
DEA41,DE,SFH,344327.9411738002,0.9,0.3
DEA42,DE,MFH_HIGH,444029.0614195712,0.5,0.8
DEA42,DE,OTHER,2201969.8556134244,0.6,0.4
DEA42,DE,SFH,633001.0829670047,0.9,0.3
DEA43,DE,MFH_HIGH,290997.44529108604,0.5,0.8
DEA43,DE,OTHER,1622105.6389876965,0.6,0.4
DEA43,DE,SFH,501896.9157212174,0.9,0.3
DEA44,DE,MFH_HIGH,139686.64946581097,0.5,0.8
DEA44,DE,OTHER,974895.3511116906,0.6,0.4
DEA44,DE,SFH,337417.99942249834,0.9,0.3
DEA45,DE,MFH_HIGH,450379.3027816836,0.5,0.8
DEA45,DE,OTHER,2279960.757011089,0.6,0.4
DEA45,DE,SFH,667659.940207227,0.9,0.3
DEA46,DE,MFH_HIGH,361077.19055024086,0.5,0.8
DEA46,DE,OTHER,2100986.213052053,0.6,0.4
DEA46,DE,SFH,658936.5963977061,0.9,0.3
DEA47,DE,MFH_HIGH,415546.5273435547,0.5,0.8
DEA47,DE,OTHER,1852682.435719976,0.6,0.4
DEA47,DE,SFH,497771.03693646914,0.9,0.3
DEA51,DE,MFH_HIGH,884383.4456005656,0.5,0.8
DEA51,DE,OTHER,2316632.325689464,0.6,0.4
DEA51,DE,SFH,260984.22870997072,0.9,0.3
DEA52,DE,MFH_HIGH,1374961.8759594688,0.5,0.8
DEA52,DE,OTHER,3659253.775911171,0.6,0.4
DEA52,DE,SFH,427784.3481293601,0.9,0.3
DEA53,DE,MFH_HIGH,454983.34244798287,0.5,0.8
DEA53,DE,OTHER,1207230.9101083584,0.6,0.4
DEA53,DE,SFH,139785.74744365874,0.9,0.3
DEA54,DE,MFH_HIGH,297016.48943964165,0.5,0.8
DEA54,DE,OTHER,1077421.175838514,0.6,0.4
DEA54,DE,SFH,234562.3347218443,0.9,0.3
DEA55,DE,MFH_HIGH,349030.7988616768,0.5,0.8
DEA55,DE,OTHER,905768.9710925828,0.6,0.4
DEA55,DE,SFH,98200.23004574032,0.9,0.3
DEA56,DE,MFH_HIGH,650406.1679101053,0.5,0.8
DEA56,DE,OTHER,2068096.321332187,0.6,0.4
DEA56,DE,SFH,367497.51075770776,0.9,0.3
DEA57,DE,MFH_HIGH,339864.95468314656,0.5,0.8
DEA57,DE,OTHER,1896895.619958128,0.6,0.4
DEA57,DE,SFH,587239.4253587255,0.9,0.3
DEA58,DE,MFH_HIGH,706794.3896410186,0.5,0.8
DEA58,DE,OTHER,2670812.4725037985,0.6,0.4
DEA58,DE,SFH,604393.137855183,0.9,0.3
DEA59,DE,MFH_HIGH,139823.05374515225,0.5,0.8
DEA59,DE,OTHER,929669.8752959978,0.6,0.4
DEA59,DE,SFH,316507.07095884986,0.9,0.3
DEA5A,DE,MFH_HIGH,357941.27194454084,0.5,0.8
DEA5A,DE,OTHER,1990244.3173093875,0.6,0.4
DEA5A,DE,SFH,618814.4107460717,0.9,0.3
DEA5B,DE,MFH_HIGH,359724.9680436328,0.5,0.8
DEA5B,DE,OTHER,1931714.2957326693,0.6,0.4
DEA5B,DE,SFH,588560.7362236978,0.9,0.3
DEA5C,DE,MFH_HIGH,621663.018587174,0.5,0.8
DEA5C,DE,OTHER,2414255.7173062437,0.6,0.4
DEA5C,DE,SFH,569081.2641065825,0.9,0.3
DEB11,DE,MFH_HIGH,289465.4025600223,0.5,0.8
DEB11,DE,OTHER,819896.479775927,0.6,0.4
DEB11,DE,SFH,113638.1176640506,0.9,0.3
DEB12,DE,MFH_HIGH,153032.82444413734,0.5,0.8
DEB12,DE,OTHER,864950.8687967765,0.6,0.4
DEB12,DE,SFH,272016.3067590862,0.9,0.3
DEB13,DE,MFH_HIGH,93964.06656113814,0.5,0.8
DEB13,DE,OTHER,854511.8915010454,0.6,0.4
DEB13,DE,SFH,325524.0419378163,0.9,0.3
DEB14,DE,MFH_HIGH,184735.97824624783,0.5,0.8
DEB14,DE,OTHER,1054632.2827987778,0.6,0.4
DEB14,DE,SFH,331631.73895497434,0.9,0.3
DEB15,DE,MFH_HIGH,84068.03428855767,0.5,0.8
DEB15,DE,OTHER,585491.5371798641,0.6,0.4
DEB15,DE,SFH,202440.4285315782,0.9,0.3
DEB16,DE,OTHER,667000.0,0.6,0.4
DEB17,DE,MFH_HIGH,229828.1609254131,0.5,0.8
DEB17,DE,OTHER,1342258.5352394772,0.6,0.4
DEB17,DE,SFH,429913.3038351097,0.9,0.3
DEB18,DE,MFH_HIGH,192339.7305302084,0.5,0.8
DEB18,DE,OTHER,1186004.704593313,0.6,0.4
DEB18,DE,SFH,389655.5648764788,0.9,0.3
DEB19,DE,OTHER,1039000.0,0.6,0.4
DEB1A,DE,MFH_HIGH,143155.59743610417,0.5,0.8
DEB1A,DE,OTHER,830325.5286019512,0.6,0.4
DEB1A,DE,SFH,263518.87396194466,0.9,0.3
DEB1B,DE,MFH_HIGH,168534.31845051487,0.5,0.8
DEB1B,DE,OTHER,1408446.181969049,0.6,0.4
DEB1B,DE,SFH,524019.49958043615,0.9,0.3
DEB21,DE,MFH_HIGH,252975.4205448216,0.5,0.8
DEB21,DE,OTHER,724855.1930083663,0.6,0.4
DEB21,DE,SFH,102169.38644681216,0.9,0.3
DEB22,DE,MFH_HIGH,95818.10800746964,0.5,0.8
DEB22,DE,OTHER,752137.0909263983,0.6,0.4
DEB22,DE,SFH,270044.8010661321,0.9,0.3
DEB23,DE,MFH_HIGH,77067.3219578678,0.5,0.8
DEB23,DE,OTHER,674229.1348313537,0.6,0.4
DEB23,DE,SFH,251703.54321077865,0.9,0.3
DEB24,DE,MFH_HIGH,45982.1494006177,0.5,0.8
DEB24,DE,OTHER,449266.2618436895,0.6,0.4
DEB24,DE,SFH,173751.5887556928,0.9,0.3
DEB25,DE,MFH_HIGH,114723.83441067253,0.5,0.8
DEB25,DE,OTHER,922861.8484390044,0.6,0.4
DEB25,DE,SFH,338414.31715032324,0.9,0.3
DEB31,DE,MFH_HIGH,86647.91160567354,0.5,0.8
DEB31,DE,OTHER,273662.5656296529,0.6,0.4
DEB31,DE,SFH,47689.52276467362,0.9,0.3
DEB32,DE,MFH_HIGH,229621.62146805984,0.5,0.8
DEB32,DE,OTHER,678579.5194345486,0.6,0.4
DEB32,DE,SFH,104798.8590973915,0.9,0.3
DEB33,DE,MFH_HIGH,86796.09590231068,0.5,0.8
DEB33,DE,OTHER,294096.2746022685,0.6,0.4
DEB33,DE,SFH,57107.62949542081,0.9,0.3
DEB34,DE,MFH_HIGH,337015.70835539064,0.5,0.8
DEB34,DE,OTHER,950140.5499439432,0.6,0.4
DEB34,DE,SFH,130843.74170066608,0.9,0.3
DEB35,DE,MFH_HIGH,516688.0325331744,0.5,0.8
DEB35,DE,OTHER,1380003.439191291,0.6,0.4
DEB35,DE,SFH,163308.52827553437,0.9,0.3
DEB36,DE,MFH_HIGH,89208.06063098526,0.5,0.8
DEB36,DE,OTHER,357947.0301392398,0.6,0.4
DEB36,DE,SFH,85844.90922977499,0.9,0.3
DEB37,DE,MFH_HIGH,81690.07688735229,0.5,0.8
DEB37,DE,OTHER,286774.6013726198,0.6,0.4
DEB37,DE,SFH,58535.32174002787,0.9,0.3
DEB38,DE,MFH_HIGH,101743.96618841065,0.5,0.8
DEB38,DE,OTHER,320128.0169057947,0.6,0.4
DEB38,DE,SFH,55128.01690579469,0.9,0.3
DEB39,DE,MFH_HIGH,140192.59926172683,0.5,0.8
DEB39,DE,OTHER,490098.3523903845,0.6,0.4
DEB39,DE,SFH,99709.04834788872,0.9,0.3
DEB3A,DE,MFH_HIGH,52839.21846215277,0.5,0.8
DEB3A,DE,OTHER,239858.99285798555,0.6,0.4
DEB3A,DE,SFH,65301.78867986169,0.9,0.3
DEB3B,DE,MFH_HIGH,99178.30282193808,0.5,0.8
DEB3B,DE,OTHER,780972.9525578127,0.6,0.4
DEB3B,DE,SFH,282848.7446202492,0.9,0.3
DEB3C,DE,MFH_HIGH,127981.64585598584,0.5,0.8
DEB3C,DE,OTHER,860904.4888058199,0.6,0.4
DEB3C,DE,SFH,293113.8653381943,0.9,0.3
DEB3D,DE,MFH_HIGH,61038.1159319921,0.5,0.8
DEB3D,DE,OTHER,494273.48159562313,0.6,0.4
DEB3D,DE,SFH,181688.4024723848,0.9,0.3
DEB3E,DE,MFH_HIGH,135152.9289198744,0.5,0.8
DEB3E,DE,OTHER,736840.3980605535,0.6,0.4
DEB3E,DE,SFH,227006.67301957225,0.9,0.3
DEB3F,DE,MFH_HIGH,79050.97329108194,0.5,0.8
DEB3F,DE,OTHER,706963.0300286706,0.6,0.4
DEB3F,DE,SFH,268985.9966802475,0.9,0.3
