nuts_id,country,building_type,n_buildings,dwellings_2021,dwellings_share,heat_2015_MWh
FRC13,FR,SFH,185215,185215.0,0.5814880744947711,3967921.537320407
FRC14,FR,MFH_HIGH,6299,38298.0,0.22839933206106872,333938.74527282844
FRC14,FR,OTHER,310482,0.0,0.0,0.0
FRC14,FR,SFH,129382,129382.0,0.7716006679389313,2037036.4673475805
FRC21,FR,MFH_HIGH,24973,161150.0,0.5330691418628807,2065553.51065608
FRC21,FR,OTHER,200640,0.0,0.0,0.0
FRC21,FR,SFH,141156,141156.0,0.4669308581371193,2765323.629320124
FRC22,FR,MFH_HIGH,16303,101010.0,0.5307572262535928,1152225.4395000148
FRC22,FR,OTHER,147407,0.0,0.0,0.0
FRC22,FR,SFH,89303,89303.0,0.4692427737464072,2129828.564291102
FRC23,FR,MFH_HIGH,11827,71914.0,0.5070007473103876,903922.2426447805
FRC23,FR,OTHER,157311,0.0,0.0,0.0
FRC23,FR,SFH,69928,69928.0,0.49299925268961237,1675961.6730285722
FRC24,FR,MFH_HIGH,6023,38028.0,0.5257278734758205,507977.7464580798
FRC24,FR,OTHER,40794,0.0,0.0,0.0
FRC24,FR,SFH,34306,34306.0,0.4742721265241795,720585.4196910382
FRD11,FR,MFH_HIGH,30775,194576.0,0.4355951554769527,2129754.6413140856
FRD11,FR,OTHER,323313,0.0,0.0,0.0
FRD11,FR,SFH,252114,252114.0,0.5644048445230473,4709396.555712436
FRD12,FR,MFH_HIGH,19652,121566.0,0.353123665612228,1143376.4820020834
FRD12,FR,OTHER,405614,0.0,0.0,0.0
FRD12,FR,SFH,222693,222693.0,0.646876334387772,4706344.59215982
FRD13,FR,MFH_HIGH,11745,71422.0,0.3332042603417791,685449.5301276012
FRD13,FR,OTHER,240222,0.0,0.0,0.0
FRD13,FR,SFH,142927,142927.0,0.6667957396582209,2847379.1687735063
FRD21,FR,MFH_HIGH,14825,91008.0,0.2236860215899483,918611.21620774
FRD21,FR,OTHER,223597,0.0,0.0,0.0
FRD21,FR,SFH,315848,315848.0,0.7763139784100517,3881108.455801703
FRD22,FR,MFH_HIGH,52605,345268.0,0.4059025320414099,3276416.7167202625
FRD22,FR,OTHER,408614,0.0,0.0,0.0
FRD22,FR,SFH,505350,505350.0,0.5940974679585901,6592935.024170546
FRE11,FR,MFH_HIGH,123255,774642.0,0.4563243084669901,6740916.619087782
FRE11,FR,OTHER,660896,0.0,0.0,0.0
FRE11,FR,SFH,922927,922927.0,0.5436756915330099,16287959.492944043
FRE12,FR,MFH_HIGH,44236,274446.0,0.2638979970576074,2523475.249587495
FRE12,FR,OTHER,444016,0.0,0.0,0.0
FRE12,FR,SFH,765524,765524.0,0.7361020029423926,11554462.007871931
FRE21,FR,MFH_HIGH,19308,118438.0,0.3374205863080824,1292272.2032568008
FRE21,FR,OTHER,245599,0.0,0.0,0.0
FRE21,FR,SFH,232572,232572.0,0.6625794136919176,4047090.000123473
FRE22,FR,MFH_HIGH,21699,134870.0,0.22838419074067803,1535874.2503434538
FRE22,FR,OTHER,155965,0.0,0.0,0.0
FRE22,FR,SFH,455670,455670.0,0.7716158092593219,5348955.900176277
FRE23,FR,MFH_HIGH,25678,158268.0,0.22600093103221772,1250313.7079645365
FRE23,FR,OTHER,145059,0.0,0.0,0.0
FRE23,FR,SFH,542030,542030.0,0.7739990689677823,5098676.945741775
FRF11,FR,MFH_HIGH,33854,218020.0,0.44958509988946993,3683303.096793083
FRF11,FR,OTHER,471232,0.0,0.0,0.0
FRF11,FR,SFH,266916,266916.0,0.5504149001105301,5288012.41755748
FRF12,FR,MFH_HIGH,32410,207634.0,0.48339925825730046,2075194.4460864898
FRF12,FR,OTHER,379957,0.0,0.0,0.0
FRF12,FR,SFH,221895,221895.0,0.5166007417426995,3907082.996835069
FRF21,FR,MFH_HIGH,13367,81042.0,0.6233376662333766,1425216.8088809305
FRF21,FR,OTHER,95993,0.0,0.0,0.0
FRF21,FR,SFH,48971,48971.0,0.37666233376662334,1060383.990631473
FRF22,FR,MFH_HIGH,11568,72712.0,0.3924226887581629,810259.0290897812
FRF22,FR,OTHER,188093,0.0,0.0,0.0
FRF22,FR,SFH,112578,112578.0,0.6075773112418371,2241583.3203628124
FRF23,FR,MFH_HIGH,24061,147558.0,0.6382156018061971,2868361.94393281
FRF23,FR,OTHER,184263,0.0,0.0,0.0
FRF23,FR,SFH,83646,83646.0,0.36178439819380287,1719596.9958875014
FRF24,FR,MFH_HIGH,11362,69992.0,0.49530468257955856,752417.842600007
FRF24,FR,OTHER,121995,0.0,0.0,0.0
FRF24,FR,SFH,71319,71319.0,0.5046953174204415,1732651.644613476
FRF31,FR,MFH_HIGH,34835,221036.0,0.5420139527470237,2529437.4489847757
FRF31,FR,OTHER,273131,0.0,0.0,0.0
FRF31,FR,SFH,186769,186769.0,0.4579860472529763,4145410.984642783
FRF32,FR,MFH_HIGH,10268,61720.0,0.7071737112870515,1365598.1932990905
FRF32,FR,OTHER,72147,0.0,0.0,0.0
FRF32,FR,SFH,25557,25557.0,0.2928262887129484,607798.8248316246
FRF33,FR,MFH_HIGH,42098,267918.0,0.45714802478910155,2671166.7460373957
FRF33,FR,OTHER,609448,0.0,0.0,0.0
FRF33,FR,SFH,318146,318146.0,0.5428519752108985,6185393.117602972
FRF34,FR,MFH_HIGH,20389,123804.0,0.49226438276096524,1366102.89697715
FRF34,FR,OTHER,240071,0.0,0.0,0.0
FRF34,FR,SFH,127695,127695.0,0.5077356172390347,3063763.19172048
FRG01,FR,MFH_HIGH,39753,267596.0,0.3638138485173956,3189243.546879467
FRG01,FR,OTHER,640564,0.0,0.0,0.0
FRG01,FR,SFH,467934,467934.0,0.6361861514826044,8080052.191331938
FRG02,FR,MFH_HIGH,28292,178054.0,0.3972495465366106,1884546.9735605402
FRG02,FR,OTHER,502154,0.0,0.0,0.0
FRG02,FR,SFH,270163,270163.0,0.6027504534633894,5195204.297122858
FRG03,FR,MFH_HIGH,11282,69036.0,0.35461998397337113,662430.4596328398
FRG03,FR,OTHER,245191,0.0,0.0,0.0
FRG03,FR,SFH,125640,125640.0,0.6453800160266289,2475962.7563377684
FRG04,FR,MFH_HIGH,18974,119220.0,0.354145811116293,1226618.176404411
FRG04,FR,OTHER,353520,0.0,0.0,0.0
FRG04,FR,SFH,217421,217421.0,0.6458541888837069,4193811.641752784
FRG05,FR,MFH_HIGH,22856,142022.0,0.2820163027829903,1157464.264193499
FRG05,FR,OTHER,506442,0.0,0.0,0.0
FRG05,FR,SFH,361573,361573.0,0.7179836972170097,5860424.58498324
FRH01,FR,MFH_HIGH,21324,130296.0,0.3084403517700948,1225094.0484565191
FRH01,FR,OTHER,448563,0.0,0.0,0.0
FRH01,FR,SFH,292139,292139.0,0.6915596482299052,6089695.840749806
FRH02,FR,MFH_HIGH,31554,199166.0,0.3326268815749699,2028940.8510160674
FRH02,FR,OTHER,454202,0.0,0.0,0.0
FRH02,FR,SFH,399601,399601.0,0.6673731184250301,8031514.376197736
FRH03,FR,MFH_HIGH,35009,231082.0,0.4198857080558559,2660294.9195730374
FRH03,FR,OTHER,487954,0.0,0.0,0.0
FRH03,FR,SFH,319263,319263.0,0.5801142919441441,6192495.129923422
FRH04,FR,MFH_HIGH,24314,150574.0,0.30661494445971677,1489647.9814872683
FRH04,FR,OTHER,404017,0.0,0.0,0.0
FRH04,FR,SFH,340511,340511.0,0.6933850555402833,6321989.775384069
FRI11,FR,MFH_HIGH,26690,161330.0,0.37391300317060056,1411251.092806578
FRI11,FR,OTHER,356517,0.0,0.0,0.0
FRI11,FR,SFH,270134,270134.0,0.6260869968293994,4743812.360805951
FRI12,FR,MFH_HIGH,64405,410650.0,0.4175614775768521,4548527.3868944775
FRI12,FR,OTHER,820506,0.0,0.0,0.0
FRI12,FR,SFH,572798,572798.0,0.582438522423148,9462347.931541476
FRI13,FR,MFH_HIGH,16769,101734.0,0.32289537496667386,926466.2387566466
FRI13,FR,OTHER,407280,0.0,0.0,0.0
FRI13,FR,SFH,213334,213334.0,0.6771046250333261,3504893.1253673737
FRI14,FR,MFH_HIGH,20574,124480.0,0.4435844531631406,1111401.0991656089
FRI14,FR,OTHER,305466,0.0,0.0,0.0
FRI14,FR,SFH,156143,156143.0,0.5564155468368595,2976408.000246763
FRI15,FR,MFH_HIGH,33294,217180.0,0.5296776034515137,2657793.235921368
FRI15,FR,OTHER,383936,0.0,0.0,0.0
FRI15,FR,SFH,192843,192843.0,0.4703223965484863,4117961.7657911913
FRI21,FR,MFH_HIGH,8901,55478.0,0.2986364933170409,505477.35167666466
FRI21,FR,OTHER,224606,0.0,0.0,0.0
FRI21,FR,SFH,130293,130293.0,0.7013635066829591,2307722.9971077475
FRI22,FR,MFH_HIGH,8164,49754.0,0.3621554340784522,455947.23770258477
FRI22,FR,OTHER,149899,0.0,0.0,0.0
FRI22,FR,SFH,87629,87629.0,0.6378445659215478,1931373.8972051025
FRI23,FR,MFH_HIGH,15603,101934.0,0.4098211701135377,1134111.8329425429
FRI23,FR,OTHER,235668,0.0,0.0,0.0
FRI23,FR,SFH,146794,146794.0,0.5901788298864623,2817894.0745126647
FRI31,FR,MFH_HIGH,18995,115272.0,0.42514771293898956,1093391.6974701618
FRI31,FR,OTHER,326102,0.0,0.0,0.0
FRI31,FR,SFH,155862,155862.0,0.5748522870610104,3237578.921208646
FRI32,FR,MFH_HIGH,31583,193404.0,0.3546556299041496,1847400.5034502
FRI32,FR,OTHER,531215,0.0,0.0,0.0
FRI32,FR,SFH,351925,351925.0,0.6453443700958504,6230527.057041491
FRI33,FR,MFH_HIGH,17745,107478.0,0.4027882399235483,944051.8148079595
FRI33,FR,OTHER,347035,0.0,0.0,0.0
FRI33,FR,SFH,159357,159357.0,0.5972117600764517,3350813.206666768
FRI34,FR,MFH_HIGH,18020,110682.0,0.3897788780853709,1098552.352734459
FRI34,FR,OTHER,329877,0.0,0.0,0.0
FRI34,FR,SFH,173279,173279.0,0.6102211219146291,3377455.65713241
FRJ11,FR,MFH_HIGH,23047,140606.0,0.413415738530114,1181497.3793414575
FRJ11,FR,OTHER,243347,0.0,0.0,0.0
FRJ11,FR,SFH,199502,199502.0,0.5865842614698861,3281543.6315113725
FRJ12,FR,MFH_HIGH,33707,208584.0,0.40828214734517954,2292676.511452813
FRJ12,FR,OTHER,401796,0.0,0.0,0.0
FRJ12,FR,SFH,302298,302298.0,0.5917178526548205,5045196.208278685
FRJ13,FR,MFH_HIGH,54141,346574.0,0.4538524698576661,3785599.3958791518
FRJ13,FR,OTHER,505186,0.0,0.0,0.0
FRJ13,FR,SFH,417053,417053.0,0.5461475301423339,5970310.866454853
FRJ14,FR,MFH_HIGH,6992,42232.0,0.4782731792391932,331255.109688967
FRJ14,FR,OTHER,71386,0.0,0.0,0.0
FRJ14,FR,SFH,46069,46069.0,0.5217268207608068,885670.2991445989
FRJ15,FR,MFH_HIGH,31121,196974.0,0.48399533140856316,1731289.4353009071
FRJ15,FR,OTHER,191891,0.0,0.0,0.0
FRJ15,FR,SFH,210001,210001.0,0.5160046685914368,3056686.9991555195
FRJ21,FR,MFH_HIGH,11540,69912.0,0.3996501517723929,481217.40033581806
FRJ21,FR,OTHER,181531,0.0,0.0,0.0
FRJ21,FR,SFH,105021,105021.0,0.6003498482276072,1828875.739278728
FRJ22,FR,MFH_HIGH,19280,119474.0,0.4421802193247049,1096915.0326825737
FRJ22,FR,OTHER,271975,0.0,0.0,0.0
FRJ22,FR,SFH,150719,150719.0,0.557819780675295,2988472.5108960755
FRJ23,FR,MFH_HIGH,51301,342722.0,0.48665719069006597,3975446.9066042104
FRJ23,FR,OTHER,695724,0.0,0.0,0.0
FRJ23,FR,SFH,361515,361515.0,0.513342809309934,6501458.993710135
FRJ24,FR,MFH_HIGH,14251,85800.0,0.508827384164675,821623.8060444322
FRJ24,FR,OTHER,233119,0.0,0.0,0.0
FRJ24,FR,SFH,82823,82823.0,0.49117261583532495,1822469.6069213997
FRJ25,FR,MFH_HIGH,9285,56326.0,0.32995331236197273,459433.7290986964
FRJ25,FR,OTHER,227036,0.0,0.0,0.0
FRJ25,FR,SFH,114383,114383.0,0.6700466876380273,2135102.105939938
FRJ26,FR,MFH_HIGH,14224,89488.0,0.49081585081585083,1054999.9614291005
FRJ26,FR,OTHER,187890,0.0,0.0,0.0
FRJ26,FR,SFH,92837,92837.0,0.5091841491841492,2050492.761505752
FRJ27,FR,MFH_HIGH,18344,112010.0,0.3953982575789667,1076178.3382729958
FRJ27,FR,OTHER,312412,0.0,0.0,0.0
FRJ27,FR,SFH,171274,171274.0,0.6046017424210333,3448137.8935490223
FRJ28,FR,MFH_HIGH,13781,83568.0,0.4513139561258546,740143.7114716304
FRJ28,FR,OTHER,213108,0.0,0.0,0.0
FRJ28,FR,SFH,101598,101598.0,0.5486860438741453,1962074.2748632107
FRK11,FR,MFH_HIGH,14205,90620.0,0.3755288774330434,993091.8864018114
FRK11,FR,OTHER,343759,0.0,0.0,0.0
FRK11,FR,SFH,150693,150693.0,0.6244711225669566,3097298.371264233
FRK12,FR,MFH_HIGH,8553,53082.0,0.4247681387886402,538098.7771206856
FRK12,FR,OTHER,131075,0.0,0.0,0.0
FRK12,FR,SFH,71885,71885.0,0.5752318612113598,1629581.9154974665
FRK13,FR,MFH_HIGH,14932,91678.0,0.47533571835951677,807491.2517293742
FRK13,FR,OTHER,217605,0.0,0.0,0.0
FRK13,FR,SFH,101192,101192.0,0.5246642816404832,2221749.5377786392
FRK14,FR,MFH_HIGH,33425,213136.0,0.4696456548037451,2194214.88734403
FRK14,FR,OTHER,432755,0.0,0.0,0.0
FRK14,FR,SFH,240687,240687.0,0.5303543451962549,4950122.651648148
FRK21,FR,MFH_HIGH,29915,186896.0,0.49429132869093306,1974063.1881541456
FRK21,FR,OTHER,393550,0.0,0.0,0.0
FRK21,FR,SFH,191213,191213.0,0.5057086713090669,3836158.0717110992
FRK22,FR,MFH_HIGH,17326,106308.0,0.3858225422449335,983325.4971920112
FRK22,FR,OTHER,245684,0.0,0.0,0.0
FRK22,FR,SFH,169228,169228.0,0.6141774577550665,2966204.728861054
FRK23,FR,MFH_HIGH,23503,147094.0,0.4719043448410827,1690664.154128504
FRK23,FR,OTHER,289930,0.0,0.0,0.0
FRK23,FR,SFH,164609,164609.0,0.5280956551589173,3117871.5822075163
FRK24,FR,MFH_HIGH,50132,360348.0,0.5294034683575546,4284901.992603686
FRK24,FR,OTHER,535428,0.0,0.0,0.0
FRK24,FR,SFH,320320,320320.0,0.47059653164244536,6269531.895612731
FRK25,FR,MFH_HIGH,32792,223506.0,0.5369410317639541,2825738.6518909177
FRK25,FR,OTHER,330514,0.0,0.0,0.0
FRK25,FR,SFH,192752,192752.0,0.4630589682360459,3951107.682880512
FRK26,FR,MFH_HIGH,62620,572392.0,0.6994455924169458,7512906.8358263485
FRK26,FR,OTHER,410748,0.0,0.0,0.0
FRK26,FR,SFH,245959,245959.0,0.30055440758305424,4924600.585017994
FRK27,FR,MFH_HIGH,29287,197422.0,0.5670210871575706,2193602.8293835428
FRK27,FR,OTHER,189930,0.0,0.0,0.0
FRK27,FR,SFH,150752,150752.0,0.43297891284242934,2758490.035743493
FRK28,FR,MFH_HIGH,43660,292984.0,0.574573066936515,2961680.335751291
FRK28,FR,OTHER,317673,0.0,0.0,0.0
FRK28,FR,SFH,216932,216932.0,0.42542693306348495,3996708.835058955
FRL01,FR,MFH_HIGH,11607,71658.0,0.4324171016504239,636295.0962513585
FRL01,FR,OTHER,110559,0.0,0.0,0.0
FRL01,FR,SFH,94057,94057.0,0.5675828983495761,1400140.926648758
FRL02,FR,MFH_HIGH,12738,82602.0,0.5014295860574384,775003.05542902
FRL02,FR,OTHER,75619,0.0,0.0,0.0
FRL02,FR,SFH,82131,82131.0,0.4985704139425616,1203248.9629465186
FRL03,FR,MFH_HIGH,54087,438230.0,0.6355027698019085,5726468.161615036
FRL03,FR,OTHER,287376,0.0,0.0,0.0
FRL03,FR,SFH,251350,251350.0,0.3644972301980916,3672128.63425544
FRL04,FR,MFH_HIGH,76499,576622.0,0.5948757627809329,6431054.644828802
FRL04,FR,OTHER,714091,0.0,0.0,0.0
FRL04,FR,SFH,392693,392693.0,0.4051242372190671,6564476.313986753
FRL05,FR,MFH_HIGH,57125,377890.0,0.49971833071940713,3773438.5887257685
FRL05,FR,OTHER,571900,0.0,0.0,0.0
FRL05,FR,SFH,378316,378316.0,0.5002816692805928,5937841.544316827
FRL06,FR,MFH_HIGH,28245,173222.0,0.4661944311374022,1762678.9966454566
FRL06,FR,OTHER,306205,0.0,0.0,0.0
FRL06,FR,SFH,198344,198344.0,0.5338055688625978,3578898.8982086284
FRM01,FR,MFH_HIGH,10168,73384.0,0.48548198230978384,655836.5682508621
FRM01,FR,OTHER,74442,0.0,0.0,0.0
FRM01,FR,SFH,77773,77773.0,0.5145180176902161,983604.2205350756
FRM02,FR,MFH_HIGH,10816,74584.0,0.46119218402176604,720014.879696127
FRM02,FR,OTHER,83442,0.0,0.0,0.0
FRM02,FR,SFH,87136,87136.0,0.538807815978234,1152024.776867556
HR031,HR,MFH_HIGH,11192,72346.0,0.47327035796525013,468826.5162915075
HR031,HR,OTHER,60624,0.0,0.0,0.0
HR031,HR,SFH,80518,80518.0,0.5267296420347498,683620.293345422
HR032,HR,MFH_HIGH,2177,13062.0,0.24247712042176392,62784.45323800181
HR032,HR,OTHER,33583,0.0,0.0,0.0
HR032,HR,SFH,40807,40807.0,0.757522879578236,280028.7448147797
HR033,HR,MFH_HIGH,6847,41446.0,0.3028394394189598,204257.0389826483
HR033,HR,OTHER,44785,0.0,0.0,0.0
HR033,HR,SFH,95412,95412.0,0.6971605605810403,803281.6652044923
HR034,HR,MFH_HIGH,3395,20398.0,0.23199053749744103,92041.4807271004
HR034,HR,OTHER,37092,0.0,0.0,0.0
HR034,HR,SFH,67528,67528.0,0.768009462502559,511356.6352977394
HR035,HR,MFH_HIGH,14889,94710.0,0.42794594081685217,572706.9311208735
HR035,HR,OTHER,85826,0.0,0.0,0.0
HR035,HR,SFH,126603,126603.0,0.5720540591831479,1097275.1016120636
HR036,HR,MFH_HIGH,12476,75052.0,0.5071492283158094,333338.12293305097
HR036,HR,OTHER,84319,0.0,0.0,0.0
HR036,HR,SFH,72936,72936.0,0.4928507716841906,684184.7067436739
HR037,HR,MFH_HIGH,3978,23994.0,0.36988962200160325,126911.67348489782
HR037,HR,OTHER,23889,0.0,0.0,0.0
HR037,HR,SFH,40874,40874.0,0.6301103779983968,335021.312807892
HR041,HR,MFH_HIGH,17586,113748.0,0.5461747886086342,1107996.328319095
HR041,HR,OTHER,59702,0.0,0.0,0.0
HR041,HR,SFH,94515,94515.0,0.4538252113913657,764555.6139581833
HR042,HR,MFH_HIGH,13111,78960.0,0.39334854387310825,371389.1328702809
HR042,HR,OTHER,111457,0.0,0.0,0.0
HR042,HR,SFH,121778,121778.0,0.6066514561268918,962100.8201175552
HR043,HR,MFH_HIGH,4226,25356.0,0.30234305133249867,114374.74479589722
HR043,HR,OTHER,52450,0.0,0.0,0.0
HR043,HR,SFH,58509,58509.0,0.6976569486675014,431166.1052336708
HR044,HR,MFH_HIGH,7067,42430.0,0.39021833097283276,195326.31482594385
HR044,HR,OTHER,67183,0.0,0.0,0.0
HR044,HR,SFH,66304,66304.0,0.6097816690271672,492941.41639802256
HR045,HR,MFH_HIGH,8506,51036.0,0.5430401566257368,243831.9487110919
HR045,HR,OTHER,52751,0.0,0.0,0.0
HR045,HR,SFH,42946,42946.0,0.45695984337426315,340941.0832789875
HR046,HR,MFH_HIGH,7410,44460.0,0.5234652789224574,203487.83210366717
HR046,HR,OTHER,45192,0.0,0.0,0.0
HR046,HR,SFH,40474,40474.0,0.4765347210775426,358704.8611325835
HR047,HR,MFH_HIGH,10607,63656.0,0.5866912442396314,306880.9622802733
HR047,HR,OTHER,62142,0.0,0.0,0.0
HR047,HR,SFH,44844,44844.0,0.4133087557603687,374044.67656515446
HR048,HR,MFH_HIGH,5539,33234.0,0.4803225853073377,150883.61355071058
HR048,HR,OTHER,51086,0.0,0.0,0.0
HR048,HR,SFH,35957,35957.0,0.5196774146926624,280337.82563263306
HR049,HR,MFH_HIGH,3961,23808.0,0.4267813928475397,111269.50628689058
HR049,HR,OTHER,41852,0.0,0.0,0.0
HR049,HR,SFH,31977,31977.0,0.5732186071524603,253727.023328702
HR04A,HR,MFH_HIGH,7390,44648.0,0.45723882966194557,255338.5369059792
HR04A,HR,OTHER,63185,0.0,0.0,0.0
HR04A,HR,SFH,52999,52999.0,0.5427611703380544,435171.3680214083
HR04B,HR,MFH_HIGH,14725,89330.0,0.4900057047568896,621878.5597731023
HR04B,HR,OTHER,113239,0.0,0.0,0.0
HR04B,HR,SFH,92974,92974.0,0.5099942952431105,767096.3538337515
HR04C,HR,MFH_HIGH,9906,59492.0,0.48475070685342264,322452.9462034111
HR04C,HR,OTHER,74862,0.0,0.0,0.0
HR04C,HR,SFH,63235,63235.0,0.5152492931465774,546067.5842606485
HR04D,HR,MFH_HIGH,5537,34958.0,0.37497318402196766,208626.00936882198
HR04D,HR,OTHER,53049,0.0,0.0,0.0
HR04D,HR,SFH,58270,58270.0,0.6250268159780323,422641.50687793264
HR04E,HR,MFH_HIGH,6986,42084.0,0.30393459671828055,200152.63457392796
HR04E,HR,OTHER,87002,0.0,0.0,0.0
HR04E,HR,SFH,96380,96380.0,0.6960654032817194,666557.292842285
HU110,HU,MFH_HIGH,48361,346628.0,0.6896107177459947,4835216.090564595
HU110,HU,OTHER,104873,0.0,0.0,0.0
HU110,HU,SFH,156015,156015.0,0.3103892822540053,2897815.475189999
HU120,HU,MFH_HIGH,51050,308876.0,0.3706277763245363,2079646.5887610451
HU120,HU,OTHER,269290,0.0,0.0,0.0
HU120,HU,SFH,524510,524510.0,0.6293722236754637,7927463.221629155
HU211,HU,MFH_HIGH,14011,85592.0,0.3712497451756878,693961.7897097587
HU211,HU,OTHER,87555,0.0,0.0,0.0
HU211,HU,SFH,144959,144959.0,0.6287502548243122,2041156.5837268552
HU212,HU,MFH_HIGH,8760,53162.0,0.33035264874941744,444759.47267747874
HU212,HU,OTHER,71975,0.0,0.0,0.0
HU212,HU,SFH,107763,107763.0,0.6696473512505826,1421861.1371628204
HU213,HU,MFH_HIGH,16151,97508.0,0.4013071249835375,721958.9668482356
HU213,HU,OTHER,85434,0.0,0.0,0.0
HU213,HU,SFH,145468,145468.0,0.5986928750164625,2003806.3899207823
HU221,HU,MFH_HIGH,18790,115456.0,0.4501103288032249,867109.7721267581
HU221,HU,OTHER,134271,0.0,0.0,0.0
HU221,HU,SFH,141050,141050.0,0.5498896711967751,2248578.8780609374
HU222,HU,MFH_HIGH,15197,92540.0,0.5011507947252986,628931.5009803964
HU222,HU,OTHER,72246,0.0,0.0,0.0
HU222,HU,SFH,92115,92115.0,0.49884920527470145,1369812.6112396223
HU223,HU,MFH_HIGH,15406,93178.0,0.42246100834240113,682392.7066901086
HU223,HU,OTHER,82799,0.0,0.0,0.0
HU223,HU,SFH,127382,127382.0,0.5775389916575988,1684736.2679585835
HU231,HU,MFH_HIGH,15465,95324.0,0.4859229957537047,807093.4704926214
HU231,HU,OTHER,110649,0.0,0.0,0.0
HU231,HU,SFH,100847,100847.0,0.5140770042462953,1565340.775967121
HU232,HU,MFH_HIGH,14907,90226.0,0.35586635586635584,620005.2459208759
HU232,HU,OTHER,90664,0.0,0.0,0.0
HU232,HU,SFH,163313,163313.0,0.6441336441336442,2145641.646636161
HU233,HU,MFH_HIGH,11437,69084.0,0.5016665577413241,505529.9345534895
HU233,HU,OTHER,62104,0.0,0.0,0.0
HU233,HU,SFH,68625,68625.0,0.49833344225867593,1097049.545930951
HU311,HU,MFH_HIGH,23452,146956.0,0.45086134163739283,1169486.5061786326
HU311,HU,OTHER,197725,0.0,0.0,0.0
HU311,HU,SFH,178989,178989.0,0.5491386583626072,3308492.307733412
HU312,HU,MFH_HIGH,10931,66006.0,0.38876225815001325,481382.6755990163
HU312,HU,OTHER,100110,0.0,0.0,0.0
HU312,HU,SFH,103779,103779.0,0.6112377418499867,1812079.8396990588
HU313,HU,MFH_HIGH,4671,28390.0,0.25097241867043846,205387.37591926643
HU313,HU,OTHER,46760,0.0,0.0,0.0
HU313,HU,SFH,84730,84730.0,0.7490275813295615,1201490.3964416222
HU321,HU,MFH_HIGH,9988,62700.0,0.3527862801584444,575869.5473068015
HU321,HU,OTHER,146986,0.0,0.0,0.0
HU321,HU,SFH,115028,115028.0,0.6472137198415556,1834106.9189816727
HU322,HU,MFH_HIGH,14937,90462.0,0.3437776705264478,670210.7201850076
HU322,HU,OTHER,137027,0.0,0.0,0.0
HU322,HU,SFH,172679,172679.0,0.6562223294735522,2701933.9551403644
HU323,HU,MFH_HIGH,22241,135000.0,0.4583060330048241,888825.478190393
HU323,HU,OTHER,208464,0.0,0.0,0.0
HU323,HU,SFH,159563,159563.0,0.5416939669951759,2876134.9220877416
HU331,HU,MFH_HIGH,29079,175188.0,0.4204185755185398,1360185.7795304232
HU331,HU,OTHER,192433,0.0,0.0,0.0
HU331,HU,SFH,241511,241511.0,0.5795814244814602,3539317.8827482043
HU332,HU,MFH_HIGH,23232,139672.0,0.48407298941202975,1083646.6696994763
HU332,HU,OTHER,140882,0.0,0.0,0.0
HU332,HU,SFH,148863,148863.0,0.5159270105879703,2522169.212278809
HU333,HU,MFH_HIGH,16152,100482.0,0.46928548410448495,813110.7380272615
HU333,HU,OTHER,116490,0.0,0.0,0.0
HU333,HU,SFH,113635,113635.0,0.5307145158955151,1718481.6110577649
IE041,IE,MFH_HIGH,8652,51912.0,0.21527118313725652,406161.5564396133
IE041,IE,OTHER,300545,0.0,0.0,0.0
IE041,IE,SFH,189235,189235.0,0.7847288168627434,3265162.796627058
IE042,IE,MFH_HIGH,12732,76546.0,0.2653222507989546,642102.5927422327
IE042,IE,OTHER,286737,0.0,0.0,0.0
IE042,IE,SFH,211956,211956.0,0.7346777492010454,3883276.240871463
IE051,IE,MFH_HIGH,11724,70484.0,0.3130159829822762,581342.970685697
IE051,IE,OTHER,198719,0.0,0.0,0.0
IE051,IE,SFH,154693,154693.0,0.6869840170177238,2488978.1195839485
IE052,IE,MFH_HIGH,12850,77100.0,0.2918243754731264,548648.3290159081
IE052,IE,OTHER,196346,0.0,0.0,0.0
IE052,IE,SFH,187100,187100.0,0.7081756245268735,2858026.0619496587
IE053,IE,MFH_HIGH,26081,156780.0,0.4193122188404324,1322250.893812533
IE053,IE,OTHER,313673,0.0,0.0,0.0
IE053,IE,SFH,217118,217118.0,0.5806877811595675,4134599.479792999
IE061,IE,MFH_HIGH,72693,442570.0,0.5568746468966541,2437239.94266583
IE061,IE,OTHER,112012,0.0,0.0,0.0
IE061,IE,SFH,352169,352169.0,0.4431253531033459,4850872.2763175
IE062,IE,MFH_HIGH,19664,118026.0,0.32791558311662333,876652.0265082824
IE062,IE,OTHER,185712,0.0,0.0,0.0
IE062,IE,SFH,241902,241902.0,0.6720844168833767,4297422.0238076
IE063,IE,MFH_HIGH,10152,60926.0,0.3723582403344294,488939.07262076315
IE063,IE,OTHER,155814,0.0,0.0,0.0
IE063,IE,SFH,102696,102696.0,0.6276417596655707,1973635.559017812
ITC11,IT,MFH_HIGH,114469,828578.0,0.5857003602937486,9824245.16878047
ITC11,IT,OTHER,108983,0.0,0.0,0.0
ITC11,IT,SFH,586101,586101.0,0.4142996397062514,8121961.319265379
ITC12,IT,MFH_HIGH,14605,92110.0,0.4886057416877082,905381.8514979503
ITC12,IT,OTHER,24622,0.0,0.0,0.0
ITC12,IT,SFH,96406,96406.0,0.5113942583122918,1312057.9724205958
ITC13,IT,MFH_HIGH,13438,85472.0,0.43260971893932876,898235.8830301545
