nuts_id,country,building_type,heat_2015_MWh,hp_feasibility,dh_feasibility
DE731,DE,SFH,852996.3542931614,0.78,0.317
DE732,DE,MFH_HIGH,284359.9199701385,0.475,0.666
DE732,DE,OTHER,0.0,0.57,0.333
DE732,DE,SFH,2043277.668401228,0.855,0.25
DE733,DE,MFH_HIGH,94542.2467833338,0.49,0.604
DE733,DE,OTHER,0.0,0.588,0.302
DE733,DE,SFH,1184081.09278885,0.881,0.227
DE734,DE,MFH_HIGH,225313.0264837681,0.488,0.613
DE734,DE,OTHER,0.0,0.585,0.306
DE734,DE,SFH,2319623.2124810503,0.878,0.23
DE735,DE,MFH_HIGH,147318.46025506253,0.487,0.614
DE735,DE,OTHER,0.0,0.585,0.307
DE735,DE,SFH,1812648.1440459327,0.877,0.23
DE736,DE,MFH_HIGH,140197.31262691872,0.486,0.62
DE736,DE,OTHER,0.0,0.583,0.31
DE736,DE,SFH,1597578.243774246,0.875,0.232
DE737,DE,MFH_HIGH,162904.20089703964,0.48,0.643
DE737,DE,OTHER,0.0,0.577,0.322
DE737,DE,SFH,1244274.1969545635,0.865,0.241
DE803,DE,MFH_HIGH,1053940.0670366215,0.41,0.9
DE803,DE,OTHER,0.0,0.492,0.473
DE803,DE,SFH,398889.316191482,0.737,0.354
DE804,DE,MFH_HIGH,474416.28165598697,0.404,0.9
DE804,DE,OTHER,0.0,0.484,0.486
DE804,DE,SFH,230457.02378122625,0.727,0.364
DE80J,DE,MFH_HIGH,744913.8911581887,0.454,0.757
DE80J,DE,OTHER,0.0,0.545,0.378
DE80J,DE,SFH,1529029.373037398,0.817,0.284
DE80K,DE,MFH_HIGH,444639.4192768039,0.458,0.741
DE80K,DE,OTHER,0.0,0.549,0.37
DE80K,DE,SFH,1494830.7712398442,0.824,0.278
DE80L,DE,MFH_HIGH,696114.1967980394,0.457,0.743
DE80L,DE,OTHER,0.0,0.548,0.372
DE80L,DE,SFH,1627751.015451995,0.823,0.279
DE80M,DE,MFH_HIGH,389435.000712434,0.447,0.786
DE80M,DE,OTHER,0.0,0.536,0.393
DE80M,DE,SFH,1004908.6022772804,0.804,0.295
DE80N,DE,MFH_HIGH,681100.8044794858,0.449,0.776
DE80N,DE,OTHER,0.0,0.539,0.388
DE80N,DE,SFH,1534841.2496742825,0.809,0.291
DE80O,DE,MFH_HIGH,418793.51718975935,0.458,0.741
DE80O,DE,OTHER,0.0,0.549,0.371
DE80O,DE,SFH,1602472.6613416711,0.824,0.278
DE911,DE,MFH_HIGH,1080320.8361639665,0.389,0.9
DE911,DE,OTHER,0.0,0.467,0.516
DE911,DE,SFH,930713.9152961904,0.701,0.387
DE912,DE,MFH_HIGH,202294.41245973532,0.427,0.872
DE912,DE,OTHER,0.0,0.512,0.436
DE912,DE,SFH,583440.3615395232,0.768,0.327
DE913,DE,MFH_HIGH,363122.481262757,0.423,0.89
DE913,DE,OTHER,0.0,0.507,0.445
DE913,DE,SFH,668868.129969816,0.761,0.334
DE914,DE,MFH_HIGH,153745.34775703007,0.481,0.639
DE914,DE,OTHER,0.0,0.578,0.32
DE914,DE,SFH,1732145.9623864526,0.867,0.24
DE916,DE,MFH_HIGH,434754.7329061647,0.419,0.9
DE916,DE,OTHER,0.0,0.502,0.453
DE916,DE,SFH,982128.1483235708,0.754,0.34
DE917,DE,MFH_HIGH,177731.00866090468,0.442,0.808
DE917,DE,OTHER,0.0,0.53,0.404
DE917,DE,SFH,767675.6337418185,0.796,0.303
DE918,DE,MFH_HIGH,262365.0018680902,0.434,0.842
DE918,DE,OTHER,0.0,0.521,0.421
DE918,DE,SFH,1085677.263935444,0.781,0.316
DE91A,DE,MFH_HIGH,151131.12480167902,0.461,0.726
DE91A,DE,OTHER,0.0,0.553,0.363
DE91A,DE,SFH,1142114.1953174628,0.83,0.272
DE91B,DE,MFH_HIGH,176296.2707516997,0.453,0.758
DE91B,DE,OTHER,0.0,0.544,0.379
DE91B,DE,SFH,953948.92446872,0.816,0.284
DE91C,DE,MFH_HIGH,861162.772158436,0.417,0.9
DE91C,DE,OTHER,0.0,0.501,0.456
DE91C,DE,SFH,2028902.0679508108,0.751,0.342
DE922,DE,MFH_HIGH,250743.21254039067,0.469,0.691
DE922,DE,OTHER,0.0,0.563,0.345
DE922,DE,SFH,1990395.2206014777,0.845,0.259
DE923,DE,MFH_HIGH,248377.33359060492,0.444,0.799
DE923,DE,OTHER,0.0,0.533,0.4
DE923,DE,SFH,1145277.4972867433,0.799,0.3
DE925,DE,MFH_HIGH,603790.7983922304,0.429,0.861
DE925,DE,OTHER,0.0,0.515,0.431
DE925,DE,SFH,1902207.9572552668,0.773,0.323
DE926,DE,MFH_HIGH,120919.7445853888,0.445,0.795
DE926,DE,OTHER,0.0,0.534,0.398
DE926,DE,SFH,644809.007993052,0.801,0.298
DE927,DE,MFH_HIGH,159289.2650078498,0.463,0.719
DE927,DE,OTHER,0.0,0.555,0.36
DE927,DE,SFH,1098154.6195275646,0.833,0.27
DE928,DE,MFH_HIGH,198743.15051746176,0.466,0.704
DE928,DE,OTHER,0.0,0.56,0.352
DE928,DE,SFH,1434826.6332333696,0.839,0.264
DE929,DE,MFH_HIGH,3359307.8524242565,0.412,0.9
DE929,DE,OTHER,0.0,0.495,0.467
DE929,DE,SFH,5364003.989941362,0.742,0.351
DE931,DE,MFH_HIGH,301686.4911719992,0.458,0.741
DE931,DE,OTHER,0.0,0.549,0.37
DE931,DE,SFH,1465783.8722134004,0.824,0.278
DE932,DE,MFH_HIGH,306077.01460561884,0.459,0.734
DE932,DE,OTHER,0.0,0.551,0.367
DE932,DE,SFH,1849336.5095891848,0.827,0.275
DE933,DE,MFH_HIGH,317182.54151721875,0.467,0.7
DE933,DE,OTHER,0.0,0.561,0.35
DE933,DE,SFH,1976219.963342856,0.841,0.262
DE934,DE,MFH_HIGH,142686.314812661,0.445,0.793
DE934,DE,OTHER,0.0,0.534,0.397
DE934,DE,SFH,537742.3216035829,0.802,0.297
DE935,DE,MFH_HIGH,415319.44193890726,0.434,0.84
DE935,DE,OTHER,0.0,0.521,0.42
DE935,DE,SFH,1243443.7864255433,0.782,0.315
DE936,DE,MFH_HIGH,142317.61535453514,0.466,0.704
DE936,DE,OTHER,0.0,0.56,0.352
DE936,DE,SFH,972332.1740008252,0.839,0.264
DE937,DE,MFH_HIGH,207538.1356514396,0.464,0.715
DE937,DE,OTHER,0.0,0.556,0.357
DE937,DE,SFH,1492841.6105075509,0.835,0.268
DE938,DE,MFH_HIGH,247279.23608418208,0.461,0.725
DE938,DE,OTHER,0.0,0.554,0.362
DE938,DE,SFH,1194379.296905291,0.831,0.272
DE939,DE,MFH_HIGH,290153.35504203354,0.46,0.733
DE939,DE,OTHER,0.0,0.551,0.366
DE939,DE,SFH,1617600.38533932,0.827,0.275
DE93A,DE,MFH_HIGH,189141.19067459792,0.455,0.754
DE93A,DE,OTHER,0.0,0.546,0.377
DE93A,DE,SFH,835659.5798280669,0.818,0.283
DE93B,DE,MFH_HIGH,163444.42606966972,0.467,0.703
DE93B,DE,OTHER,0.0,0.56,0.351
DE93B,DE,SFH,1186608.8273695123,0.84,0.264
DE941,DE,MFH_HIGH,109875.6046000017,0.457,0.743
DE941,DE,OTHER,0.0,0.549,0.371
DE941,DE,SFH,490761.4408737176,0.823,0.278
DE942,DE,MFH_HIGH,129496.22793066726,0.432,0.85
DE942,DE,OTHER,0.0,0.518,0.425
DE942,DE,SFH,309732.67019945924,0.778,0.319
DE943,DE,MFH_HIGH,376664.4202752477,0.441,0.811
DE943,DE,OTHER,0.0,0.529,0.405
DE943,DE,SFH,1070582.638098447,0.794,0.304
DE944,DE,MFH_HIGH,431560.44912406686,0.412,0.9
DE944,DE,OTHER,0.0,0.494,0.468
DE944,DE,SFH,736151.1237824988,0.741,0.351
DE945,DE,MFH_HIGH,333153.9723519896,0.411,0.9
DE945,DE,OTHER,0.0,0.493,0.47
DE945,DE,SFH,329943.0437180989,0.74,0.352
DE946,DE,MFH_HIGH,95176.61283860895,0.482,0.637
DE946,DE,OTHER,0.0,0.578,0.318
DE946,DE,SFH,1245898.5882987718,0.868,0.239
DE947,DE,MFH_HIGH,230985.68690316504,0.478,0.653
DE947,DE,OTHER,0.0,0.574,0.326
DE947,DE,SFH,2120132.591216496,0.861,0.245
DE948,DE,MFH_HIGH,122899.18029040736,0.48,0.645
DE948,DE,OTHER,0.0,0.576,0.322
DE948,DE,SFH,1521095.9592497775,0.864,0.242
DE949,DE,MFH_HIGH,268253.00092070585,0.477,0.658
DE949,DE,OTHER,0.0,0.572,0.329
DE949,DE,SFH,2838262.3525161385,0.858,0.247
DE94A,DE,MFH_HIGH,106549.4174170555,0.475,0.666
DE94A,DE,OTHER,0.0,0.57,0.333
DE94A,DE,SFH,1017750.033563426,0.855,0.25
DE94B,DE,MFH_HIGH,88679.68309552179,0.479,0.649
DE94B,DE,OTHER,0.0,0.575,0.325
DE94B,DE,SFH,1047121.693009165,0.862,0.243
DE94C,DE,MFH_HIGH,172387.68878985196,0.479,0.649
DE94C,DE,OTHER,0.0,0.575,0.324
DE94C,DE,SFH,1772798.2808168666,0.862,0.243
DE94D,DE,MFH_HIGH,101303.51166204008,0.483,0.632
DE94D,DE,OTHER,0.0,0.58,0.316
DE94D,DE,SFH,1243026.8793903906,0.87,0.237
DE94E,DE,MFH_HIGH,346862.4705130402,0.472,0.68
DE94E,DE,OTHER,0.0,0.566,0.34
DE94E,DE,SFH,2898014.24200049,0.85,0.255
DE94F,DE,MFH_HIGH,136566.12621781317,0.481,0.642
DE94F,DE,OTHER,0.0,0.577,0.321
DE94F,DE,SFH,1348490.8399185385,0.865,0.241
DE94G,DE,MFH_HIGH,116037.24549456984,0.465,0.711
DE94G,DE,OTHER,0.0,0.558,0.355
DE94G,DE,SFH,845675.5706256973,0.836,0.267
DE94H,DE,MFH_HIGH,77600.11644026273,0.478,0.654
DE94H,DE,OTHER,0.0,0.574,0.327
DE94H,DE,SFH,670161.0179525753,0.86,0.245
DEA11,DE,MFH_HIGH,3333069.4334239336,0.389,0.9
DEA11,DE,OTHER,0.0,0.466,0.517
DEA11,DE,SFH,1330391.1090955068,0.7,0.388
DEA12,DE,MFH_HIGH,1657213.4276740137,0.399,0.9
DEA12,DE,OTHER,0.0,0.479,0.495
DEA12,DE,SFH,1509865.629609133,0.719,0.371
DEA13,DE,MFH_HIGH,1949652.361301428,0.403,0.9
DEA13,DE,OTHER,0.0,0.484,0.486
DEA13,DE,SFH,1889518.2643090016,0.726,0.365
DEA14,DE,MFH_HIGH,627507.3962888804,0.43,0.86
DEA14,DE,OTHER,0.0,0.516,0.43
DEA14,DE,SFH,885173.8984163281,0.773,0.323
DEA15,DE,MFH_HIGH,725552.1418869679,0.415,0.9
DEA15,DE,OTHER,0.0,0.497,0.462
DEA15,DE,SFH,1119639.918244293,0.746,0.347
DEA16,DE,MFH_HIGH,451364.2087702409,0.42,0.9
DEA16,DE,OTHER,0.0,0.504,0.451
DEA16,DE,SFH,697406.6998073275,0.756,0.338
DEA17,DE,MFH_HIGH,444976.0651383285,0.446,0.79
DEA17,DE,OTHER,0.0,0.535,0.395
DEA17,DE,SFH,1002709.0422308664,0.803,0.296
DEA18,DE,MFH_HIGH,356888.7695925237,0.411,0.9
DEA18,DE,OTHER,0.0,0.493,0.47
DEA18,DE,SFH,409248.78013822605,0.739,0.353
DEA19,DE,MFH_HIGH,479524.8914959411,0.421,0.897
DEA19,DE,OTHER,0.0,0.505,0.448
DEA19,DE,SFH,720782.8862121413,0.758,0.336
DEA1A,DE,MFH_HIGH,1401473.87858626,0.393,0.9
DEA1A,DE,OTHER,0.0,0.472,0.507
DEA1A,DE,SFH,960323.3615543484,0.708,0.381
DEA1B,DE,MFH_HIGH,372715.0870109752,0.468,0.695
DEA1B,DE,OTHER,0.0,0.562,0.347
DEA1B,DE,SFH,2141064.5455581574,0.843,0.261
DEA1C,DE,MFH_HIGH,1438306.717040602,0.431,0.856
DEA1C,DE,OTHER,0.0,0.517,0.428
DEA1C,DE,SFH,2177620.067966794,0.775,0.321
DEA1D,DE,MFH_HIGH,1009704.1420652876,0.442,0.81
DEA1D,DE,OTHER,0.0,0.53,0.405
DEA1D,DE,SFH,2433237.5031561786,0.795,0.304
DEA1E,DE,MFH_HIGH,515371.5994368023,0.456,0.746
DEA1E,DE,OTHER,0.0,0.548,0.373
DEA1E,DE,SFH,1961761.7155535368,0.822,0.28
DEA1F,DE,MFH_HIGH,863234.1896919943,0.452,0.764
DEA1F,DE,OTHER,0.0,0.543,0.382
DEA1F,DE,SFH,2664918.1393145914,0.814,0.286
DEA22,DE,MFH_HIGH,186401.6656796179,0.417,0.9
DEA22,DE,OTHER,0.0,0.5,0.457
DEA22,DE,SFH,172126.01751863392,0.75,0.343
DEA23,DE,MFH_HIGH,3529511.860636614,0.4,0.9
DEA23,DE,OTHER,0.0,0.48,0.493
DEA23,DE,SFH,2360679.85717339,0.72,0.37
DEA24,DE,MFH_HIGH,477381.573939,0.424,0.884
DEA24,DE,OTHER,0.0,0.509,0.442
DEA24,DE,SFH,667701.7993287191,0.763,0.331
DEA26,DE,MFH_HIGH,208227.077487779,0.477,0.658
DEA26,DE,OTHER,0.0,0.572,0.329
DEA26,DE,SFH,1800512.5949653569,0.859,0.247
DEA27,DE,MFH_HIGH,483201.4898551304,0.473,0.674
DEA27,DE,OTHER,0.0,0.568,0.337
DEA27,DE,SFH,2497097.759396096,0.852,0.253
DEA28,DE,MFH_HIGH,169314.98969622617,0.477,0.656
DEA28,DE,OTHER,0.0,0.573,0.328
DEA28,DE,SFH,1540648.1177917742,0.859,0.246
DEA29,DE,MFH_HIGH,133208.80682202114,0.486,0.621
DEA29,DE,OTHER,0.0,0.583,0.311
DEA29,DE,SFH,1774702.048063264,0.874,0.233
DEA2A,DE,MFH_HIGH,215342.13987541723,0.474,0.671
DEA2A,DE,OTHER,0.0,0.569,0.336
DEA2A,DE,SFH,1741607.7070256637,0.853,0.252
DEA2B,DE,MFH_HIGH,288027.02608804486,0.468,0.697
DEA2B,DE,OTHER,0.0,0.562,0.348
DEA2B,DE,SFH,1657579.9059706635,0.842,0.261
DEA2C,DE,MFH_HIGH,569041.6876490475,0.476,0.662
DEA2C,DE,OTHER,0.0,0.571,0.331
DEA2C,DE,SFH,3856481.375999347,0.857,0.248
DEA2D,DE,MFH_HIGH,1013794.552379474,0.449,0.779
DEA2D,DE,OTHER,0.0,0.538,0.39
DEA2D,DE,SFH,2594938.920653668,0.807,0.292
DEA31,DE,MFH_HIGH,186037.94802005045,0.448,0.78
DEA31,DE,OTHER,0.0,0.538,0.39
DEA31,DE,SFH,592315.653425932,0.807,0.292
DEA32,DE,MFH_HIGH,920096.7228929136,0.4,0.9
DEA32,DE,OTHER,0.0,0.48,0.493
DEA32,DE,SFH,832892.6682955837,0.721,0.369
DEA33,DE,MFH_HIGH,973070.1062872674,0.42,0.9
DEA33,DE,OTHER,0.0,0.503,0.452
DEA33,DE,SFH,1185071.8823343385,0.755,0.339
DEA34,DE,MFH_HIGH,284195.50538413395,0.474,0.672
DEA34,DE,OTHER,0.0,0.569,0.336
DEA34,DE,SFH,2172924.102757038,0.853,0.252
DEA35,DE,MFH_HIGH,225506.28018115947,0.466,0.704
DEA35,DE,OTHER,0.0,0.559,0.352
DEA35,DE,SFH,1423409.6504011094,0.839,0.264
DEA36,DE,MFH_HIGH,719185.8304296207,0.462,0.724
DEA36,DE,OTHER,0.0,0.554,0.362
DEA36,DE,SFH,3267359.4608968548,0.831,0.271
DEA37,DE,MFH_HIGH,487784.34953234415,0.469,0.691
DEA37,DE,OTHER,0.0,0.563,0.346
DEA37,DE,SFH,2892868.332836108,0.845,0.259
DEA38,DE,MFH_HIGH,270671.1568317636,0.463,0.719
DEA38,DE,OTHER,0.0,0.555,0.36
DEA38,DE,SFH,1702829.2609435604,0.833,0.27
DEA41,DE,MFH_HIGH,918141.649832214,0.421,0.896
DEA41,DE,OTHER,0.0,0.505,0.448
DEA41,DE,SFH,1416004.633044774,0.758,0.336
DEA42,DE,MFH_HIGH,577284.9612235263,0.452,0.764
DEA42,DE,OTHER,0.0,0.543,0.382
DEA42,DE,SFH,2402164.14032024,0.814,0.287
DEA43,DE,MFH_HIGH,346064.4432400356,0.456,0.746
DEA43,DE,OTHER,0.0,0.548,0.373
DEA43,DE,SFH,1684501.2184772796,0.822,0.28
DEA44,DE,MFH_HIGH,204038.2298539797,0.467,0.701
DEA44,DE,OTHER,0.0,0.56,0.351
DEA44,DE,SFH,1235873.0235585445,0.84,0.263
DEA45,DE,MFH_HIGH,463205.4737606857,0.459,0.737
DEA45,DE,OTHER,0.0,0.55,0.368
DEA45,DE,SFH,2318217.1777567705,0.825,0.276
DEA46,DE,MFH_HIGH,755557.2586814592,0.435,0.835
DEA46,DE,OTHER,0.0,0.523,0.418
DEA46,DE,SFH,2122533.7143727792,0.784,0.313
DEA47,DE,MFH_HIGH,566516.5474180706,0.448,0.782
DEA47,DE,OTHER,0.0,0.538,0.391
DEA47,DE,SFH,2059349.4437213847,0.806,0.293
DEA51,DE,MFH_HIGH,1081479.1015268774,0.415,0.9
DEA51,DE,OTHER,0.0,0.498,0.462
DEA51,DE,SFH,1373046.3692739564,0.746,0.346
DEA52,DE,MFH_HIGH,1734796.9427993377,0.419,0.9
DEA52,DE,OTHER,0.0,0.502,0.453
DEA52,DE,SFH,2044677.0191596493,0.754,0.34
DEA53,DE,MFH_HIGH,473059.6936260655,0.429,0.862
DEA53,DE,OTHER,0.0,0.515,0.431
DEA53,DE,SFH,695107.4126626435,0.772,0.323
DEA54,DE,MFH_HIGH,274548.9514872498,0.467,0.699
DEA54,DE,OTHER,0.0,0.561,0.349
DEA54,DE,SFH,930430.7732650478,0.841,0.262
DEA55,DE,MFH_HIGH,531548.9773822895,0.414,0.9
DEA55,DE,OTHER,0.0,0.496,0.464
DEA55,DE,SFH,570651.6873281965,0.744,0.348
DEA56,DE,MFH_HIGH,677443.1719551574,0.436,0.831
DEA56,DE,OTHER,0.0,0.524,0.416
DEA56,DE,SFH,1556973.6087739249,0.786,0.312
DEA57,DE,MFH_HIGH,207948.05986870689,0.476,0.662
DEA57,DE,OTHER,0.0,0.571,0.331
DEA57,DE,SFH,1943161.7717562364,0.857,0.248
DEA58,DE,MFH_HIGH,531706.35896359,0.455,0.751
DEA58,DE,OTHER,0.0,0.546,0.376
DEA58,DE,SFH,2240018.952253782,0.819,0.282
DEA59,DE,MFH_HIGH,92066.99217452254,0.475,0.665
DEA59,DE,OTHER,0.0,0.57,0.333
DEA59,DE,SFH,977908.6377806412,0.856,0.249
DEA5A,DE,MFH_HIGH,254493.4137981144,0.469,0.692
DEA5A,DE,OTHER,0.0,0.563,0.346
DEA5A,DE,SFH,1881925.6734912589,0.844,0.26
DEA5B,DE,MFH_HIGH,326080.5644896584,0.466,0.704
DEA5B,DE,OTHER,0.0,0.559,0.352
DEA5B,DE,SFH,2023752.116153788,0.839,0.264
DEA5C,DE,MFH_HIGH,568899.2994447125,0.458,0.74
DEA5C,DE,OTHER,0.0,0.55,0.37
DEA5C,DE,SFH,2131749.206463295,0.824,0.277
DEB11,DE,MFH_HIGH,540091.3192039127,0.404,0.9
DEB11,DE,OTHER,0.0,0.485,0.485
DEB11,DE,SFH,471062.7812206952,0.727,0.364
DEB12,DE,MFH_HIGH,250265.0290127127,0.457,0.744
DEB12,DE,OTHER,0.0,0.548,0.372
DEB12,DE,SFH,1077107.588456235,0.822,0.279
DEB13,DE,MFH_HIGH,135803.44644838793,0.473,0.675
DEB13,DE,OTHER,0.0,0.568,0.338
DEB13,DE,SFH,1122947.161332173,0.851,0.253
DEB14,DE,MFH_HIGH,335813.9042831121,0.453,0.76
DEB14,DE,OTHER,0.0,0.544,0.38
DEB14,DE,SFH,1267435.0109684768,0.816,0.285
DEB15,DE,MFH_HIGH,150262.50150370883,0.459,0.737
DEB15,DE,OTHER,0.0,0.55,0.368
DEB15,DE,SFH,774736.9969320672,0.825,0.276
DEB17,DE,MFH_HIGH,326846.07728446147,0.458,0.737
DEB17,DE,OTHER,0.0,0.55,0.369
DEB17,DE,SFH,1694928.79765339,0.825,0.276
DEB18,DE,MFH_HIGH,292091.63039823604,0.459,0.735
DEB18,DE,OTHER,0.0,0.551,0.368
DEB18,DE,SFH,1429173.399350535,0.826,0.276
DEB1A,DE,MFH_HIGH,218320.3722157105,0.457,0.742
DEB1A,DE,OTHER,0.0,0.549,0.371
DEB1A,DE,SFH,1007848.0267663111,0.823,0.278
DEB1B,DE,MFH_HIGH,237105.9107240772,0.471,0.682
DEB1B,DE,OTHER,0.0,0.566,0.341
DEB1B,DE,SFH,1854884.8288417645,0.849,0.256
DEB1C,DE,MFH_HIGH,131612.94997689454,0.449,0.776
DEB1C,DE,OTHER,0.0,0.539,0.388
DEB1C,DE,SFH,637179.637712584,0.809,0.291
DEB1D,DE,MFH_HIGH,158435.16460367004,0.462,0.724
DEB1D,DE,OTHER,0.0,0.554,0.362
DEB1D,DE,SFH,936845.5299317684,0.831,0.271
DEB21,DE,MFH_HIGH,472379.3415905967,0.412,0.9
DEB21,DE,OTHER,0.0,0.494,0.469
DEB21,DE,SFH,460970.7045273159,0.741,0.351
DEB22,DE,MFH_HIGH,160163.552312961,0.469,0.691
DEB22,DE,OTHER,0.0,0.563,0.345
DEB22,DE,SFH,1071346.238890814,0.845,0.259
DEB23,DE,MFH_HIGH,151169.59111827106,0.473,0.677
DEB23,DE,OTHER,0.0,0.567,0.339
DEB23,DE,SFH,997797.2996340264,0.851,0.254
DEB24,DE,MFH_HIGH,58391.42714440883,0.481,0.642
DEB24,DE,OTHER,0.0,0.577,0.321
DEB24,DE,SFH,621702.5779460024,0.865,0.241
DEB25,DE,MFH_HIGH,156794.78492365888,0.473,0.674
DEB25,DE,OTHER,0.0,0.568,0.337
DEB25,DE,SFH,1316712.3303669037,0.852,0.253
DEB31,DE,MFH_HIGH,194425.87427199556,0.412,0.9
DEB31,DE,OTHER,0.0,0.494,0.468
DEB31,DE,SFH,181668.8658712242,0.741,0.351
DEB32,DE,MFH_HIGH,411375.330786984,0.41,0.9
DEB32,DE,OTHER,0.0,0.493,0.471
DEB32,DE,SFH,466036.8186657599,0.739,0.353
DEB34,DE,MFH_HIGH,590709.0148902728,0.412,0.9
DEB34,DE,OTHER,0.0,0.495,0.467
DEB34,DE,SFH,536485.2179460024,0.742,0.35
DEB35,DE,MFH_HIGH,975672.7776527016,0.402,0.9
DEB35,DE,OTHER,0.0,0.483,0.489
DEB35,DE,SFH,684189.5289669666,0.724,0.367
DEB36,DE,MFH_HIGH,152634.9238036588,0.436,0.834
DEB36,DE,OTHER,0.0,0.523,0.417
DEB36,DE,SFH,339821.2200531287,0.784,0.313
DEB37,DE,MFH_HIGH,136726.04666730357,0.423,0.89
DEB37,DE,OTHER,0.0,0.507,0.445
DEB37,DE,SFH,225619.43716078973,0.761,0.334
DEB38,DE,MFH_HIGH,189652.49186126815,0.418,0.9
DEB38,DE,OTHER,0.0,0.502,0.455
DEB38,DE,SFH,212202.95099717524,0.753,0.341
DEB39,DE,MFH_HIGH,223509.2319943784,0.438,0.826
DEB39,DE,OTHER,0.0,0.525,0.413
DEB39,DE,SFH,415060.0668282792,0.788,0.31
DEB3A,DE,MFH_HIGH,79519.21926272595,0.449,0.778
DEB3A,DE,OTHER,0.0,0.539,0.389
DEB3A,DE,SFH,225305.7037408249,0.808,0.292
DEB3B,DE,MFH_HIGH,146321.9811318808,0.471,0.685
DEB3B,DE,OTHER,0.0,0.565,0.342
DEB3B,DE,SFH,1022003.1617253128,0.847,0.257
DEB3C,DE,MFH_HIGH,158157.12008902163,0.472,0.68
DEB3C,DE,OTHER,0.0,0.566,0.34
DEB3C,DE,SFH,1087928.3705615082,0.849,0.255
DEB3D,DE,MFH_HIGH,87542.52938057359,0.474,0.673
DEB3D,DE,OTHER,0.0,0.568,0.336
DEB3D,DE,SFH,617454.2107111436,0.852,0.252
DEB3E,DE,MFH_HIGH,164161.09753754156,0.469,0.693
DEB3E,DE,OTHER,0.0,0.563,0.346
DEB3E,DE,SFH,941546.2625122285,0.844,0.26
DEB3F,DE,MFH_HIGH,191832.47770607547,0.471,0.683
DEB3F,DE,OTHER,0.0,0.565,0.342
DEB3F,DE,SFH,1063726.7310817773,0.848,0.256
DEB3G,DE,MFH_HIGH,73458.6538934948,0.474,0.672
DEB3G,DE,OTHER,0.0,0.569,0.336
DEB3G,DE,SFH,683118.0176911369,0.853,0.252
DEB3H,DE,MFH_HIGH,304416.0118109402,0.459,0.735
DEB3H,DE,OTHER,0.0,0.551,0.368
DEB3H,DE,SFH,1197903.2276478992,0.826,0.276
DEB3I,DE,MFH_HIGH,155414.43030313303,0.477,0.657
DEB3I,DE,OTHER,0.0,0.573,0.329
DEB3I,DE,SFH,1127824.2932561703,0.859,0.247
DEB3J,DE,MFH_HIGH,288891.45165082405,0.467,0.702
DEB3J,DE,OTHER,0.0,0.56,0.351
DEB3J,DE,SFH,1516897.3285117538,0.84,0.263
DEB3K,DE,MFH_HIGH,62151.11489929916,0.481,0.641
DEB3K,DE,OTHER,0.0,0.577,0.32
DEB3K,DE,SFH,900221.2223027664,0.866,0.24
DEC01,DE,MFH_HIGH,959857.757259012,0.423,0.889
DEC01,DE,OTHER,0.0,0.507,0.444
DEC01,DE,SFH,2065740.8870430395,0.761,0.333
DEC02,DE,MFH_HIGH,137821.27885934067,0.462,0.721
DEC02,DE,OTHER,0.0,0.555,0.36
DEC02,DE,SFH,1141387.8613035695,0.832,0.27
DEC03,DE,MFH_HIGH,213800.247157352,0.447,0.787
DEC03,DE,OTHER,0.0,0.536,0.394
DEC03,DE,SFH,1038460.2586170326,0.804,0.295
DEC04,DE,MFH_HIGH,324066.8702204737,0.449,0.776
DEC04,DE,OTHER,0.0,0.539,0.388
DEC04,DE,SFH,1909231.3390937927,0.809,0.291
DEC05,DE,MFH_HIGH,220700.12853767627,0.459,0.736
DEC05,DE,OTHER,0.0,0.551,0.368
DEC05,DE,SFH,1333072.3202205168,0.826,0.276
DEC06,DE,MFH_HIGH,90455.7601607919,0.467,0.701
DEC06,DE,OTHER,0.0,0.56,0.351
DEC06,DE,SFH,844414.7781882075,0.84,0.263
DED21,DE,MFH_HIGH,5356682.735713777,0.358,0.9
DED21,DE,OTHER,0.0,0.43,0.583
DED21,DE,SFH,447338.62063406856,0.645,0.437
DED2C,DE,MFH_HIGH,5060183.265691301,0.367,0.9
DED2C,DE,OTHER,0.0,0.441,0.563
DED2C,DE,SFH,1463855.703086564,0.661,0.423
DED2D,DE,MFH_HIGH,4749919.730622082,0.366,0.9
DED2D,DE,OTHER,0.0,0.439,0.566
DED2D,DE,SFH,1256073.816224002,0.659,0.425
DED2E,DE,MFH_HIGH,3880693.2444250416,0.364,0.9
DED2E,DE,OTHER,0.0,0.437,0.569
DED2E,DE,SFH,847631.5056462775,0.656,0.427
DED2F,DE,MFH_HIGH,4161735.260442034,0.366,0.9
DED2F,DE,OTHER,0.0,0.439,0.566
DED2F,DE,SFH,786191.453263748,0.659,0.425
DED41,DE,MFH_HIGH,2704103.702167148,0.361,0.9
DED41,DE,OTHER,0.0,0.433,0.576
DED41,DE,SFH,333909.774284138,0.65,0.432
DED42,DE,MFH_HIGH,5888726.787379192,0.362,0.9
DED42,DE,OTHER,0.0,0.434,0.575
DED42,DE,SFH,942579.5452367602,0.651,0.431
DED43,DE,MFH_HIGH,5867287.698758297,0.362,0.9
DED43,DE,OTHER,0.0,0.435,0.574
DED43,DE,SFH,1033709.3391062368,0.652,0.431
DED44,DE,MFH_HIGH,3885675.976207396,0.363,0.9
DED44,DE,OTHER,0.0,0.435,0.573
