nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
NL225,MFH_HIGH,14,13181.584755459895,71145.68313538203,6.835714285714286,21.6,EUBUCCO
NL225,MFH_LOW,10985,4703770.833350095,6904272.478399885,1.6435047792444244,6.5,EUBUCCO
NL225,NON_RESIDENTIAL,164128,21625921.962089486,0.0,1.0856770325599532,3.1,EUBUCCO
NL225,SFH,177147,15900374.85888811,18896096.294314925,1.4183175554765253,6.6,EUBUCCO
NL226,MFH_HIGH,121,116941.81508837432,842111.0825276906,8.099173553719009,20.8,EUBUCCO
NL226,MFH_LOW,17742,5741476.545143429,12020204.572844021,2.3184252057265247,10.4,EUBUCCO
NL226,NON_RESIDENTIAL,228867,22173618.004432563,0.0,1.1155422144739084,2.7,EUBUCCO
NL226,SFH,259679,19595680.52381447,25746308.485953957,1.5586539535349413,7.2,EUBUCCO
NL230,MFH_HIGH,81,153211.9312607249,796928.5835706868,7.503703703703703,19.4,EUBUCCO
NL230,MFH_LOW,5158,2200551.0202735085,4546316.6650646515,2.2704730515703764,8.4,EUBUCCO
NL230,NON_RESIDENTIAL,131799,21148161.96976223,0.0,1.1280692569746356,2.9,EUBUCCO
NL230,SFH,151829,11232737.118948314,15252872.699606907,1.6163967358014608,7.2,EUBUCCO
NL310,MFH_HIGH,530,578855.83972235,3694453.2670968454,8.293584905660378,23.5,EUBUCCO
NL310,MFH_LOW,61674,11862315.021123711,26071965.167866386,2.352652657521808,8.9,EUBUCCO
NL310,NON_RESIDENTIAL,323548,30281186.010335326,0.0,1.150126101845785,2.7,EUBUCCO
NL310,SFH,366812,26754583.514550995,36837656.651855454,1.6318678232991286,7.5,EUBUCCO
NL321,MFH_HIGH,4,2504.759835375119,15359.61465636321,9.0,14.95,EUBUCCO
NL321,MFH_LOW,7690,3737914.106885492,6111474.985960759,1.8121976592977893,7.2,EUBUCCO
NL321,NON_RESIDENTIAL,131911,23905202.772818044,0.0,1.1152026745305548,3.0,EUBUCCO
NL321,SFH,169953,13207638.8188857,16416554.01415054,1.4704812506987226,6.7,EUBUCCO
NL323,MFH_HIGH,118,96901.58370730566,637964.4227905815,7.977966101694915,21.200000000000003,EUBUCCO
NL323,MFH_LOW,5901,1434670.35355642,3388375.754107427,2.5159125571936958,8.9,EUBUCCO
NL323,NON_RESIDENTIAL,62848,5533100.93158228,0.0,1.1913537423625253,2.7,EUBUCCO
NL323,SFH,64128,4374898.183795871,6283255.634730059,1.6934568363273452,7.5,EUBUCCO
NL324,MFH_HIGH,159,151306.58009665256,888659.7384891848,8.176729559748427,22.3,EUBUCCO
NL324,MFH_LOW,16201,2472610.019729831,5735922.950497155,2.412443676316277,9.6,EUBUCCO
NL324,NON_RESIDENTIAL,50111,2913357.5175618087,0.0,1.2703997126379438,2.6,EUBUCCO
NL324,SFH,57585,3754749.6178775285,5622998.583850874,1.7538577754623599,7.4,EUBUCCO
NL325,MFH_HIGH,86,103532.4341802617,599080.9104093437,6.675581395348837,23.5,EUBUCCO
NL325,MFH_LOW,5021,1153766.3139712645,2663811.1731165326,2.3663413662617008,8.9,EUBUCCO
NL325,NON_RESIDENTIAL,43918,3954974.716360905,0.0,1.2035543512910425,2.7,EUBUCCO
NL325,SFH,52073,3273523.7951224446,4764287.708148898,1.7220651777312619,7.5,EUBUCCO
NL327,MFH_HIGH,20,23738.501237065753,130684.23431320203,7.775,19.9,EUBUCCO
NL327,MFH_LOW,5983,2026931.2082351486,4422366.368787116,2.311499247868962,9.4,EUBUCCO
NL327,NON_RESIDENTIAL,77271,4141239.5919380803,0.0,1.1401366618783244,2.7,EUBUCCO
NL327,SFH,92527,6667765.7820565915,9018051.883547354,1.5842856679671882,7.3,EUBUCCO
NL328,MFH_HIGH,21,25863.3953924504,149196.46641167803,7.438095238095237,19.9,EUBUCCO
NL328,MFH_LOW,5207,1971826.8684495862,4071469.8550381716,2.221759170347609,8.5,EUBUCCO
NL328,NON_RESIDENTIAL,69940,7474715.628290903,0.0,1.1325564769802687,2.8,EUBUCCO
NL328,SFH,93528,6857128.857335594,9141294.666569863,1.5789036438285862,7.2,EUBUCCO
NL329,MFH_HIGH,1241,1266344.484178007,8673518.804938281,8.636422240128928,23.1,EUBUCCO
NL329,MFH_LOW,83399,13584185.078074168,36610519.249935485,2.9841724720919913,13.2,EUBUCCO
NL329,NON_RESIDENTIAL,209977,33239332.09354177,0.0,1.2566481090786135,2.7,EUBUCCO
NL329,SFH,220542,14780000.170194332,20944023.73479355,1.6763419212666975,7.6,EUBUCCO
NL332,MFH_HIGH,823,815042.6937142971,5482922.725561549,8.012150668286756,22.4,EUBUCCO
NL332,MFH_LOW,62829,10027037.586807087,26028431.737939034,2.7376959684222255,10.0,EUBUCCO
NL332,NON_RESIDENTIAL,145408,13382998.931193387,0.0,1.2219148877640846,2.6,EUBUCCO
NL332,SFH,126292,8884588.718130482,13482166.921889938,1.7854749311120262,7.9,EUBUCCO
NL333,MFH_HIGH,193,196818.78658055162,1841335.4991611682,9.689119170984457,25.9,EUBUCCO
NL333,MFH_LOW,7461,1844606.3313177014,4307962.396832539,2.642929902157888,9.0,EUBUCCO
NL333,NON_RESIDENTIAL,59230,36470701.79861594,0.0,1.1916123586020597,2.8,EUBUCCO
NL333,SFH,61032,4343864.5655571325,6070010.749698205,1.661956023069865,7.5,EUBUCCO
NL337,MFH_HIGH,134,153463.34279971413,986967.2091829361,8.082089552238806,22.55,EUBUCCO
NL337,MFH_LOW,14533,3595775.700387893,8346585.79260478,2.4907107961191772,9.5,EUBUCCO
NL337,NON_RESIDENTIAL,107234,11775964.637975324,0.0,1.1513540481563684,2.7,EUBUCCO
NL337,SFH,126834,8704936.39179375,12320778.67014809,1.6651520885566962,7.6,EUBUCCO
NL33A,MFH_HIGH,104,108839.58049981455,648793.1995942909,7.6461538461538465,20.55,EUBUCCO
NL33A,MFH_LOW,12735,3224750.798457479,7240607.955455553,2.4025520219866507,9.9,EUBUCCO
NL33A,NON_RESIDENTIAL,123082,12343279.44374442,0.0,1.138472725500073,2.7,EUBUCCO
NL33A,SFH,133764,9183754.137095,12779230.151653,1.654019018570019,7.5,EUBUCCO
NL33B,MFH_HIGH,40,47877.27238940676,301678.52647773776,7.720000000000001,19.9,EUBUCCO
NL33B,MFH_LOW,8118,2765520.0872153505,5725867.504805434,2.2408844542990884,8.6,EUBUCCO
NL33B,NON_RESIDENTIAL,97697,12902487.149120037,0.0,1.1446779327922045,2.7,EUBUCCO
NL33B,SFH,113064,8129469.570562988,11196456.47080963,1.6409467204415198,7.5,EUBUCCO
NL33C,MFH_HIGH,531,761585.4454705504,5518998.98731792,8.898116760828625,25.6,EUBUCCO
NL33C,MFH_LOW,68674,13132506.967859035,32738262.69768287,2.6213690770888545,11.2,EUBUCCO
NL33C,NON_RESIDENTIAL,311381,52191902.64251262,0.0,1.1856391366204104,2.7,EUBUCCO
NL33C,SFH,332450,22602610.845978443,32035624.76715933,1.6737371033238082,7.5,EUBUCCO
NL341,MFH_HIGH,3,3521.867481155079,23948.69887185454,8.0,22.8,EUBUCCO
NL341,MFH_LOW,2157,954006.9392005166,1611633.0200445598,1.7744089012517386,7.0,EUBUCCO
NL341,NON_RESIDENTIAL,60540,7876737.324471102,0.0,1.1358605880409647,2.9,EUBUCCO
NL341,SFH,59507,4930724.234197908,6094662.285121913,1.4568000403313897,6.4,EUBUCCO
NL342,MFH_HIGH,13,17601.623490317026,104513.99206310514,9.384615384615385,21.4,EUBUCCO
NL342,MFH_LOW,7233,2431572.067348641,4463739.781433011,2.108018802709802,8.6,EUBUCCO
NL342,NON_RESIDENTIAL,125776,15935922.729570637,0.0,1.138950992240173,2.8,EUBUCCO
NL342,SFH,134832,10561063.13001591,13364521.847791161,1.491062952414857,6.5,EUBUCCO
NL411,MFH_HIGH,81,106896.93546224861,684403.2662545135,9.02962962962963,19.9,EUBUCCO
NL411,MFH_LOW,19637,6009803.505627473,12081098.24815357,2.199363446554973,8.2,EUBUCCO
NL411,NON_RESIDENTIAL,223078,37408006.797407,0.0,1.1370502694124924,2.8,EUBUCCO
NL411,SFH,239175,19154132.860264946,25339681.399624627,1.5695515835685168,7.1,EUBUCCO
NL412,MFH_HIGH,51,119325.7808771277,794707.7681537784,7.450980392156863,18.1,EUBUCCO
NL412,MFH_LOW,14960,4736165.05733416,9084696.879790992,2.134211229946524,7.9,EUBUCCO
NL412,NON_RESIDENTIAL,165622,21746820.796178702,0.0,1.1119452729709822,2.7,EUBUCCO
NL412,SFH,181373,14542846.358592212,19043571.013966404,1.556362303099138,7.0,EUBUCCO
NL413,MFH_HIGH,87,80615.6198352559,503690.37620947807,7.772413793103449,19.7,EUBUCCO
NL413,MFH_LOW,18530,7100315.658751716,12599355.677119542,1.9663464651915814,7.3,EUBUCCO
